MCS	AvgNutrientConcentration	AvgUptake
54100	3.110098431253363e-23	3.0000000000000024e-05
54200	2.8139947421267055e-23	3.0000000000000024e-05
54300	2.5460836194898726e-23	3.0000000000000024e-05
54400	2.3036795494586857e-23	3.0000000000000024e-05
54500	2.0843539302620841e-23	3.0000000000000024e-05
54600	1.8859100631104342e-23	3.0000000000000024e-05
54700	1.7063588709016182e-23	3.0000000000000024e-05
54800	1.5439023845230194e-23	3.0000000000000024e-05
54900	1.3969124465719367e-23	3.0000000000000024e-05
55000	1.263916821170074e-23	3.0000000000000024e-05
55100	1.1435835785808807e-23	3.0000000000000024e-05
55200	1.0347065225230435e-23	3.0000000000000024e-05
55300	9.361955983037698e-24	3.0000000000000024e-05
55400	8.47063397893927e-24	3.0000000000000024e-05
55500	7.664172213780999e-24	3.0000000000000024e-05
55600	6.9344936648737e-24	3.0000000000000024e-05
55700	6.274283765622817e-24	3.0000000000000024e-05
55800	5.6769307862374356e-24	3.0000000000000024e-05
55900	5.136449212724477e-24	3.0000000000000024e-05
56000	4.6474244821903776e-24	3.0000000000000024e-05
56100	4.20495717316294e-24	3.0000000000000028e-05
56200	3.80461580847252e-24	3.0000000000000028e-05
56300	3.442391063069228e-24	3.0000000000000028e-05
56400	3.114652499215592e-24	3.0000000000000028e-05
56500	2.8181165287657522e-24	3.0000000000000028e-05
56600	2.5498134089733065e-24	3.0000000000000028e-05
56700	2.307054096999175e-24	3.0000000000000028e-05
56800	2.0874069746731414e-24	3.0000000000000028e-05
56900	1.888671311893001e-24	3.0000000000000028e-05
57000	1.7088565867708253e-24	3.0000000000000028e-05
57100	1.5461618898276231e-24	3.0000000000000028e-05
57200	1.398956717461197e-24	3.0000000000000028e-05
57300	1.2657667259816032e-24	3.0000000000000028e-05
57400	1.1452575884495448e-24	3.0000000000000028e-05
57500	1.0362213963863574e-24	3.0000000000000028e-05
57600	9.375659852178668e-25	3.0000000000000028e-05
57700	8.483034709760657e-25	3.0000000000000028e-05
57800	7.675390822446067e-25	3.0000000000000028e-05
57900	6.944641381229204e-25	3.0000000000000028e-05
58000	6.283465431025259e-25	3.0000000000000028e-05
58100	5.685237518039246e-25	3.0000000000000028e-05
58200	5.143966101547221e-25	3.0000000000000028e-05
58300	4.654225840144964e-25	3.0000000000000028e-05
58400	4.211112990167717e-25	3.0000000000000028e-05
58500	3.8101866385080033e-25	3.0000000000000028e-05
58600	3.4474315274015135e-25	3.0000000000000028e-05
58700	3.119213429371314e-25	3.0000000000000028e-05
58800	2.8222427545588124e-25	3.0000000000000028e-05
58900	2.5535468368765853e-25	3.0000000000000028e-05
59000	2.3104324668319027e-25	3.0000000000000028e-05
59100	2.090463015165926e-25	3.0000000000000028e-05
59200	1.8914367454118024e-25	3.0000000000000028e-05
59300	1.711359102491485e-25	3.0000000000000028e-05
59400	1.5484263003620466e-25	3.0000000000000028e-05
59500	1.4010057700941997e-25	3.0000000000000028e-05
59600	1.2676208423658432e-25	3.0000000000000028e-05
59700	1.1469346433197845e-25	3.0000000000000028e-05
59800	1.0377385809682357e-25	3.0000000000000028e-05
59900	9.389387756754161e-26	3.0000000000000028e-05
60000	8.495456722456063e-26	3.0000000000000028e-05
60100	7.68663190611637e-26	3.0000000000000028e-05
60200	6.954813563996031e-26	3.0000000000000028e-05
60300	6.292669269891446e-26	3.0000000000000028e-05
60400	5.693566243835691e-26	3.0000000000000028e-05
60500	5.151501613472662e-26	3.0000000000000028e-05
60600	4.661043363128285e-26	3.0000000000000028e-05
60700	4.217281994608268e-26	3.0000000000000028e-05
60800	3.8157693830515613e-26	3.0000000000000028e-05
60900	3.452481536542516e-26	3.0000000000000028e-05
61000	3.123782446077954e-26	3.0000000000000028e-05
61100	2.826378026747325e-26	3.0000000000000028e-05
61200	2.5572880720820087e-26	3.0000000000000028e-05
61300	2.3138169240780545e-26	3.0000000000000028e-05
61400	2.093525989655718e-26	3.0000000000000028e-05
61500	1.89420809379488e-26	3.0000000000000028e-05
61600	1.713867229004759e-26	3.0000000000000028e-05
61700	1.5506953887138178e-26	3.0000000000000028e-05
61800	1.4030592142705268e-26	3.0000000000000028e-05
61900	1.2694783225501488e-26	3.0000000000000028e-05
62000	1.1486153120521925e-26	3.0000000000000028e-05
62100	1.0392595553423528e-26	3.0000000000000028e-05
62200	9.403151255690192e-27	3.0000000000000028e-05
62300	8.507908951452663e-27	3.0000000000000028e-05
62400	7.697899345636171e-27	3.0000000000000028e-05
62500	6.965008592057454e-27	3.0000000000000028e-05
62600	6.301893042779792e-27	3.0000000000000028e-05
62700	5.701910234501169e-27	3.0000000000000028e-05
62800	5.1590506119064426e-27	3.0000000000000028e-05
62900	4.667872712368614e-27	3.0000000000000028e-05
63000	4.223458699651486e-27	3.0000000000000028e-05
63100	3.821356885342443e-27	3.0000000000000028e-05
63200	3.4575386092762595e-27	3.0000000000000028e-05
63300	3.128358245399625e-27	3.0000000000000028e-05
63400	2.830517678910831e-27	3.0000000000000028e-05
63500	2.561033330678315e-27	3.0000000000000028e-05
63600	2.317206130048409e-27	3.0000000000000035e-05
63700	2.0965919281017126e-27	3.0000000000000035e-05
63800	1.896981848013098e-27	3.0000000000000038e-05
63900	1.7163761255011885e-27	3.0000000000000038e-05
64000	1.5529654678182946e-27	3.0000000000000038e-05
64100	1.405112955620325e-27	3.0000000000000038e-05
64200	1.2713368470886557e-27	3.0000000000000038e-05
64300	1.1502970150207058e-27	3.0000000000000038e-05
64400	1.0407811196147447e-27	3.0000000000000038e-05
64500	9.416915515827692e-28	3.0000000000000038e-05
64600	8.520362781268982e-28	3.0000000000000038e-05
64700	7.709168913796516e-28	3.0000000000000038e-05
64800	6.975206172639728e-28	3.0000000000000038e-05
64900	6.3111210109097805e-28	3.0000000000000038e-05
65000	5.710260244131441e-28	3.0000000000000038e-05
65100	5.166606206325416e-28	3.0000000000000038e-05
65200	4.674710402024136e-28	3.0000000000000038e-05
65300	4.229647436850744e-28	3.0000000000000038e-05
65400	3.8269576086395325e-28	3.0000000000000038e-05
65500	3.4626062329780416e-28	3.0000000000000038e-05
65600	3.132942178465948e-28	3.0000000000000038e-05
65700	2.8346642199928593e-28	3.000000000000004e-05
65800	2.5647858022119815e-28	3.000000000000004e-05
65900	2.3206011306930706e-28	3.000000000000004e-05
66000	2.0996651916174092e-28	3.000000000000004e-05
66100	1.8997631679717713e-28	3.000000000000004e-05
66200	1.7188931141700891e-28	3.000000000000004e-05
66300	1.5552433947986363e-28	3.000000000000004e-05
66400	1.4071741094747907e-28	3.000000000000004e-05
66500	1.273202007769633e-28	3.000000000000004e-05
66600	1.1519846191648326e-28	3.000000000000004e-05
66700	1.0423076488238695e-28	3.000000000000004e-05
66800	9.430729378263562e-29	3.000000000000004e-05
66900	8.532859519891186e-29	3.000000000000004e-05
67000	7.720473908085029e-29	3.000000000000004e-05
67100	6.985434291469781e-29	3.000000000000004e-05
67200	6.320375913776806e-29	3.000000000000004e-05
67300	5.718634729918213e-29	3.000000000000004e-05
67400	5.174182658658421e-29	3.000000000000004e-05
67500	4.681566871142948e-29	3.000000000000004e-05
67600	4.2358506686564435e-29	3.000000000000004e-05
67700	3.832569153245193e-29	3.000000000000004e-05
67800	3.467681968002308e-29	3.000000000000004e-05
67900	3.1375354752570487e-29	3.000000000000004e-05
68000	2.8388223406075366e-29	3.000000000000004e-05
68100	2.5685481364420903e-29	3.000000000000004e-05
68200	2.324005598983379e-29	3.000000000000004e-05
68300	2.1027444925186987e-29	3.000000000000004e-05
68400	1.902549100323048e-29	3.000000000000004e-05
68500	1.7214130836924148e-29	3.000000000000004e-05
68600	1.5575229746465544e-29	3.000000000000004e-05
68700	1.409236680765114e-29	3.000000000000004e-05
68800	1.2750673729082716e-29	3.000000000000004e-05
68900	1.1536723845041078e-29	3.000000000000004e-05
69000	1.0438351549084529e-29	3.000000000000004e-05
69100	9.444551820450352e-30	3.000000000000004e-05
69200	8.545370241138054e-30	3.000000000000004e-05
69300	7.731793035769754e-30	3.000000000000004e-05
69400	6.995676465881975e-30	3.000000000000004e-05
69500	6.32963898963606e-30	3.000000000000004e-05
69600	5.727015220403009e-30	3.000000000000004e-05
69700	5.1817646822784156e-30	3.000000000000004e-05
69800	4.688425622420013e-30	3.000000000000004e-05
69900	4.242056454962298e-30	3.000000000000004e-05
70000	3.83818376613814e-30	3.000000000000004e-05
70100	3.472764100408653e-30	3.000000000000004e-05
70200	3.142134310782921e-30	3.000000000000004e-05
70300	2.8429820245198027e-30	3.000000000000004e-05
70400	2.572311745432319e-30	3.000000000000004e-05
70500	2.3274107754690935e-30	3.000000000000004e-05
70600	2.1058251664539342e-30	3.000000000000004e-05
70700	1.905335937322379e-30	3.000000000000004e-05
70800	1.7239344764039944e-30	3.000000000000004e-05
70900	1.5598047251007413e-30	3.000000000000004e-05
71000	1.4113008012788261e-30	3.0000000000000045e-05
71100	1.2769357238166752e-30	3.0000000000000045e-05
71200	1.1553629475917239e-30	3.0000000000000045e-05
71300	1.0453647371777456e-30	3.0000000000000045e-05
71400	9.458389072249386e-31	3.0000000000000045e-05
71500	8.557885232730733e-31	3.0000000000000045e-05
71600	7.743113243277582e-31	3.0000000000000045e-05
71700	7.005915762066797e-31	3.0000000000000045e-05
71800	6.338904857566962e-31	3.0000000000000045e-05
71900	5.735400633743945e-31	3.0000000000000045e-05
72000	5.189351847086094e-31	3.0000000000000045e-05
72100	4.695291284972216e-31	3.0000000000000045e-05
72200	4.24826811173238e-31	3.0000000000000045e-05
72300	3.843803772089481e-31	3.0000000000000045e-05
72400	3.477846938822322e-31	3.0000000000000045e-05
72500	3.146733173027874e-31	3.0000000000000045e-05
72600	2.8471433788595328e-31	3.0000000000000045e-05
72700	2.5760766285803714e-31	3.0000000000000045e-05
72800	2.3308168267113236e-31	3.0000000000000045e-05
72900	2.1089075683210276e-31	3.0000000000000045e-05
73000	1.9081256729007629e-31	3.0000000000000045e-05
73100	1.7264591211033174e-31	3.0000000000000045e-05
73200	1.5620888661665538e-31	3.0000000000000045e-05
73300	1.4133676204749775e-31	3.0000000000000045e-05
73400	1.2788057414503184e-31	3.0000000000000045e-05
73500	1.1570550477962278e-31	3.0000000000000045e-05
73600	1.0468954483784027e-31	3.0000000000000045e-05
73700	9.472240331672813e-32	3.0000000000000045e-05
73800	8.570418859445604e-32	3.0000000000000045e-05
73900	7.754456133859793e-32	3.0000000000000045e-05
74000	7.016180694300596e-32	3.0000000000000045e-05
74100	6.348193597920688e-32	3.0000000000000045e-05
74200	5.743803742845464e-32	3.0000000000000045e-05
74300	5.196952909700664e-32	3.0000000000000045e-05
74400	4.702167821741291e-32	3.0000000000000045e-05
74500	4.2544900971655886e-32	3.0000000000000045e-05
74600	3.8494342528067054e-32	3.0000000000000045e-05
74700	3.48294260565246e-32	3.0000000000000045e-05
74800	3.15134357466824e-32	3.0000000000000045e-05
74900	2.851315093724587e-32	3.0000000000000045e-05
75000	2.579851314712311e-32	3.0000000000000045e-05
75100	2.3342316791811546e-32	3.0000000000000045e-05
75200	2.111997471729053e-32	3.0000000000000045e-05
75300	1.9109216590710986e-32	3.0000000000000045e-05
75400	1.7289888904084665e-32	3.0000000000000045e-05
75500	1.5643773755666925e-32	3.0000000000000045e-05
75600	1.4154384842841613e-32	3.0000000000000045e-05
75700	1.2806796428339542e-32	3.0000000000000045e-05
75800	1.1587502868363807e-32	3.0000000000000045e-05
75900	1.0484295763226852e-32	3.0000000000000045e-05
76000	9.486117911137568e-33	3.0000000000000045e-05
76100	8.582977599558026e-33	3.0000000000000045e-05
76200	7.765820265553101e-33	3.0000000000000045e-05
76300	7.026464899397867e-33	3.0000000000000045e-05
76400	6.357495338530526e-33	3.0000000000000045e-05
76500	5.7522205662607235e-33	3.0000000000000045e-05
76600	5.2045696338681615e-33	3.0000000000000045e-05
76700	4.709060571092729e-33	3.0000000000000045e-05
76800	4.260726767770954e-33	3.0000000000000045e-05
76900	3.855076182900739e-33	3.0000000000000045e-05
77000	3.488047711181492e-33	3.0000000000000045e-05
77100	3.155962751365589e-33	3.0000000000000045e-05
77200	2.855493948727028e-33	3.0000000000000045e-05
77300	2.5836312236280697e-33	3.0000000000000045e-05
77400	2.3376519551483795e-33	3.0000000000000045e-05
77500	2.1150915645409342e-33	3.0000000000000045e-05
77600	1.913720108553411e-33	3.0000000000000045e-05
77700	1.73152107268872e-33	3.0000000000000045e-05
77800	1.566669421245278e-33	3.0000000000000045e-05
77900	1.417512059198018e-33	3.0000000000000045e-05
78000	1.2825554092585433e-33	3.0000000000000045e-05
78100	1.1604476428755028e-33	3.0000000000000045e-05
78200	1.04996529674872e-33	3.0000000000000045e-05
78300	9.50001280307256e-34	3.0000000000000045e-05
78400	8.595544253456944e-34	3.0000000000000048e-05
78500	7.77718870578409e-34	3.000000000000005e-05
78600	7.036749071277799e-34	3.0000000000000055e-05
78700	6.366804061618463e-34	3.0000000000000055e-05
78800	5.76063990726985e-34	3.0000000000000055e-05
78900	5.212189229805753e-34	3.0000000000000055e-05
79000	4.715954698511018e-34	3.0000000000000055e-05
79100	4.26696370167552e-34	3.0000000000000055e-05
79200	3.860720596827118e-34	3.0000000000000055e-05
79300	3.4931547849272606e-34	3.0000000000000055e-05
79400	3.1605837994295943e-34	3.0000000000000055e-05
79500	2.8596755434468058e-34	3.0000000000000055e-05
79600	2.5874153243440837e-34	3.0000000000000055e-05
79700	2.3410768139290307e-34	3.0000000000000055e-05
79800	2.118190180900829e-34	3.0000000000000055e-05
79900	1.9165247353410421e-34	3.0000000000000055e-05
80000	1.7340591289289752e-34	3.0000000000000055e-05
80100	1.5689650150669423e-34	3.0000000000000055e-05
80200	1.4195888177434856e-34	3.0000000000000055e-05
80300	1.2844343097354773e-34	3.0000000000000055e-05
80400	1.1621478764070626e-34	3.0000000000000055e-05
80500	1.0515036757409207e-34	3.000000000000005e-05
80600	9.513936768754165e-35	3.0000000000000028e-05
80700	8.608147861239893e-35	3.0000000000000028e-05
80800	7.788595570843954e-35	3.0000000000000028e-05
80900	7.047070649410927e-35	3.0000000000000024e-05
81000	6.376143337187896e-35	3.0000000000000024e-05
81100	5.769092955290847e-35	3.0000000000000024e-05
81200	5.219837365521557e-35	3.0000000000000024e-05
81300	4.7228718900223513e-35	3.0000000000000024e-05
81400	4.273222397860201e-35	3.0000000000000024e-05
81500	3.8663832170830763e-35	3.0000000000000024e-05
81600	3.4982772855199964e-35	3.0000000000000024e-05
81700	3.165218768404192e-35	3.0000000000000024e-05
81800	2.8638693980287664e-35	3.0000000000000024e-05
81900	2.591210237054548e-35	3.0000000000000024e-05
82000	2.3445097790705294e-35	3.0000000000000024e-05
82100	2.121296799966388e-35	3.0000000000000024e-05
82200	1.9193351084217324e-35	3.0000000000000024e-05
82300	1.7366015856248482e-35	3.0000000000000024e-05
82400	1.5712652801634978e-35	3.0000000000000024e-05
82500	1.4216708407510332e-35	3.0000000000000024e-05
82600	1.2863186165890317e-35	3.0000000000000024e-05
82700	1.1638527321137116e-35	3.0000000000000024e-05
82800	1.0530461379139977e-35	3.0000000000000024e-05
82900	9.527891818229646e-36	3.0000000000000024e-05
83000	8.62077037658361e-36	3.0000000000000024e-05
83100	7.80001409696126e-36	3.0000000000000024e-05
83200	7.057403024472294e-36	3.0000000000000024e-05
83300	6.385486792993746e-36	3.0000000000000024e-05
83400	5.7775462250741915e-36	3.0000000000000024e-05
83500	5.227485020816665e-36	3.0000000000000024e-05
83600	4.729793528604679e-36	3.0000000000000024e-05
83700	4.279487411448842e-36	3.0000000000000024e-05
83800	3.872051876522651e-36	3.0000000000000024e-05
83900	3.503407152542141e-36	3.0000000000000024e-05
84000	3.169859277333285e-36	3.0000000000000024e-05
84100	2.8680668550619676e-36	3.0000000000000024e-05
84200	2.5950078919488773e-36	3.0000000000000024e-05
84300	2.347945291862714e-36	3.0000000000000024e-05
84400	2.124405171196591e-36	3.0000000000000024e-05
84500	1.922147231533068e-36	3.0000000000000024e-05
84600	1.7391463346749264e-36	3.0000000000000024e-05
84700	1.5735685366478322e-36	3.0000000000000024e-05
84800	1.4237542855812743e-36	3.0000000000000024e-05
84900	1.2882034976723942e-36	3.0000000000000024e-05
85000	1.1655581474710828e-36	3.0000000000000024e-05
85100	1.0545890428586032e-36	3.0000000000000024e-05
85200	9.541848287262641e-37	3.0000000000000024e-05
85300	8.633397453583109e-37	3.0000000000000024e-05
85400	7.81144078227296e-37	3.0000000000000024e-05
85500	7.06773925714667e-37	3.0000000000000024e-05
85600	6.394843470317595e-37	3.000000000000002e-05
85700	5.786012184305923e-37	3.000000000000001e-05
85800	5.235145327648172e-37	2.9999999999999997e-05
85900	4.736724182011641e-37	2.999999999999999e-05
86000	4.2857548772916066e-37	2.9999999999999984e-05
86100	3.877721029518683e-37	2.9999999999999984e-05
86200	3.5085357429542473e-37	2.9999999999999984e-05
86300	3.1744991494833338e-37	2.9999999999999984e-05
86400	2.8722659017906023e-37	2.9999999999999984e-05
86500	2.5988075932861037e-37	2.9999999999999984e-05
86600	2.351383734502068e-37	2.9999999999999984e-05
86700	2.127516035751403e-37	2.9999999999999984e-05
86800	1.924962149452678e-37	2.9999999999999984e-05
86900	1.741692363393722e-37	2.9999999999999984e-05
87000	1.5758715556431518e-37	2.9999999999999984e-05
87100	1.4258380614090463e-37	2.9999999999999984e-05
87200	1.2900888118234554e-37	2.9999999999999984e-05
87300	1.1672640597299479e-37	2.9999999999999984e-05
87400	1.0561326216063782e-37	2.9999999999999984e-05
87500	9.55581778079959e-38	2.9999999999999984e-05
87600	8.646040095868828e-38	2.9999999999999984e-05
87700	7.822879630304675e-38	2.9999999999999984e-05
87800	7.07808968347167e-38	2.9999999999999984e-05
87900	6.404207175935994e-38	2.9999999999999984e-05
88000	5.794485976148649e-38	2.9999999999999984e-05
88100	5.242812963597901e-38	2.9999999999999984e-05
88200	4.74366136219162e-38	2.9999999999999984e-05
88300	4.2920322927967273e-38	2.9999999999999984e-05
88400	3.8834015918538085e-38	2.9999999999999984e-05
88500	3.5136754537080634e-38	2.9999999999999984e-05
88600	3.179150145082209e-38	2.9999999999999984e-05
88700	2.8764743750335133e-38	2.9999999999999984e-05
88800	2.602614258735588e-38	2.9999999999999984e-05
88900	2.3548273680652667e-38	2.9999999999999984e-05
89000	2.130631635655754e-38	2.9999999999999984e-05
89100	1.9277814390674549e-38	2.9999999999999984e-05
89200	1.7442437414216073e-38	2.9999999999999984e-05
89300	1.5781801695759674e-38	2.9999999999999984e-05
89400	1.4279269529045003e-38	2.9999999999999984e-05
89500	1.2919790133481013e-38	2.9999999999999984e-05
89600	1.1689741580386813e-38	2.9999999999999984e-05
89700	1.0576798323808538e-38	2.9999999999999984e-05
89800	9.56981821329727e-39	2.9999999999999984e-05
89900	8.658706507332227e-39	2.9999999999999984e-05
90000	7.834342716567005e-39	2.9999999999999984e-05
90100	7.088459316128172e-39	2.9999999999999984e-05
90200	6.413597204267371e-39	2.9999999999999984e-05
90300	5.802977597628745e-39	2.9999999999999984e-05
90400	5.250487253749482e-39	2.9999999999999984e-05
90500	4.750606592458418e-39	2.9999999999999984e-05
90600	4.298317571510608e-39	2.9999999999999984e-05
90700	3.889079797834044e-39	2.9999999999999984e-05
90800	3.518814399105617e-39	2.9999999999999984e-05
90900	3.1837939320544857e-39	2.9999999999999984e-05
91000	2.8806767044093128e-39	2.9999999999999984e-05
91100	2.6064197068548997e-39	2.9999999999999984e-05
91200	2.3582726304742583e-39	2.9999999999999984e-05
91300	2.1337486444067474e-39	2.9999999999999984e-05
91400	1.930596372726225e-39	2.9999999999999984e-05
91500	1.7467898097107846e-39	2.9999999999999984e-05
91600	1.5804832167815775e-39	2.9999999999999984e-05
91700	1.430005696893762e-39	2.9999999999999984e-05
91800	1.293873930058229e-39	2.9999999999999984e-05
91900	1.1706888657119934e-39	2.9999999999999984e-05
92000	1.0592339738856087e-39	2.9999999999999984e-05
92100	9.58388387152786e-40	2.9999999999999984e-05
92200	8.671450470755643e-40	2.9999999999999984e-05
92300	7.845844291742704e-40	2.9999999999999984e-05
92400	7.0988464255638816e-40	2.9999999999999984e-05
92500	6.422916098312163e-40	2.9999999999999984e-05
92600	5.811418838866387e-40	2.9999999999999984e-05
92700	5.258146899177441e-40	2.9999999999999984e-05
92800	4.757527027650206e-40	2.9999999999999984e-05
92900	4.304628745492555e-40	2.9999999999999984e-05
93000	3.894805551081896e-40	2.9999999999999984e-05
93100	3.5239828024414206e-40	2.9999999999999974e-05
93200	3.1884981418551477e-40	2.999999999999997e-05
93300	2.884949055278165e-40	2.9999999999999967e-05
93400	2.610294556270501e-40	2.9999999999999967e-05
93500	2.3617677523157533e-40	2.9999999999999967e-05
93600	2.1368874118112384e-40	2.9999999999999967e-05
93700	1.933461879520106e-40	2.9999999999999967e-05
93800	1.7493877046010332e-40	2.9999999999999967e-05
93900	1.5828293691313855e-40	2.9999999999999967e-05
94000	1.4321222665175479e-40	2.9999999999999967e-05
94100	1.295776146054706e-40	2.9999999999999967e-05
94200	1.1724198422401924e-40	2.9999999999999967e-05
94300	1.0607936852289002e-40	2.9999999999999967e-05
94400	9.59774078935724e-41	2.9999999999999967e-05
94500	8.684238779395606e-41	2.9999999999999967e-05
94600	7.857500879008547e-41	2.9999999999999967e-05
94700	7.109487758751959e-41	2.9999999999999967e-05
94800	6.432800730329505e-41	2.9999999999999967e-05
94900	5.820153041726695e-41	2.9999999999999967e-05
95000	5.266079628932663e-41	2.9999999999999967e-05
95100	4.764975298090108e-41	2.9999999999999967e-05
95200	4.311234855341732e-41	2.9999999999999967e-05
95300	3.900934664987426e-41	2.9999999999999967e-05
95400	3.529450442094917e-41	2.9999999999999967e-05
95500	3.1934190703498256e-41	2.9999999999999967e-05
95600	2.889197173744908e-41	2.9999999999999967e-05
95700	2.6142624150443787e-41	2.9999999999999967e-05
95800	2.3658121973195887e-41	2.9999999999999967e-05
95900	2.140483404256158e-41	2.9999999999999967e-05
96000	1.9370148672361946e-41	2.9999999999999967e-05
96100	1.7514829505595889e-41	2.9999999999999967e-05
96200	1.5855692123835305e-41	2.9999999999999967e-05
96300	1.4349296274686127e-41	2.9999999999999967e-05
96400	1.2984431570433755e-41	2.9999999999999967e-05
96500	1.1742881131041967e-41	2.9999999999999967e-05
96600	1.0621842359582113e-41	2.9999999999999967e-05
96700	9.626920449911493e-42	2.9999999999999967e-05
96800	8.711872552707388e-42	2.9999999999999967e-05
96900	7.871093474112497e-42	2.9999999999999967e-05
97000	7.142418272663593e-42	2.9999999999999967e-05
97100	6.441769040501184e-42	2.9999999999999967e-05
97200	5.853223685484761e-42	2.9999999999999967e-05
97300	5.292704299754834e-42	2.9999999999999967e-05
97400	4.774223867954652e-42	2.9999999999999967e-05
97500	4.3538343286572066e-42	2.9999999999999967e-05
97600	3.9334447893597615e-42	2.9999999999999967e-05
97700	3.5130552500623164e-42	2.9999999999999967e-05
97800	3.2285916618043785e-42	2.9999999999999967e-05
97900	2.948331968939415e-42	2.9999999999999967e-05
98000	2.6680722760744517e-42	2.9999999999999967e-05
98100	2.3878125832094883e-42	2.9999999999999967e-05
98200	2.107552890344525e-42	2.9999999999999967e-05
98300	1.9646204469833935e-42	2.9999999999999967e-05
98400	1.8244906005509118e-42	2.9999999999999967e-05
98500	1.68436075411843e-42	2.9999999999999967e-05
98600	1.5442309076859484e-42	2.9999999999999967e-05
98700	1.4041010612534667e-42	2.9999999999999967e-05
98800	1.263971214820985e-42	2.9999999999999967e-05
98900	1.1238413683885033e-42	2.9999999999999967e-05
99000	9.837115219560216e-43	2.9999999999999967e-05
99100	8.435816755235399e-43	2.9999999999999967e-05
99200	7.034518290910582e-43	2.9999999999999967e-05
99300	7.006492321624085e-43	2.9999999999999967e-05
99400	7.006492321624085e-43	2.9999999999999967e-05
99500	7.006492321624085e-43	2.9999999999999967e-05
99600	7.006492321624085e-43	2.9999999999999967e-05
99700	7.006492321624085e-43	2.9999999999999967e-05
99800	7.006492321624085e-43	2.9999999999999967e-05
99900	7.006492321624085e-43	2.9999999999999967e-05
100000	7.006492321624085e-43	2.9999999999999967e-05
100100	7.006492321624085e-43	2.9999999999999967e-05
100200	7.006492321624085e-43	2.9999999999999967e-05
100300	7.006492321624085e-43	2.9999999999999967e-05
100400	7.006492321624085e-43	2.9999999999999967e-05
100500	7.006492321624085e-43	2.9999999999999967e-05
100600	7.006492321624085e-43	2.9999999999999967e-05
100700	7.006492321624085e-43	2.9999999999999967e-05
100800	7.006492321624085e-43	2.9999999999999967e-05
100900	7.006492321624085e-43	2.9999999999999967e-05
101000	7.006492321624085e-43	2.9999999999999967e-05
101100	7.006492321624085e-43	2.9999999999999967e-05
101200	7.006492321624085e-43	2.9999999999999967e-05
101300	7.006492321624085e-43	2.9999999999999967e-05
101400	7.006492321624085e-43	2.9999999999999967e-05
101500	7.006492321624085e-43	2.9999999999999967e-05
101600	7.006492321624085e-43	2.9999999999999967e-05
101700	7.006492321624085e-43	2.9999999999999967e-05
101800	7.006492321624085e-43	2.9999999999999967e-05
101900	7.006492321624085e-43	2.9999999999999967e-05
102000	7.006492321624085e-43	2.9999999999999967e-05
102100	7.006492321624085e-43	2.9999999999999967e-05
102200	7.006492321624085e-43	2.9999999999999967e-05
102300	7.006492321624085e-43	2.9999999999999967e-05
102400	7.006492321624085e-43	2.9999999999999967e-05
102500	7.006492321624085e-43	2.9999999999999967e-05
102600	7.006492321624085e-43	2.9999999999999967e-05
102700	7.006492321624085e-43	2.9999999999999967e-05
102800	7.006492321624085e-43	2.9999999999999967e-05
102900	7.006492321624085e-43	2.9999999999999967e-05
103000	7.006492321624085e-43	2.9999999999999967e-05
103100	7.006492321624085e-43	2.9999999999999967e-05
103200	7.006492321624085e-43	2.9999999999999967e-05
103300	7.006492321624085e-43	2.9999999999999967e-05
103400	7.006492321624085e-43	2.9999999999999967e-05
103500	7.006492321624085e-43	2.9999999999999967e-05
103600	7.006492321624085e-43	2.9999999999999967e-05
103700	7.006492321624085e-43	2.9999999999999967e-05
103800	7.006492321624085e-43	2.9999999999999967e-05
103900	7.006492321624085e-43	2.9999999999999963e-05
104000	7.006492321624085e-43	2.9999999999999963e-05
104100	7.006492321624085e-43	2.9999999999999963e-05
104200	7.006492321624085e-43	2.9999999999999963e-05
104300	7.006492321624085e-43	2.9999999999999963e-05
104400	7.006492321624085e-43	2.9999999999999963e-05
104500	7.006492321624085e-43	2.9999999999999963e-05
104600	7.006492321624085e-43	2.9999999999999963e-05
104700	7.006492321624085e-43	2.9999999999999963e-05
104800	7.006492321624085e-43	2.9999999999999963e-05
104900	7.006492321624085e-43	2.9999999999999963e-05
105000	7.006492321624085e-43	2.9999999999999963e-05
105100	7.006492321624085e-43	2.9999999999999963e-05
105200	7.006492321624085e-43	2.9999999999999963e-05
105300	7.006492321624085e-43	2.9999999999999963e-05
105400	7.006492321624085e-43	2.9999999999999963e-05
105500	7.006492321624085e-43	2.9999999999999963e-05
105600	7.006492321624085e-43	2.9999999999999963e-05
105700	7.006492321624085e-43	2.9999999999999963e-05
105800	7.006492321624085e-43	2.9999999999999963e-05
105900	7.006492321624085e-43	2.9999999999999963e-05
106000	7.006492321624085e-43	2.9999999999999963e-05
106100	7.006492321624085e-43	2.9999999999999963e-05
106200	7.006492321624085e-43	2.9999999999999963e-05
106300	7.006492321624085e-43	2.9999999999999963e-05
106400	7.006492321624085e-43	2.9999999999999963e-05
106500	7.006492321624085e-43	2.9999999999999963e-05
106600	7.006492321624085e-43	2.9999999999999963e-05
106700	7.006492321624085e-43	2.9999999999999963e-05
106800	7.006492321624085e-43	2.9999999999999963e-05
106900	7.006492321624085e-43	2.9999999999999963e-05
107000	7.006492321624085e-43	2.9999999999999963e-05
107100	7.006492321624085e-43	2.9999999999999963e-05
107200	7.006492321624085e-43	2.9999999999999963e-05
