MCS	NormalTCells	ActivatedTCells	TotalTCells
17347	13	24	37
17348	13	24	37
17349	13	24	37
17350	13	24	37
17351	13	24	37
17352	13	24	37
17353	13	24	37
17354	13	24	37
17355	13	24	37
17356	13	24	37
17357	13	24	37
17358	13	24	37
17359	13	24	37
17360	13	24	37
17361	13	24	37
17362	13	24	37
17363	13	24	37
17364	13	24	37
17365	13	24	37
17366	13	24	37
17367	13	24	37
17368	13	24	37
17369	13	24	37
17370	13	24	37
17371	13	24	37
17372	13	24	37
17373	13	24	37
17374	13	24	37
17375	13	24	37
17376	13	24	37
17377	13	24	37
17378	13	24	37
17379	13	24	37
17380	13	24	37
17381	13	24	37
17382	13	24	37
17383	13	24	37
17384	13	24	37
17385	13	24	37
17386	13	24	37
17387	13	24	37
17388	13	24	37
17389	13	24	37
17390	13	24	37
17391	13	24	37
17392	13	24	37
17393	13	24	37
17394	13	24	37
17395	13	24	37
17396	13	24	37
17397	13	24	37
17398	13	24	37
17399	13	24	37
17400	13	24	37
17401	13	24	37
17402	13	24	37
17403	13	24	37
17404	13	24	37
17405	13	24	37
17406	13	24	37
17407	13	24	37
17408	13	24	37
17409	13	24	37
17410	13	24	37
17411	13	24	37
17412	13	24	37
17413	13	24	37
17414	13	24	37
17415	13	24	37
17416	13	24	37
17417	13	24	37
17418	13	24	37
17419	13	24	37
17420	13	24	37
17421	13	24	37
17422	13	24	37
17423	13	24	37
17424	13	24	37
17425	13	24	37
17426	13	24	37
17427	13	24	37
17428	13	24	37
17429	13	24	37
17430	13	24	37
17431	13	24	37
17432	13	24	37
17433	13	24	37
17434	13	24	37
17435	13	24	37
17436	13	24	37
17437	13	24	37
17438	13	24	37
17439	13	24	37
17440	13	24	37
17441	13	24	37
17442	13	24	37
17443	13	24	37
17444	13	24	37
17445	13	24	37
17446	13	24	37
17447	13	24	37
17448	13	24	37
17449	13	24	37
17450	13	24	37
17451	13	24	37
17452	13	24	37
17453	13	24	37
17454	13	24	37
17455	13	24	37
17456	13	24	37
17457	13	24	37
17458	13	24	37
17459	13	24	37
17460	13	24	37
17461	13	24	37
17462	13	24	37
17463	13	24	37
17464	13	24	37
17465	13	24	37
17466	13	24	37
17467	13	24	37
17468	13	24	37
17469	13	24	37
17470	13	24	37
17471	13	24	37
17472	13	24	37
17473	13	24	37
17474	13	24	37
17475	13	24	37
17476	13	24	37
17477	13	24	37
17478	13	24	37
17479	13	24	37
17480	13	24	37
17481	13	24	37
17482	13	24	37
17483	13	24	37
17484	13	24	37
17485	13	24	37
17486	13	24	37
17487	13	24	37
17488	13	24	37
17489	13	24	37
17490	13	24	37
17491	13	24	37
17492	13	24	37
17493	13	24	37
17494	13	24	37
17495	13	24	37
17496	13	24	37
17497	13	24	37
17498	13	24	37
17499	13	24	37
17500	13	24	37
17501	13	24	37
17502	13	24	37
17503	13	24	37
17504	13	24	37
17505	13	24	37
17506	13	24	37
17507	13	24	37
17508	13	24	37
17509	13	24	37
17510	13	24	37
17511	13	24	37
17512	13	24	37
17513	13	24	37
17514	13	24	37
17515	13	24	37
17516	13	24	37
17517	13	24	37
17518	13	24	37
17519	13	24	37
17520	13	24	37
17521	13	24	37
17522	13	24	37
17523	13	24	37
17524	13	24	37
17525	13	24	37
17526	13	24	37
17527	13	24	37
17528	13	24	37
17529	13	24	37
17530	13	24	37
17531	13	24	37
17532	13	24	37
17533	13	24	37
17534	13	24	37
17535	13	24	37
17536	13	24	37
17537	13	24	37
17538	13	24	37
17539	13	24	37
17540	13	24	37
17541	13	24	37
17542	13	24	37
17543	13	24	37
17544	13	24	37
17545	13	24	37
17546	13	24	37
17547	13	24	37
17548	13	24	37
17549	13	24	37
17550	13	24	37
17551	13	24	37
17552	13	24	37
17553	13	24	37
17554	13	24	37
17555	13	24	37
17556	13	24	37
17557	13	24	37
17558	13	24	37
17559	13	24	37
17560	13	24	37
17561	13	24	37
17562	13	24	37
17563	13	24	37
17564	13	24	37
17565	13	24	37
17566	13	24	37
17567	13	24	37
17568	13	24	37
17569	13	24	37
17570	13	24	37
17571	13	24	37
17572	13	24	37
17573	13	24	37
17574	13	24	37
17575	13	24	37
17576	13	24	37
17577	13	24	37
17578	13	24	37
17579	13	24	37
17580	13	24	37
17581	13	24	37
17582	13	24	37
17583	13	24	37
17584	13	24	37
17585	13	24	37
17586	13	24	37
17587	13	24	37
17588	13	24	37
17589	13	24	37
17590	13	24	37
17591	13	24	37
17592	13	24	37
17593	13	24	37
17594	13	24	37
17595	13	24	37
17596	13	24	37
17597	13	24	37
17598	13	24	37
17599	13	24	37
17600	13	24	37
17601	13	24	37
17602	13	24	37
17603	13	24	37
17604	13	24	37
17605	13	24	37
17606	13	24	37
17607	13	24	37
17608	13	24	37
17609	13	24	37
17610	13	24	37
17611	13	24	37
17612	13	24	37
17613	13	24	37
17614	13	24	37
17615	13	24	37
17616	13	24	37
17617	13	24	37
17618	13	24	37
17619	13	24	37
17620	13	24	37
17621	13	24	37
17622	13	24	37
17623	13	24	37
17624	13	24	37
17625	13	24	37
17626	13	24	37
17627	13	24	37
17628	13	24	37
17629	13	24	37
17630	13	24	37
17631	13	24	37
17632	13	24	37
17633	13	24	37
17634	13	24	37
17635	13	24	37
17636	13	24	37
17637	13	24	37
17638	13	24	37
17639	13	24	37
17640	13	24	37
17641	13	24	37
17642	13	24	37
17643	13	24	37
17644	13	24	37
17645	13	24	37
17646	13	24	37
17647	13	24	37
17648	13	24	37
17649	13	24	37
17650	13	24	37
17651	13	24	37
17652	13	24	37
17653	13	24	37
17654	13	24	37
17655	13	24	37
17656	13	24	37
17657	13	24	37
17658	13	24	37
17659	13	24	37
17660	13	24	37
17661	13	24	37
17662	13	24	37
17663	13	24	37
17664	13	24	37
17665	13	24	37
17666	13	24	37
17667	13	24	37
17668	13	24	37
17669	13	24	37
17670	13	24	37
17671	13	24	37
17672	13	24	37
17673	13	24	37
17674	13	24	37
17675	13	24	37
17676	13	24	37
17677	13	24	37
17678	13	24	37
17679	13	24	37
17680	13	24	37
17681	13	24	37
17682	13	24	37
17683	13	24	37
17684	13	24	37
17685	13	24	37
17686	13	24	37
17687	13	24	37
17688	13	24	37
17689	13	24	37
17690	13	24	37
17691	13	24	37
17692	13	24	37
17693	13	24	37
17694	13	24	37
17695	13	24	37
17696	13	24	37
17697	13	24	37
17698	13	24	37
17699	13	24	37
17700	13	24	37
17701	13	24	37
17702	13	24	37
17703	13	24	37
17704	13	24	37
17705	13	24	37
17706	13	24	37
17707	13	24	37
17708	13	24	37
17709	13	24	37
17710	13	24	37
17711	13	24	37
17712	13	24	37
17713	13	24	37
17714	13	24	37
17715	13	24	37
17716	13	24	37
17717	13	24	37
17718	13	24	37
17719	13	24	37
17720	13	24	37
17721	13	24	37
17722	13	24	37
17723	13	24	37
17724	13	24	37
17725	13	24	37
17726	13	24	37
17727	13	24	37
17728	13	24	37
17729	13	24	37
17730	13	24	37
17731	13	24	37
17732	13	24	37
17733	13	24	37
17734	13	24	37
17735	13	24	37
17736	13	24	37
17737	13	24	37
17738	13	24	37
17739	13	24	37
17740	13	24	37
17741	13	24	37
17742	13	24	37
17743	13	24	37
17744	13	24	37
17745	13	24	37
17746	13	24	37
17747	13	24	37
17748	13	24	37
17749	13	24	37
17750	13	24	37
17751	13	24	37
17752	13	24	37
17753	13	24	37
17754	13	24	37
17755	13	24	37
17756	13	24	37
17757	13	24	37
17758	13	24	37
17759	13	24	37
17760	13	24	37
17761	13	24	37
17762	13	24	37
17763	13	24	37
17764	13	24	37
17765	13	24	37
17766	13	24	37
17767	13	24	37
17768	13	24	37
17769	13	24	37
17770	13	24	37
17771	13	24	37
17772	13	24	37
17773	13	24	37
17774	13	24	37
17775	13	24	37
17776	13	24	37
17777	13	24	37
17778	13	24	37
17779	13	24	37
17780	13	24	37
17781	13	24	37
17782	13	24	37
17783	13	24	37
17784	13	24	37
17785	13	24	37
17786	13	24	37
17787	13	24	37
17788	13	24	37
17789	13	24	37
17790	13	24	37
17791	13	24	37
17792	13	24	37
17793	13	24	37
17794	13	24	37
17795	13	24	37
17796	13	24	37
17797	13	24	37
17798	13	24	37
17799	13	24	37
17800	13	24	37
17801	13	24	37
17802	13	24	37
17803	13	24	37
17804	13	24	37
17805	13	24	37
17806	13	24	37
17807	13	24	37
17808	13	24	37
17809	13	24	37
17810	13	24	37
17811	13	24	37
17812	13	24	37
17813	13	24	37
17814	13	24	37
17815	13	24	37
17816	13	24	37
17817	13	24	37
17818	13	24	37
17819	13	24	37
17820	13	24	37
17821	13	24	37
17822	13	24	37
17823	13	24	37
17824	13	24	37
17825	13	24	37
17826	13	24	37
17827	13	24	37
17828	13	24	37
17829	13	24	37
17830	13	24	37
17831	13	24	37
17832	13	24	37
17833	13	24	37
17834	13	24	37
17835	13	24	37
17836	13	24	37
17837	13	24	37
17838	13	24	37
17839	13	24	37
17840	13	24	37
17841	13	24	37
17842	13	24	37
17843	13	24	37
17844	13	24	37
17845	13	24	37
17846	13	24	37
17847	13	24	37
17848	13	24	37
17849	13	24	37
17850	13	24	37
17851	13	24	37
17852	13	24	37
17853	13	24	37
17854	13	24	37
17855	13	24	37
17856	13	24	37
17857	13	24	37
17858	13	24	37
17859	13	24	37
17860	13	24	37
17861	13	24	37
17862	13	24	37
17863	13	24	37
17864	13	24	37
17865	13	24	37
17866	13	24	37
17867	13	24	37
17868	13	24	37
17869	13	24	37
17870	13	24	37
17871	13	24	37
17872	13	24	37
17873	13	24	37
17874	13	24	37
17875	13	24	37
17876	13	24	37
17877	13	24	37
17878	13	24	37
17879	13	24	37
17880	13	24	37
17881	13	24	37
17882	13	24	37
17883	13	24	37
17884	13	24	37
17885	13	24	37
17886	13	24	37
17887	13	24	37
17888	13	24	37
17889	13	24	37
17890	13	24	37
17891	13	24	37
17892	13	24	37
17893	13	24	37
17894	13	24	37
17895	13	24	37
17896	13	24	37
17897	13	24	37
17898	13	24	37
17899	13	24	37
17900	13	24	37
17901	13	24	37
17902	13	24	37
17903	13	24	37
17904	13	24	37
17905	13	24	37
17906	13	24	37
17907	13	24	37
17908	13	24	37
17909	13	24	37
17910	13	24	37
17911	13	24	37
17912	13	24	37
17913	13	24	37
17914	13	24	37
17915	13	24	37
17916	13	24	37
17917	13	24	37
17918	13	24	37
17919	13	24	37
17920	13	24	37
17921	13	24	37
17922	13	24	37
17923	13	24	37
17924	13	24	37
17925	13	24	37
17926	13	24	37
17927	13	24	37
17928	13	24	37
17929	13	24	37
17930	13	24	37
17931	13	24	37
17932	13	24	37
17933	13	24	37
17934	13	24	37
17935	13	24	37
17936	13	24	37
17937	13	24	37
17938	13	24	37
17939	13	24	37
17940	13	24	37
17941	13	24	37
17942	13	24	37
17943	13	24	37
17944	13	24	37
17945	13	24	37
17946	13	24	37
17947	13	24	37
17948	13	24	37
17949	13	24	37
17950	13	24	37
17951	13	24	37
17952	13	24	37
17953	13	24	37
17954	13	24	37
17955	13	24	37
17956	13	24	37
17957	13	24	37
17958	13	24	37
17959	13	24	37
17960	13	24	37
17961	13	24	37
17962	13	24	37
17963	13	24	37
17964	13	24	37
17965	13	24	37
17966	13	24	37
17967	13	24	37
17968	13	24	37
17969	13	24	37
17970	13	24	37
17971	13	24	37
17972	13	24	37
17973	13	24	37
17974	13	24	37
17975	13	24	37
17976	13	24	37
17977	13	24	37
17978	13	24	37
17979	13	24	37
17980	13	24	37
17981	13	24	37
17982	13	24	37
17983	13	24	37
17984	13	24	37
17985	13	24	37
17986	13	24	37
17987	13	24	37
17988	13	24	37
17989	13	24	37
17990	13	24	37
17991	13	24	37
17992	13	24	37
17993	13	24	37
17994	13	24	37
17995	13	24	37
17996	13	24	37
17997	13	24	37
17998	13	24	37
17999	13	24	37
18000	13	24	37
18001	13	24	37
18002	13	24	37
18003	13	24	37
18004	13	24	37
18005	13	24	37
18006	13	24	37
18007	13	24	37
18008	13	24	37
18009	13	24	37
18010	13	24	37
18011	13	24	37
18012	13	24	37
18013	13	24	37
18014	13	24	37
18015	13	24	37
18016	13	24	37
18017	13	24	37
18018	13	24	37
18019	13	24	37
18020	13	24	37
18021	13	24	37
18022	13	24	37
18023	13	24	37
18024	13	24	37
18025	13	24	37
18026	13	24	37
18027	13	24	37
18028	13	24	37
18029	13	24	37
18030	13	24	37
18031	13	24	37
18032	13	24	37
18033	13	24	37
18034	13	24	37
18035	13	24	37
18036	13	24	37
18037	13	24	37
18038	13	24	37
18039	13	24	37
18040	13	24	37
18041	13	24	37
18042	13	24	37
18043	13	24	37
18044	13	24	37
18045	13	24	37
18046	13	24	37
18047	13	24	37
18048	13	24	37
18049	13	24	37
18050	13	24	37
18051	13	24	37
18052	13	24	37
18053	13	24	37
18054	13	24	37
18055	13	24	37
18056	13	24	37
18057	13	24	37
18058	13	24	37
18059	13	24	37
18060	13	24	37
18061	13	24	37
18062	13	24	37
18063	13	24	37
18064	13	24	37
18065	13	24	37
18066	13	24	37
18067	13	24	37
18068	13	24	37
18069	13	24	37
18070	13	24	37
18071	13	24	37
18072	13	24	37
18073	13	24	37
18074	13	24	37
18075	13	24	37
18076	13	24	37
18077	13	24	37
18078	13	24	37
18079	13	24	37
18080	13	24	37
18081	13	24	37
18082	13	24	37
18083	13	24	37
18084	13	24	37
18085	13	24	37
18086	13	24	37
18087	13	24	37
18088	13	24	37
18089	13	24	37
18090	13	24	37
18091	13	24	37
18092	13	24	37
18093	13	24	37
18094	13	24	37
18095	13	24	37
18096	13	24	37
18097	13	24	37
18098	13	24	37
18099	13	24	37
18100	13	24	37
18101	13	24	37
18102	13	24	37
18103	13	24	37
18104	13	24	37
18105	13	24	37
18106	13	24	37
18107	13	24	37
18108	13	24	37
18109	13	24	37
18110	13	24	37
18111	13	24	37
18112	13	24	37
18113	13	24	37
18114	13	24	37
18115	13	24	37
18116	13	24	37
18117	13	24	37
18118	13	24	37
18119	13	24	37
18120	13	24	37
18121	13	24	37
18122	13	24	37
18123	13	24	37
18124	13	24	37
18125	13	24	37
18126	13	24	37
18127	13	24	37
18128	13	24	37
18129	13	24	37
18130	13	24	37
18131	13	24	37
18132	13	24	37
18133	13	24	37
18134	13	24	37
18135	13	24	37
18136	13	24	37
18137	13	24	37
18138	13	24	37
18139	13	24	37
18140	13	24	37
18141	13	24	37
18142	13	24	37
18143	13	24	37
18144	13	24	37
18145	13	24	37
18146	13	24	37
18147	13	24	37
18148	13	24	37
18149	13	24	37
18150	13	24	37
18151	13	24	37
18152	13	24	37
18153	13	24	37
18154	13	24	37
18155	13	24	37
18156	13	24	37
18157	13	24	37
18158	13	24	37
18159	13	24	37
18160	13	24	37
18161	13	24	37
18162	13	24	37
18163	13	24	37
18164	13	24	37
18165	13	24	37
18166	13	24	37
18167	13	24	37
18168	13	24	37
18169	13	24	37
18170	13	24	37
18171	13	24	37
18172	13	24	37
18173	13	24	37
18174	13	24	37
18175	13	24	37
18176	13	24	37
18177	13	24	37
18178	13	24	37
18179	13	24	37
18180	13	24	37
18181	13	24	37
18182	13	24	37
18183	13	24	37
18184	13	24	37
18185	13	24	37
18186	13	24	37
18187	13	24	37
18188	13	24	37
18189	13	24	37
18190	13	24	37
18191	13	24	37
18192	13	24	37
18193	13	24	37
18194	13	24	37
18195	13	24	37
18196	13	24	37
18197	13	24	37
18198	13	24	37
18199	13	24	37
18200	13	24	37
18201	13	24	37
18202	13	24	37
18203	13	24	37
18204	13	24	37
18205	13	24	37
18206	13	24	37
18207	13	24	37
18208	13	24	37
18209	13	24	37
18210	13	24	37
18211	13	24	37
18212	13	24	37
18213	13	24	37
18214	13	24	37
18215	13	24	37
18216	13	24	37
18217	13	24	37
18218	13	24	37
18219	13	24	37
18220	13	24	37
18221	13	24	37
18222	13	24	37
18223	13	24	37
18224	13	24	37
18225	13	24	37
18226	13	24	37
18227	13	24	37
18228	13	24	37
18229	13	24	37
18230	13	24	37
18231	13	24	37
18232	13	24	37
18233	13	24	37
18234	13	24	37
18235	13	24	37
18236	13	24	37
18237	13	24	37
18238	13	24	37
18239	13	24	37
18240	13	24	37
18241	13	24	37
18242	13	24	37
18243	13	24	37
18244	13	24	37
18245	13	24	37
18246	13	24	37
18247	13	24	37
18248	13	24	37
18249	13	24	37
18250	13	24	37
18251	13	24	37
18252	13	24	37
18253	13	24	37
18254	13	24	37
18255	13	24	37
18256	13	24	37
18257	13	24	37
18258	13	24	37
18259	13	24	37
18260	13	24	37
18261	13	24	37
18262	13	24	37
18263	13	24	37
18264	13	24	37
18265	13	24	37
18266	13	24	37
18267	13	24	37
18268	13	24	37
18269	13	24	37
18270	13	24	37
18271	13	24	37
18272	13	24	37
18273	13	24	37
18274	13	24	37
18275	13	24	37
18276	13	24	37
18277	13	24	37
18278	13	24	37
18279	13	24	37
18280	13	24	37
18281	13	24	37
18282	13	24	37
18283	13	24	37
18284	13	24	37
18285	13	24	37
18286	13	24	37
18287	13	24	37
18288	13	24	37
18289	13	24	37
18290	13	24	37
18291	13	24	37
18292	13	24	37
18293	13	24	37
18294	13	24	37
18295	13	24	37
18296	13	24	37
18297	13	24	37
18298	13	24	37
18299	13	24	37
18300	13	24	37
18301	13	24	37
18302	13	24	37
18303	13	24	37
18304	13	24	37
18305	13	24	37
18306	13	24	37
18307	13	24	37
18308	13	24	37
18309	13	24	37
18310	13	24	37
18311	13	24	37
18312	13	24	37
18313	13	24	37
18314	13	24	37
18315	13	24	37
18316	13	24	37
18317	13	24	37
18318	13	24	37
18319	13	24	37
18320	13	24	37
18321	13	24	37
18322	13	24	37
18323	13	24	37
18324	13	24	37
18325	13	24	37
18326	13	24	37
18327	13	24	37
18328	13	24	37
18329	13	24	37
18330	13	24	37
18331	13	24	37
18332	13	24	37
18333	13	24	37
18334	13	24	37
18335	13	24	37
18336	13	24	37
18337	13	24	37
18338	13	24	37
18339	13	24	37
18340	13	24	37
18341	13	24	37
18342	13	24	37
18343	13	24	37
18344	13	24	37
18345	13	24	37
18346	13	24	37
18347	13	24	37
18348	13	24	37
18349	13	24	37
18350	13	24	37
18351	13	24	37
18352	13	24	37
18353	13	24	37
18354	13	24	37
18355	13	24	37
18356	13	24	37
18357	13	24	37
18358	13	24	37
18359	13	24	37
18360	13	24	37
18361	13	24	37
18362	13	24	37
18363	13	24	37
18364	13	24	37
18365	13	24	37
18366	13	24	37
18367	13	24	37
18368	13	24	37
18369	13	24	37
18370	13	24	37
18371	13	24	37
18372	13	24	37
18373	13	24	37
18374	13	24	37
18375	13	24	37
18376	13	24	37
18377	13	24	37
18378	13	24	37
18379	13	24	37
18380	13	24	37
18381	13	24	37
18382	13	24	37
18383	13	24	37
18384	13	24	37
18385	13	24	37
18386	13	24	37
18387	13	24	37
18388	13	24	37
18389	13	24	37
18390	13	24	37
18391	13	24	37
18392	13	24	37
18393	13	24	37
18394	13	24	37
18395	13	24	37
18396	13	24	37
18397	13	24	37
18398	13	24	37
18399	13	24	37
18400	13	24	37
18401	13	24	37
18402	13	24	37
18403	13	24	37
18404	13	24	37
18405	13	24	37
18406	13	24	37
18407	13	24	37
18408	13	24	37
18409	13	24	37
18410	13	24	37
18411	13	24	37
18412	13	24	37
18413	13	24	37
18414	13	24	37
18415	13	24	37
18416	13	24	37
18417	13	24	37
18418	13	24	37
18419	13	24	37
18420	13	24	37
18421	13	24	37
18422	13	24	37
18423	13	24	37
18424	13	24	37
18425	13	24	37
18426	13	24	37
18427	13	24	37
18428	13	24	37
18429	13	24	37
18430	13	24	37
18431	13	24	37
18432	13	24	37
18433	13	24	37
18434	13	24	37
18435	13	24	37
18436	13	24	37
18437	13	24	37
18438	13	24	37
18439	13	24	37
18440	13	24	37
18441	13	24	37
18442	13	24	37
18443	13	24	37
18444	13	24	37
18445	13	24	37
18446	13	24	37
18447	13	24	37
18448	13	24	37
18449	13	24	37
18450	13	24	37
18451	13	24	37
18452	13	24	37
18453	13	24	37
18454	13	24	37
18455	13	24	37
18456	13	24	37
18457	13	24	37
18458	13	24	37
18459	13	24	37
18460	13	24	37
18461	13	24	37
18462	13	24	37
18463	13	24	37
18464	13	24	37
18465	13	24	37
18466	13	24	37
18467	13	24	37
18468	13	24	37
18469	13	24	37
18470	13	24	37
18471	13	24	37
18472	13	24	37
18473	13	24	37
18474	13	24	37
18475	13	24	37
18476	13	24	37
18477	13	24	37
18478	13	24	37
18479	13	24	37
18480	13	24	37
18481	13	24	37
18482	13	24	37
18483	13	24	37
18484	13	24	37
18485	13	24	37
18486	13	24	37
18487	13	24	37
18488	13	24	37
18489	13	24	37
18490	13	24	37
18491	13	24	37
18492	13	24	37
18493	13	24	37
18494	13	24	37
18495	13	24	37
18496	13	24	37
18497	13	24	37
18498	13	24	37
18499	13	24	37
18500	13	24	37
18501	13	24	37
18502	13	24	37
18503	13	24	37
18504	13	24	37
18505	13	24	37
18506	13	24	37
18507	13	24	37
18508	13	24	37
18509	13	24	37
18510	13	24	37
18511	13	24	37
18512	13	24	37
18513	13	24	37
18514	13	24	37
18515	13	24	37
18516	13	24	37
18517	13	24	37
18518	13	24	37
18519	13	24	37
18520	13	24	37
18521	13	24	37
18522	13	24	37
18523	13	24	37
18524	13	24	37
18525	13	24	37
18526	13	24	37
18527	13	24	37
18528	13	24	37
18529	13	24	37
18530	13	24	37
18531	13	24	37
18532	13	24	37
18533	13	24	37
18534	13	24	37
18535	13	24	37
18536	13	24	37
18537	13	24	37
18538	13	24	37
18539	13	24	37
18540	13	24	37
18541	13	24	37
18542	13	24	37
18543	13	24	37
18544	13	24	37
18545	13	24	37
18546	13	24	37
18547	13	24	37
18548	13	24	37
18549	13	24	37
18550	13	24	37
18551	13	24	37
18552	13	24	37
18553	13	24	37
18554	13	24	37
18555	13	24	37
18556	13	24	37
18557	13	24	37
18558	13	24	37
18559	13	24	37
18560	13	24	37
18561	13	24	37
18562	13	24	37
18563	13	24	37
18564	13	24	37
18565	13	24	37
18566	13	24	37
18567	13	24	37
18568	13	24	37
18569	13	24	37
18570	13	24	37
18571	13	24	37
18572	13	24	37
18573	13	24	37
18574	13	24	37
18575	13	24	37
18576	13	24	37
18577	13	24	37
18578	13	24	37
18579	13	24	37
18580	13	24	37
18581	13	24	37
18582	13	24	37
18583	13	24	37
18584	13	24	37
18585	13	24	37
18586	13	24	37
18587	13	24	37
18588	13	24	37
18589	13	24	37
18590	13	24	37
18591	13	24	37
18592	13	24	37
18593	13	24	37
18594	13	24	37
18595	13	24	37
18596	13	24	37
18597	13	24	37
18598	13	24	37
18599	13	24	37
18600	13	24	37
18601	13	24	37
18602	13	24	37
18603	13	24	37
18604	13	24	37
18605	13	24	37
18606	13	24	37
18607	13	24	37
18608	13	24	37
18609	13	24	37
18610	13	24	37
18611	13	24	37
18612	13	24	37
18613	13	24	37
18614	13	24	37
18615	13	24	37
18616	13	24	37
18617	13	24	37
18618	13	24	37
18619	13	24	37
18620	13	24	37
18621	13	24	37
18622	13	24	37
18623	13	24	37
18624	13	24	37
18625	13	24	37
18626	13	24	37
18627	13	24	37
18628	13	24	37
18629	13	24	37
18630	13	24	37
18631	13	24	37
18632	13	24	37
18633	13	24	37
18634	13	24	37
18635	13	24	37
18636	13	24	37
18637	13	24	37
18638	13	24	37
18639	13	24	37
18640	13	24	37
18641	13	24	37
18642	13	24	37
18643	13	24	37
18644	13	24	37
18645	13	24	37
18646	13	24	37
18647	13	24	37
18648	13	24	37
18649	13	24	37
18650	13	24	37
18651	13	24	37
18652	13	24	37
18653	13	24	37
18654	13	24	37
18655	13	24	37
18656	13	24	37
18657	13	24	37
18658	13	24	37
18659	13	24	37
18660	13	24	37
18661	13	24	37
18662	13	24	37
18663	13	24	37
18664	13	24	37
18665	13	24	37
18666	13	24	37
18667	13	24	37
18668	13	24	37
18669	13	24	37
18670	13	24	37
18671	13	24	37
18672	13	24	37
18673	13	24	37
18674	13	24	37
18675	13	24	37
18676	13	24	37
18677	13	24	37
18678	13	24	37
18679	13	24	37
18680	13	24	37
18681	13	24	37
18682	13	24	37
18683	13	24	37
18684	13	24	37
18685	13	24	37
18686	13	24	37
18687	13	24	37
18688	13	24	37
18689	13	24	37
18690	13	24	37
18691	13	24	37
18692	13	24	37
18693	13	24	37
18694	13	24	37
18695	13	24	37
18696	13	24	37
18697	13	24	37
18698	13	24	37
18699	13	24	37
18700	13	24	37
18701	13	24	37
18702	13	24	37
18703	13	24	37
18704	13	24	37
18705	13	24	37
18706	13	24	37
18707	13	24	37
18708	13	24	37
18709	13	24	37
18710	13	24	37
18711	13	24	37
18712	13	24	37
18713	13	24	37
18714	13	24	37
18715	13	24	37
18716	13	24	37
18717	13	24	37
18718	13	24	37
18719	13	24	37
18720	13	24	37
18721	13	24	37
18722	13	24	37
18723	13	24	37
18724	13	24	37
18725	13	24	37
18726	13	24	37
18727	13	24	37
18728	13	24	37
18729	13	24	37
18730	13	24	37
18731	13	24	37
18732	13	24	37
18733	13	24	37
18734	13	24	37
18735	13	24	37
18736	13	24	37
18737	13	24	37
18738	13	24	37
18739	13	24	37
18740	13	24	37
18741	13	24	37
18742	13	24	37
18743	13	24	37
18744	13	24	37
18745	13	24	37
18746	13	24	37
18747	13	24	37
18748	13	24	37
18749	13	24	37
18750	13	24	37
18751	13	24	37
18752	13	24	37
18753	13	24	37
18754	13	24	37
18755	13	24	37
18756	13	24	37
18757	13	24	37
18758	13	24	37
18759	13	24	37
18760	13	24	37
18761	13	24	37
18762	13	24	37
18763	13	24	37
18764	13	24	37
18765	13	24	37
18766	13	24	37
18767	13	24	37
18768	13	24	37
18769	13	24	37
18770	13	24	37
18771	13	24	37
18772	13	24	37
18773	13	24	37
18774	13	24	37
18775	13	24	37
18776	13	24	37
18777	13	24	37
18778	13	24	37
18779	13	24	37
18780	13	24	37
18781	13	24	37
18782	13	24	37
18783	13	24	37
18784	13	24	37
18785	13	24	37
18786	13	24	37
18787	13	24	37
18788	13	24	37
18789	13	24	37
18790	13	24	37
18791	13	24	37
18792	13	24	37
18793	13	24	37
18794	13	24	37
18795	13	24	37
18796	13	24	37
18797	13	24	37
18798	13	24	37
18799	13	24	37
18800	13	24	37
18801	13	24	37
18802	13	24	37
18803	13	24	37
18804	13	24	37
18805	13	24	37
18806	13	24	37
18807	13	24	37
18808	13	24	37
18809	13	24	37
18810	13	24	37
18811	13	24	37
18812	13	24	37
18813	13	24	37
18814	13	24	37
18815	13	24	37
18816	13	24	37
18817	13	24	37
18818	13	25	38
18819	13	26	39
18820	13	26	39
18821	13	26	39
18822	13	26	39
18823	13	26	39
18824	13	26	39
18825	13	26	39
18826	13	26	39
18827	13	26	39
18828	13	27	40
18829	13	28	41
18830	13	28	41
18831	13	29	42
18832	13	29	42
18833	13	29	42
18834	13	29	42
18835	13	29	42
18836	13	29	42
18837	13	29	42
18838	13	29	42
18839	13	29	42
18840	13	30	43
18841	13	30	43
18842	13	30	43
18843	13	31	44
18844	13	31	44
18845	13	31	44
18846	13	31	44
18847	13	31	44
18848	13	31	44
18849	13	31	44
18850	13	31	44
18851	13	31	44
18852	13	31	44
18853	13	31	44
18854	13	31	44
18855	13	31	44
18856	13	31	44
18857	13	31	44
18858	13	31	44
18859	13	31	44
18860	13	31	44
18861	13	31	44
18862	13	31	44
18863	13	31	44
18864	13	31	44
18865	13	31	44
18866	13	31	44
18867	13	31	44
18868	13	31	44
18869	13	31	44
18870	13	31	44
18871	13	31	44
18872	13	31	44
18873	13	31	44
18874	13	31	44
18875	13	32	45
18876	13	32	45
18877	13	32	45
18878	13	32	45
18879	13	32	45
18880	13	32	45
18881	13	32	45
18882	13	32	45
18883	13	32	45
18884	13	32	45
18885	13	32	45
18886	13	32	45
18887	13	32	45
18888	13	32	45
18889	13	32	45
18890	13	32	45
18891	13	32	45
18892	13	32	45
18893	13	32	45
18894	13	32	45
18895	13	32	45
18896	13	32	45
18897	13	32	45
18898	13	32	45
