MCS	ContactEnergy	VolumeEnergy	SurfaceEnergy	TotalEnergy
16510	70620.0	2967.0038852380094	2503.627331495227	76090.63121673324
16511	70600.0	2984.3939470341866	2440.553058970836	76024.94700600502
16512	70600.0	2866.7176519292843	2347.964925582928	75814.68257751221
16513	70640.0	2924.949731368615	2394.513923882041	75959.46365525066
16514	70490.0	2983.8005353888	2600.444056740089	76074.24459212889
16515	70690.0	2673.598929041109	2281.886665537895	75645.485594579
16516	70710.0	2751.6397197596234	2285.678492410516	75747.31821217014
16517	70790.0	2796.2592036258866	2092.9338346913573	75679.19303831724
16518	70520.0	2876.976000494833	2553.711720786232	75950.68772128107
16519	70680.0	3022.5878010765155	2234.71680166258	75937.3046027391
16520	70580.0	3034.2825748962787	2454.466582662135	76068.74915755841
16521	70590.0	2805.7736627134	2479.134259330458	75874.90792204386
16522	70550.0	3085.4237583145004	2556.910650743812	76192.33440905831
16523	70460.0	3225.1412403006543	2611.114533712098	76296.25577401275
16524	70590.0	3043.1466421536607	2397.4423105761525	76030.58895272981
16525	70410.0	3159.863482786386	2799.879677023855	76369.74315981024
16526	70710.0	2963.574322658169	2504.1615513677243	76177.7358740259
16527	70570.0	3229.9563849745755	2683.4310286017717	76483.38741357635
16528	70700.0	3384.9821505095315	2397.2033497371012	76482.18550024663
16529	70680.0	3176.475448913916	2427.0011955697555	76283.47664448367
16530	70670.0	3244.146820959213	2400.8142223395407	76314.96104329875
16531	70640.0	3099.366887372962	2325.5975251892232	76064.96441256219
16532	70540.0	2886.5789234922704	2489.7307915095007	75916.30971500177
16533	70370.0	3175.7537242239778	2797.1962014431483	76342.94992566713
16534	70560.0	3192.534821252848	2524.239232817781	76276.77405407063
16535	70580.0	3059.4448830960755	2380.717662318202	76020.16254541428
16536	70730.0	3122.062466457064	2316.910138730309	76168.97260518737
16537	70700.0	2929.0700102718984	2430.1294997971854	76059.19951006908
16538	70610.0	3118.8607498868805	2396.263332941744	76125.12408282862
16539	70570.0	3252.9782905597676	2464.7609912900953	76287.73928184986
16540	70730.0	3241.8988209502277	2217.4675588926766	76189.3663798429
16541	70560.0	2604.7865027403896	2504.725375120179	75669.51187786057
16542	70730.0	2721.993127312089	2162.15512171766	75614.14824902975
16543	70780.0	2971.560331548608	2106.3243044240517	75857.88463597266
16544	70720.0	3072.599162362094	2252.5653900334146	76045.16455239551
16545	70650.0	3085.258838728114	2405.2571778860874	76140.5160166142
16546	70670.0	3422.2026296896365	2368.0707632770645	76460.2733929667
16547	70700.0	3151.7486352222477	2300.8787951237173	76152.62743034596
16548	70870.0	3120.746487589131	2067.6644602109445	76058.41094780008
16549	70830.0	3106.284962425052	2041.0412888575229	75977.32625128257
16550	70440.0	2867.59658078714	2721.7593768783263	76029.35595766547
16551	70490.0	2849.345458581156	2653.209679456486	75992.55513803764
16552	70730.0	2867.3194833803427	2293.2154876558343	75890.53497103618
16553	70610.0	2844.8716596402664	2499.4777365983464	75954.34939623861
16554	70710.0	2674.06142797372	2403.3121297403704	75787.37355771409
16555	70730.0	2733.5318242693756	2312.5368265990983	75776.06865086847
16556	70770.0	2532.5023233197135	2260.016322407173	75562.51864572689
16557	70850.0	2731.652818618386	2202.92586307507	75784.57868169346
16558	70810.0	2712.7204088592407	2280.1686771406094	75802.88908599985
16559	70950.0	2767.676300707317	2007.73248882615	75725.40878953347
16560	70580.0	3049.0720688696456	2646.992287792964	76276.06435666261
16561	70560.0	3313.8088440224965	2730.854405752034	76604.66324977453
16562	70800.0	3084.967413824561	2264.407763206691	76149.37517703125
16563	70820.0	2783.135508683554	2255.6907557090744	75858.82626439263
16564	70780.0	3142.5476714461547	2280.7260400275118	76203.27371147367
16565	70580.0	3221.1094044316997	2715.150562566996	76516.2599669987
16566	70840.0	2773.4386657090363	2133.491482968384	75746.93014867742
16567	70830.0	3016.5554137742583	2167.1726797506562	76013.72809352491
16568	70800.0	3068.135371273893	2284.67698602326	76152.81235729715
16569	70910.0	3046.8209283641045	2139.4271599617787	76096.24808832588
16570	71010.0	3053.528278577651	1893.0620519031072	75956.59033048076
16571	70840.0	2565.1879257597466	2243.3994445885764	75648.58737034832
16572	70940.0	2621.833248511466	2094.1887748692534	75656.02202338072
16573	70750.0	2595.5006848210905	2390.772472944518	75736.27315776561
16574	70630.0	2663.4585681236786	2577.0660577743547	75870.52462589803
16575	70450.0	2680.3640334289958	2889.9301311711315	76020.29416460013
16576	70480.0	2586.810266161847	3049.2193432731437	76116.02960943499
16577	70680.0	2689.334780055142	2608.1100071649416	75977.44478722008
16578	70760.0	2818.5626514028263	2467.740901542129	76046.30355294496
16579	70870.0	3099.705519609197	2282.08587430272	76251.79139391192
16580	70810.0	3190.2663735910755	2261.1508039868204	76261.4171775779
16581	70830.0	3218.9324057409976	2262.078847667435	76311.01125340843
16582	70780.0	3651.024198239247	2337.2794112356496	76768.3036094749
16583	70900.0	3043.1030014511634	2177.890481838258	76120.99348328942
16584	70650.0	3584.300933601844	2566.69658373954	76800.99751734138
16585	70910.0	3198.776358033574	2196.8771835489315	76305.6535415825
16586	70760.0	3337.5178535427403	2416.50215410511	76514.02000764785
16587	70660.0	3461.363699853464	2637.86251953803	76759.2262193915
16588	70650.0	2951.1797188041237	2534.9210976588074	76136.10081646293
16589	70690.0	3182.952772577337	2526.8946104490897	76399.84738302643
16590	70810.0	3200.605476955461	2300.509951666172	76311.11542862163
16591	70700.0	3151.5175912185077	2594.23742236424	76445.75501358275
16592	70790.0	3078.1760698329163	2465.676177883579	76333.8522477165
16593	71020.0	2844.383059710308	2089.545930507011	75953.92899021732
16594	70910.0	2841.4740100694326	2259.3427002671524	76010.81671033658
16595	70910.0	2979.204589550427	2293.298035003827	76182.50262455425
16596	70690.0	2985.979148434053	2697.0783655848936	76373.05751401895
16597	70730.0	2878.480654859959	2558.1942166332738	76166.67487149323
16598	70660.0	2978.371248720723	2652.2523631327203	76290.62361185344
16599	70710.0	3187.3909278801148	2519.6967816122924	76417.0877094924
16600	70720.0	3412.7886089641106	2415.3015621978557	76548.09017116197
16601	70850.0	3185.897032756402	2249.873011597665	76285.77004435407
16602	70870.0	3301.554875709626	2136.3724205081235	76307.92729621775
16603	70710.0	3515.0882944399928	2411.8567921224167	76636.94508656241
16604	71040.0	3611.2734043649834	2116.877832232567	76768.15123659755
16605	70980.0	3378.060492349832	2162.719148855831	76520.77964120566
16606	70750.0	3295.1595651084062	2476.598913432099	76521.7584785405
16607	70920.0	3389.832318502522	2261.257653433131	76571.08997193565
16608	70810.0	2919.5711612846208	2474.703318817483	76204.2744801021
16609	70890.0	3092.3738401318406	2432.170026273525	76414.54386640537
16610	70740.0	3120.540950862269	2644.711656034924	76505.2526068972
16611	70980.0	3249.162792338102	2204.8838136234554	76434.04660596156
16612	70800.0	3207.2119139978167	2484.734904646757	76491.94681864457
16613	70650.0	3058.0277781216864	2724.9176927946974	76432.94547091638
16614	70810.0	2932.8643519948673	2525.5525535024935	76268.41690549736
16615	70860.0	2735.7848985568125	2493.297010944225	76089.08190950104
16616	70770.0	3071.515102927151	2594.8409781823284	76436.35608110948
16617	70620.0	3007.0744658383046	2804.2014622178976	76431.2759280562
16618	70720.0	3206.6122716530663	2623.6926266388036	76550.30489829187
16619	70920.0	3084.6696122903813	2392.891253295529	76397.56086558591
16620	70860.0	3028.285061969	2526.9371598714497	76415.22222184045
16621	70840.0	3115.687456748492	2590.041135516949	76545.72859226544
16622	71040.0	3058.7283362406743	2197.390175271721	76296.1185115124
16623	71000.0	3146.4634484313865	2314.521186313941	76460.98463474533
16624	70960.0	3045.747575425121	2379.5166194988997	76385.26419492402
16625	70910.0	2914.176656858108	2480.558607041894	76304.7352639
16626	71040.0	2997.0501083187264	2182.3894063857733	76219.4395147045
16627	70820.0	3440.943666806488	2509.1964526241645	76770.14011943065
16628	70630.0	3442.3838215792057	2842.737107927969	76915.12092950717
16629	70920.0	3051.4918037159805	2315.5592907976825	76287.05109451366
16630	71120.0	3445.2193267788243	2092.289348137274	76657.5086749161
16631	71150.0	3279.099703135944	2068.1769407133106	76497.27664384925
16632	71100.0	3375.452271490867	2101.0492672756664	76576.50153876653
16633	70870.0	2987.6894869730313	2456.6990454512415	76314.38853242427
16634	71060.0	3103.4756196714443	2183.8883957694634	76347.36401544091
16635	70870.0	3138.7605107557465	2474.3649840547005	76483.12549481045
16636	70740.0	3585.4705152758834	2737.548921657144	77063.01943693303
16637	70860.0	3282.557926627851	2428.108684811159	76570.66661143901
16638	70950.0	3090.1716324459267	2313.0330522049917	76353.20468465092
16639	70770.0	2679.3078409210284	2666.701494810113	76116.00933573114
16640	70830.0	2893.359038625422	2616.280951332592	76339.63998995801
16641	71020.0	2613.940864292017	2229.36616703897	75863.30703133099
16642	70590.0	2967.793926136146	2943.1302340322873	76500.92416016843
16643	70920.0	2776.5181844849576	2374.921266771853	76071.43945125681
16644	70700.0	2859.325789912182	2809.3006911326665	76368.62648104485
16645	70850.0	2731.649634263522	2543.9782143227058	76125.62784858623
16646	71010.0	2545.5635014134896	2351.877921395353	75907.44142280884
16647	70760.0	2608.150444950952	2635.64561249892	76003.79605744987
16648	70930.0	2927.86577951214	2497.7160887495847	76355.58186826172
16649	70850.0	3102.7751484075998	2628.351857578382	76581.12700598598
16650	71040.0	2954.525814210574	2228.802624915843	76223.32843912642
16651	71110.0	3092.4058018234064	2167.1471240432584	76369.55292586666
16652	70890.0	2993.4279744052765	2472.3604682678706	76355.78844267315
16653	70910.0	2819.709183762825	2551.9176815400715	76281.6268653029
16654	71080.0	2833.1680700327706	2175.845357699436	76089.0134277322
16655	71150.0	2841.3795157224376	2099.3495740689104	76090.72908979135
16656	71250.0	3216.0620038030174	1826.6421079845168	76292.70411178753
16657	70900.0	3431.8040047334944	2548.943310044415	76880.74731477791
16658	70770.0	2798.7939645587903	2749.2766853503417	76318.07064990913
16659	71070.0	3013.664650002538	2322.383025266754	76406.04767526929
16660	70990.0	2973.114822051066	2392.501887457911	76355.61670950898
16661	71080.0	3073.23430156619	2105.8267206753953	76259.06102224159
16662	71100.0	3171.294664475645	2202.2706375687267	76473.56530204437
16663	71040.0	3314.750554028942	2285.5572219606256	76640.30777598957
16664	71010.0	3110.961289178158	2430.425174096017	76551.38646327418
16665	70940.0	3233.597243719778	2545.708328829787	76719.30557254957
16666	70870.0	2626.820760262708	2625.163406691281	76121.98416695399
16667	70880.0	3033.662421552508	2582.1779059479013	76495.84032750041
16668	71050.0	3045.6827820935723	2407.822481759067	76503.50526385264
16669	71150.0	3077.713499295569	2241.6843245647033	76469.39782386027
16670	70900.0	3306.796008400197	2578.189239949861	76784.98524835006
16671	71140.0	3331.8002816364606	2119.004016032559	76590.80429766902
16672	70970.0	3249.821427036586	2548.669478079246	76768.49090511583
16673	70960.0	3046.8371133627807	2526.9648141768994	76533.80192753968
16674	71130.0	2860.822308571587	2293.4006414504256	76284.22295002201
16675	71130.0	3055.074780302166	2269.195383156475	76454.27016345864
16676	71140.0	2887.873413442212	2379.4153792134603	76407.28879265567
16677	70930.0	3193.2480160361592	2660.6092496827478	76783.8572657189
16678	71090.0	2926.9324595439684	2400.717475943675	76417.64993548764
16679	70970.0	2814.9068541340966	2572.9057601789827	76357.81261431308
16680	71060.0	3012.486484535548	2376.0815218187054	76448.56800635425
16681	70940.0	3222.8211462805484	2551.96034529421	76714.78149157476
16682	71000.0	3060.468792249958	2385.2269832554157	76445.69577550537
16683	71020.0	2870.289537495046	2338.302519308636	76228.59205680368
16684	71110.0	3073.2843204313394	2282.398821123643	76465.68314155498
16685	71060.0	2572.728287543214	2336.093624670466	75968.82191221368
16686	71040.0	2595.1703585084033	2434.8505967701203	76070.02095527852
16687	71210.0	2837.940855592533	2123.167407862493	76171.10826345503
16688	71090.0	3491.4956732658175	2377.1125504685915	76958.60822373441
16689	71240.0	3112.184146245054	2141.5571820910554	76493.74132833611
16690	71070.0	3031.843318292449	2437.4014828473446	76539.2448011398
16691	71280.0	3146.6387320105423	2104.7874509822577	76531.4261829928
16692	71160.0	3097.8663163544115	2371.935023755068	76629.80134010948
16693	71180.0	3164.658113255209	2279.767311401665	76624.42542465687
16694	71200.0	3218.707276094283	2343.471179815824	76762.1784559101
16695	71270.0	3124.595408875539	2099.30808068224	76493.90348955778
16696	71130.0	2857.4892520164576	2381.6962066071574	76369.18545862361
16697	70930.0	2798.112369559749	2709.505841518112	76437.61821107786
16698	70830.0	2955.7315921602276	2891.458094116824	76677.18968627705
16699	71170.0	2948.1084858747636	2308.8144465116784	76426.92293238644
16700	71250.0	2905.5008860915405	2239.819232856098	76395.32011894764
16701	71240.0	2742.7841666508903	2178.6948029705673	76161.47896962146
16702	70960.0	2867.21960379793	2619.0802043277654	76446.2998081257
16703	70900.0	3230.8105620956485	2783.4518664484494	76914.2624285441
16704	71100.0	3183.88785209092	2419.4372936236323	76703.32514571455
16705	71150.0	3331.307774137749	2309.3771860274137	76790.68496016516
16706	71110.0	3082.1585774426785	2387.241422573861	76579.40000001654
16707	71110.0	2910.141896622299	2496.0831287674955	76516.2250253898
16708	71070.0	2871.4231880293664	2458.1874431445613	76399.61063117393
16709	70830.0	2499.2241210705106	2879.10090104735	76208.32502211786
16710	70940.0	2648.869250189091	2730.868655340455	76319.73790552955
16711	71330.0	2464.0717635564943	2161.494902348786	75955.56666590528
16712	71050.0	2980.7022132357088	2501.0793308360735	76531.78154407178
16713	71100.0	3117.246660322926	2473.10748791846	76690.35414824139
16714	71020.0	2694.6168937585753	2596.2174446848803	76310.83433844346
16715	71130.0	2641.363366728692	2429.2084889282705	76200.57185565696
16716	71220.0	3143.7210874730226	2371.434375133249	76735.15546260627
16717	70860.0	3403.5144731058244	2914.3783845790313	77177.89285768486
16718	71210.0	3189.013939886863	2302.52736613038	76701.54130601724
16719	71140.0	2936.757917076393	2478.2250740841846	76554.98299116058
16720	70870.0	2655.6270199087885	2947.8326803672826	76473.45970027607
16721	70950.0	2718.3504735427414	2837.502704639919	76505.85317818266
16722	71220.0	2580.891260155986	2372.190406660957	76173.08166681694
16723	71130.0	3016.8677345458855	2512.3794142421684	76659.24714878805
16724	71040.0	3274.5961274863657	2699.0817438837257	77013.67787137009
16725	71400.0	3205.887046887583	2081.6581889573717	76687.54523584495
16726	71120.0	3180.309164929713	2505.692550437816	76806.00171536753
16727	71220.0	3051.749619979455	2343.05057597172	76614.80019595117
16728	71080.0	3243.7202986334887	2473.2525625955896	76796.97286122908
16729	71150.0	3152.446557947478	2494.9090661891387	76797.35562413662
16730	71160.0	3106.5180280483764	2418.5217317417846	76685.03975979016
16731	71520.0	3010.5353482794453	1912.440599797992	76442.97594807744
16732	71030.0	3235.6951136193675	2726.98595389229	76992.68106751166
16733	71150.0	3120.236382035582	2408.5963722484303	76678.83275428401
16734	71230.0	3142.1450704061863	2233.532790208992	76605.67786061518
16735	71070.0	3464.089177998758	2517.632931510452	77051.72210950921
16736	71170.0	3112.4913961585116	2428.7038739639684	76711.19527012248
16737	71220.0	3018.610002778514	2346.11530943861	76584.72531221712
16738	71180.0	2996.92490203357	2403.143424600712	76580.06832663428
16739	71270.0	3064.6285530301247	2293.8275280370726	76628.4560810672
16740	71210.0	2870.709107318471	2413.2296404388035	76493.93874775727
16741	71010.0	3062.386032061695	2775.5561933969148	76847.94222545861
16742	71140.0	3110.406800970013	2625.1484935713233	76875.55529454134
16743	71240.0	2787.098107378042	2405.581815520709	76432.67992289875
16744	71100.0	2789.121615714903	2647.499518209079	76536.62113392398
16745	71380.0	3058.6338513791998	2298.145649396174	76736.77950077537
16746	71260.0	3179.282618631187	2558.65504751564	76997.93766614683
16747	71270.0	3169.5125509547506	2475.2970489670406	76914.80959992179
16748	71180.0	2910.1787890359265	2471.485536157561	76561.66432519349
16749	71270.0	3044.5367192272533	2282.3365555520286	76596.87327477928
16750	71190.0	2742.8143459842977	2395.710863726272	76328.52520971057
16751	71320.0	2606.564365535087	2156.5873684873804	76083.15173402247
16752	71230.0	2878.191219713117	2333.3129156025825	76441.5041353157
16753	71260.0	3337.5304950662394	2234.863865013758	76832.39436008
16754	71300.0	2982.4859773000207	2309.675364397117	76592.16134169714
16755	71280.0	3175.03848261018	2265.3719001065474	76720.41038271673
16756	71150.0	2824.2529975627986	2575.201251297549	76549.45424886035
16757	71180.0	2861.4853383535956	2449.461065728101	76490.9464040817
16758	71300.0	2709.798134682278	2324.8879468496307	76334.68608153191
16759	71180.0	2701.206767408221	2495.362748563348	76376.56951597157
16760	71200.0	2907.8053908893344	2500.6773415845237	76608.48273247386
16761	71330.0	2551.1413989244465	2291.9852238864405	76173.12662281089
16762	71180.0	2690.6016552220535	2571.9173994017183	76442.51905462377
16763	71090.0	2837.470720939382	2648.7138184468495	76576.18453938623
16764	71090.0	3016.951423530045	2747.0692099185544	76854.0206334486
16765	71260.0	3082.5466087582026	2382.7697181186522	76725.31632687685
16766	71250.0	3105.490750805984	2469.4316641031764	76824.92241490916
16767	71040.0	3169.74152179253	2873.2472475327086	77082.98876932524
16768	71410.0	2783.4119054214534	2317.72260392725	76511.1345093487
16769	71610.0	3020.9863453573053	1942.6040146726882	76573.59036003
16770	71510.0	2818.784803147937	2061.981506131997	76390.76630927993
16771	71320.0	3028.7714282684465	2383.225975687674	76731.99740395612
16772	71410.0	3142.4624484410015	2177.6539354672423	76730.11638390824
16773	71470.0	3261.6984932432388	2105.187859025609	76836.88635226885
16774	71280.0	3406.872667228381	2367.998482249095	77054.87114947748
16775	71280.0	3410.69653350678	2433.529863221047	77124.22639672783
16776	71290.0	3247.6575493538257	2552.004094576987	77089.66164393081
16777	71350.0	3266.1073459340696	2448.5870710926247	77064.6944170267
16778	71120.0	3638.1692600395036	2823.7815614257124	77581.95082146522
16779	71200.0	3091.1000665724714	2616.7284256973653	76907.82849226984
16780	71300.0	3217.4933782038715	2387.4565176235046	76904.94989582738
16781	71300.0	2938.8692755001102	2519.6212378150085	76758.49051331512
16782	71420.0	2740.1486416398984	2315.4006236532587	76475.54926529316
16783	71470.0	2946.7224067990173	2196.6586319103953	76613.38103870941
16784	71460.0	3601.635653069752	2349.0309958634316	77410.66664893318
16785	71360.0	2957.8053268632357	2441.1523587073316	76758.95768557057
16786	71450.0	3048.006849322046	2307.9887780209538	76805.995627343
16787	71400.0	3014.2428983636637	2536.0269796304055	76950.26987799407
16788	71310.0	2836.82570695928	2451.2423000420677	76598.06800700135
16789	71310.0	2603.6343415761803	2456.4131228168844	76370.04746439306
16790	71070.0	2947.9213275439542	2860.0059481768403	76877.9272757208
16791	71330.0	3335.056652350395	2407.294001977425	77072.35065432782
16792	71460.0	3520.7867759564397	2329.747213718365	77310.5339896748
16793	71240.0	3469.7220651833777	2714.7401009575697	77424.46216614095
16794	71480.0	3368.9487779657793	2357.9230788117275	77206.8718567775
16795	71250.0	3522.8536635712226	2726.517081565107	77499.37074513633
16796	71260.0	3445.723449904981	2599.8664531775285	77305.58990308251
16797	71430.0	3218.542290714613	2467.5474922455032	77116.08978296012
16798	71750.0	3028.802060694943	1874.250300321146	76653.05236101609
16799	71410.0	3004.5101908762445	2424.999785615946	76839.50997649219
16800	71450.0	2992.3201617883024	2362.162841715035	76804.48300350334
16801	71460.0	2732.9577577328746	2386.9778203510214	76579.9355780839
16802	71630.0	2673.1681264150393	2172.0163379539736	76475.18446436901
16803	71420.0	2494.185131665363	2473.986204174289	76388.17133583965
16804	71460.0	2548.5012966772047	2431.6570995780057	76440.15839625521
16805	71540.0	2960.4542374173616	2296.0685632852255	76796.52280070259
16806	71270.0	2861.588219632904	2729.8872334935004	76861.4754531264
16807	71410.0	2674.210334083109	2430.9544522114447	76515.16478629455
16808	71630.0	2938.9935661624622	2077.2189058706863	76646.21247203315
16809	71560.0	2709.753726393028	2218.1346921011573	76487.88841849419
16810	71520.0	3282.77125256187	2353.775237360387	77156.54648992226
16811	71380.0	3103.758234207562	2493.7997917551547	76977.55802596272
16812	71530.0	2784.5384017988545	2324.0125650691334	76638.55096686799
16813	71420.0	2871.762145960747	2435.0288407021435	76726.79098666289
16814	71500.0	2867.795647113162	2433.778458061861	76801.57410517502
16815	71380.0	3190.0808293447335	2460.4105989279924	77030.49142827273
16816	71580.0	3227.4031636310247	2240.479330139351	77047.88249377038
16817	71590.0	3096.4061501790275	2322.1622648948687	77008.5684150739
16818	71430.0	2915.2511585415778	2462.369734912936	76807.62089345451
16819	71310.0	3159.1420002496307	2595.1008373420336	77064.24283759166
16820	71430.0	3464.933266672815	2375.847808806575	77270.78107547939
16821	71390.0	3249.4039037339826	2573.638604824955	77213.04250855894
16822	71400.0	3216.1323263501254	2479.3597260970273	77095.49205244715
16823	71460.0	2966.755192236087	2405.7781714980956	76832.53336373418
16824	71520.0	3157.5247824755934	2232.2042531360057	76909.7290356116
16825	71510.0	2954.625423450998	2223.524207249284	76688.14963070028
16826	71490.0	3566.396836736749	2303.2743975296034	77359.67123426635
16827	71450.0	3287.5081354920258	2524.960346222506	77262.46848171453
16828	71520.0	2752.6315150461596	2282.5744243865483	76555.20593943271
16829	71530.0	2661.826156823008	2354.7801273144432	76546.60628413745
16830	71490.0	3105.677380236375	2465.9815600834554	77061.65894031983
16831	71520.0	2861.4498566119437	2515.2591149156797	76896.70897152762
16832	71610.0	2945.7838676269603	2249.261803087429	76805.04567071439
16833	71440.0	2742.309517346366	2510.238154057006	76692.54767140337
16834	71460.0	2676.7610205528763	2479.3161002904526	76616.07712084333
16835	71500.0	3194.6398573490296	2352.7049800974783	77047.34483744651
16836	71580.0	2983.4298915653926	2298.302076701075	76861.73196826647
16837	71210.0	2618.168888704895	2834.5998896774836	76662.76877838238
16838	71330.0	2892.3939886601147	2624.1655764513416	76846.55956511146
16839	71360.0	2795.979878625876	2640.8240446282434	76796.80392325412
16840	71340.0	2574.8699332359683	2616.6722065684735	76531.54213980444
16841	71270.0	2861.1900451295514	2760.311274146952	76891.5013192765
16842	71260.0	2906.18826881102	2772.797023418534	76938.98529222955
16843	71290.0	2896.7666123370145	2662.026576375647	76848.79318871266
16844	71530.0	2865.9883539057773	2296.4349935326027	76692.42334743838
16845	71430.0	2963.174362963109	2438.527444881329	76831.70180784444
16846	71400.0	3273.2423564889905	2524.9074759802897	77198.14983246928
16847	71190.0	2993.9616521103744	2895.448269083281	77079.40992119366
16848	71560.0	3185.285863108511	2401.5194085796247	77146.80527168814
16849	71720.0	3080.805649578615	2123.5626241692808	76924.3682737479
16850	71530.0	2912.087669540706	2383.6266519414494	76825.71432148216
16851	71550.0	3028.2224610196863	2364.4950667541707	76942.71752777386
16852	71600.0	3226.9343282147747	2327.935739539389	77154.87006775416
16853	71650.0	2763.5874602739204	2132.1108908660244	76545.69835113994
16854	71500.0	2832.066973774272	2393.5932503113872	76725.66022408566
16855	71610.0	2907.1385700097744	2202.445547734387	76719.58411774416
16856	71570.0	2855.268885638143	2306.6617692494765	76731.93065488762
16857	71440.0	2992.3788648732443	2482.887528098654	76915.2663929719
16858	71540.0	2478.0467166384187	2228.0555618117796	76246.1022784502
16859	71540.0	2680.397669815502	2362.0384987819125	76582.43616859741
16860	71640.0	2790.729255532424	2235.344175756909	76666.07343128933
16861	71740.0	3091.677315158813	1984.2756041997927	76815.9529193586
16862	71660.0	3247.26170037924	2167.0643986735377	77074.32609905278
16863	71570.0	3017.472073364115	2336.5894446580205	76924.06151802214
16864	71520.0	3337.7885519112897	2337.925923827861	77195.71447573915
16865	71520.0	3254.7474671975215	2410.450988073426	77185.19845527095
16866	71670.0	3190.856322204272	2109.938710372953	76970.79503257723
16867	71390.0	3350.926809271841	2621.3541399876704	77362.28094925951
16868	71590.0	3549.281883957374	2267.62268584047	77406.90456979784
16869	71530.0	3336.549750606573	2454.8074614824145	77321.35721208899
16870	71630.0	3373.3395782257867	2260.9809197692084	77264.320497995
16871	71500.0	3191.335555657788	2463.9887863519834	77155.32434200977
16872	71660.0	3378.86665476537	2153.2513549298164	77192.11800969519
16873	71620.0	2851.0982045280252	2186.3771400484256	76657.47534457645
16874	71730.0	3263.7245561420423	2009.9966914500692	77003.72124759211
16875	71670.0	3039.018468091308	2167.362724513223	76876.38119260453
16876	71440.0	3089.7382716746506	2548.615670504805	77078.35394217946
16877	71660.0	3438.088693104728	2296.132279879821	77394.22097298455
16878	71650.0	2902.215326037767	2284.6203109502676	76836.83563698803
16879	71750.0	2867.316175189844	2107.3905977467075	76724.70677293655
16880	71710.0	3281.1145910858613	2133.087296455342	77124.2018875412
16881	71530.0	3033.906594233631	2364.213172819582	76928.11976705321
16882	71680.0	3222.3001558245596	2124.9519932782277	77027.25214910279
16883	71630.0	2955.0336791789596	2314.524369482242	76899.5580486612
16884	71580.0	2897.7353304955614	2359.8214652741444	76837.5567957697
16885	71420.0	3154.414204012646	2516.4418453586404	77090.85604937129
16886	71370.0	3116.8398233508196	2677.909885181871	77164.74970853269
16887	71590.0	3225.3748899260972	2353.6276228021597	77169.00251272826
16888	71490.0	3010.353876394729	2491.004184614285	76991.35806100901
16889	71660.0	2828.975612407594	2320.928982119949	76809.90459452754
16890	71550.0	2854.5293588289496	2467.816088187101	76872.34544701605
16891	71570.0	3432.661439816511	2465.300244737009	77467.96168455352
16892	71510.0	3235.196425072427	2516.8672315531876	77262.06365662561
16893	71660.0	2932.423829662657	2272.226131228381	76864.64996089104
16894	71470.0	3323.162282757039	2618.876554799208	77412.03883755625
16895	71470.0	3045.3618981764157	2709.6947364360676	77225.05663461248
16896	71650.0	3000.5895628226426	2422.8833068101085	77073.47286963275
16897	71460.0	3220.9018562855636	2730.1605073493556	77411.06236363492
16898	71530.0	3425.8646921911713	2547.9025015767547	77503.76719376793
16899	71790.0	3083.6018737806444	2152.9735801997595	77026.5754539804
16900	71610.0	3103.47416026103	2422.7082763414364	77136.18243660247
16901	71780.0	2851.712974056645	2225.6234074913664	76857.33638154801
16902	71640.0	2869.7723633242276	2475.8903845748864	76985.66274789911
16903	71780.0	3149.3942636792053	2188.837473462627	77118.23173714183
16904	71780.0	2897.4891291470703	2201.8045703691314	76879.2936995162
16905	71700.0	3238.64786384911	2434.3215462373337	77372.96941008644
16906	71790.0	3173.5376964840543	2254.1399024872226	77217.67759897128
16907	71630.0	3113.570484656884	2459.1745699127205	77202.7450545696
16908	71650.0	3120.11414066008	2450.461345302756	77220.57548596284
16909	71820.0	3065.10309747704	2221.748268226802	77106.85136570384
16910	71770.0	2835.189500493507	2340.9249782841653	76946.11447877767
16911	71730.0	2843.6267142724682	2354.6152045973577	76928.24191886983
16912	71570.0	2906.3146258988854	2568.276554144104	77044.59118004299
16913	71590.0	3167.6821370451216	2509.272302779136	77266.95443982426
16914	71330.0	3428.698485992427	3039.9019218049943	77798.60040779742
16915	71770.0	3010.8996987417777	2254.923111120006	77035.82280986178
16916	71590.0	3087.1022044313577	2632.3090148126357	77309.411219244
16917	71700.0	2889.9016756685887	2429.304462969012	77019.2061386376
16918	71750.0	3101.7824721946818	2388.1528101101867	77239.93528230487
16919	71740.0	3378.8890031893243	2318.8522257027216	77437.74122889205
16920	71740.0	2945.901597021657	2294.163277412008	76980.06487443366
16921	71540.0	3115.9030765928765	2637.8171622366062	77293.72023882948
16922	71770.0	3205.083447956058	2223.6019222883624	77198.68537024442
16923	71770.0	3379.9782165075158	2132.6632519986015	77282.64146850612
16924	71810.0	3315.259394576351	2201.791488318995	77327.05088289535
16925	71640.0	3420.0308334809233	2523.6425971266	77583.67343060752
16926	71660.0	2871.0183785581467	2440.1682624407113	76971.18664099886
16927	71600.0	3191.04284584806	2429.480912620784	77220.52375846884
16928	71820.0	3095.9206568594527	2259.713857676252	77175.6345145357
16929	71710.0	3273.348421089395	2345.212407227664	77328.56082831706
16930	71760.0	3282.3840990481403	2301.618638539803	77344.00273758794
16931	71750.0	3396.3814962776814	2314.6314214385347	77461.01291771622
