wMCS 	 D_Dynabead 	 D_TCell 
2071	-0.00024134967660813735	1.196615901181824e-06
2072	-0.00026802264440238825	1.19662124174215e-06
2073	-0.0002946245541845018	1.1968925782560076e-06
2074	-0.0003211945059021719	1.1968526989432064e-06
2075	-0.00034765889607508933	1.1970564773427209e-06
2076	-0.0003740452983218521	1.1975722578253034e-06
2077	-0.0004003594625769371	1.1981423211605785e-06
2078	-0.00042659010080983646	1.1994131204514125e-06
2079	-0.000452795092788456	1.2007239527239642e-06
2080	-0.00047889955193907325	1.2023777979753874e-06
2081	-0.0005049238749541389	1.2040490874781746e-06
2082	-0.000530878790547274	1.2052062783296513e-06
2083	-0.0005567549829194961	1.206035001018774e-06
2084	-0.0005825442816902597	1.206927932581314e-06
2085	-0.0006082373212354195	1.207312613237446e-06
2086	-0.0006338567735804165	1.2074700189893344e-06
2087	-0.0006593873411671423	1.2078223456409657e-06
2088	-0.000684887284561266	1.2086945707505861e-06
2089	-0.0007103021911451695	1.2099828982706887e-06
2090	-0.0007356463406537837	1.2102003777797002e-06
2091	-0.0007609069666971222	1.2097661574117338e-06
2092	-0.0007861261317293614	1.2096573318820613e-06
2093	-0.0008112894107983597	1.2094098256702362e-06
2094	-0.0008363784072182694	1.2092736588425538e-06
2095	-0.0008613877664066076	1.2093656724658228e-06
2096	-0.0008862794169732742	1.2098059379116483e-06
2097	-0.0009111014794801617	1.2107849116912944e-06
2098	-0.0009358517111257949	1.211736002664924e-06
2099	-0.0009605318075153973	1.2129738252042257e-06
2100	-0.0009851518442581934	1.2143033383166307e-06
2101	-0.0010097240442033847	1.2152641477228942e-06
2102	-0.0010342284435476972	1.2164906194689336e-06
2103	-0.0010586505397882694	1.2176774150983364e-06
2104	-0.0010829987057166368	1.2185987402033611e-06
2105	-0.0011072675370085128	1.2186611053538572e-06
2106	-0.0011314911882481452	1.21967110899774e-06
2107	-0.001155621185629427	1.2201688382847858e-06
2108	-0.001179666234253838	1.221864489193632e-06
2109	-0.0012036282615495667	1.2244997549947632e-06
2110	-0.0012275529705729627	1.2270877409735793e-06
2111	-0.00125143098219087	1.229633018581953e-06
2112	-0.0012752176353529048	1.231767080286027e-06
2113	-0.0012989407207383511	1.2333751509391014e-06
2114	-0.0013225906365077666	1.2356414734505676e-06
2115	-0.0013461629965089725	1.237829910285825e-06
2116	-0.00136963550718229	1.2396561719426226e-06
2117	-0.0013930059189420582	1.241355376473686e-06
2118	-0.0014163221322107409	1.2424651732759243e-06
2119	-0.0014395801613839635	1.2436108751169306e-06
2120	-0.0014627559137226848	1.2447063585103114e-06
2121	-0.001485856423948108	1.2456712185356753e-06
2122	-0.0015088558680857497	1.2460261900460334e-06
2123	-0.001531818213199211	1.2465406986975713e-06
2124	-0.0015547198179933677	1.2477222457431154e-06
2125	-0.0015775498308809829	1.2481388461607498e-06
2126	-0.0016002917646157934	1.2488785148539782e-06
2127	-0.0016229666144852337	1.2495317465506161e-06
2128	-0.0016455797679001077	1.2498816141453984e-06
2129	-0.0016681386512168634	1.2499319657994474e-06
2130	-0.001690645039676431	1.2502292553701204e-06
2131	-0.0017131067639670923	1.2507901492055286e-06
2132	-0.0017355405630916953	1.2507513634251832e-06
2133	-0.0017579054828335864	1.2505990718551967e-06
2134	-0.0017802154904998156	1.2506361687393774e-06
2135	-0.0018024482856237418	1.2503844494288303e-06
2136	-0.0018246260759301359	1.2503340839948942e-06
2137	-0.0018467444406415452	1.2501443253929774e-06
2138	-0.0018688132062536702	1.2510450381339285e-06
2139	-0.001890816239104722	1.2516408387339434e-06
2140	-0.0019127611161718668	1.252593867494429e-06
2141	-0.001934637013450323	1.2537953551741815e-06
2142	-0.0019564217862092694	1.2547687104229236e-06
2143	-0.0019781366024558566	1.2556590559990886e-06
2144	-0.001999762072587602	1.2568345306724024e-06
2145	-0.0020213119468821257	1.257684965999661e-06
2146	-0.002042791401319273	1.2587132534011644e-06
2147	-0.002064206610427923	1.2593863634098724e-06
2148	-0.0020855668495081974	1.259926751101725e-06
2149	-0.002106868526856304	1.2598893463225975e-06
2150	-0.00212814697971177	1.2602438769811423e-06
2151	-0.002149351958346962	1.2605973838288164e-06
2152	-0.002170504135818816	1.2611038587092365e-06
2153	-0.0021916279349366305	1.2621131251194103e-06
2154	-0.002212677950757551	1.263433291377715e-06
2155	-0.002233662314336674	1.264774100827866e-06
2156	-0.0022545718869565645	1.2665044372764802e-06
2157	-0.0022754528766994048	1.2679451960536595e-06
2158	-0.0022962562321608092	1.2692578579347322e-06
2159	-0.0023170072500197972	1.2710452271296287e-06
2160	-0.002337677710989801	1.2732130130138054e-06
2161	-0.0023583110466272247	1.2749536851124393e-06
2162	-0.002378858620308548	1.2767831072822191e-06
2163	-0.0023993156526424045	1.2783148675678917e-06
2164	-0.002419739260038783	1.2796038666031756e-06
2165	-0.002440102534734295	1.2805800298484332e-06
2166	-0.0024604077153973216	1.2818841643584124e-06
2167	-0.0024806528948829506	1.2824459380215347e-06
2168	-0.0025008114937843753	1.2825082940300445e-06
2169	-0.0025209320842651236	1.2823675985990043e-06
2170	-0.0025410290762873655	1.2827508937048194e-06
2171	-0.0025610791471847158	1.2839667523988325e-06
2172	-0.002581065719405094	1.2845417495881317e-06
2173	-0.002600998519323497	1.285118285568228e-06
2174	-0.002620857159481611	1.2855740645138307e-06
2175	-0.0026406519612714396	1.2859544132085482e-06
2176	-0.0026603733257521563	1.2852156798496668e-06
2177	-0.002680019438729429	1.2847389145932548e-06
2178	-0.002699585938902486	1.2847833443903072e-06
2179	-0.0027191051619061377	1.2844931389571892e-06
2180	-0.002738552718068898	1.283916400262812e-06
2181	-0.0027579324412450347	1.2839235497736364e-06
2182	-0.0027772664830069626	1.2847845770967617e-06
2183	-0.0027965576756845694	1.2851862589117064e-06
2184	-0.0028157759536790953	1.2856322208453558e-06
2185	-0.002834910701162661	1.286133880213679e-06
2186	-0.0028539757625237485	1.2871083191128772e-06
2187	-0.0028729738122306443	1.2881141968431076e-06
2188	-0.0028918995650731682	1.2892365281443831e-06
2189	-0.0029107626574289094	1.2896326128675045e-06
2190	-0.0029295589580874406	1.2893758290217814e-06
2191	-0.002948302119399264	1.2892835271380852e-06
2192	-0.002967009981365509	1.2881058648886323e-06
2193	-0.0029856772799255753	1.2867231988662062e-06
2194	-0.00300430519470877	1.2850208350568567e-06
2195	-0.0030228837987984376	1.2843285091255863e-06
2196	-0.0030414253801064957	1.282721696983745e-06
2197	-0.003059925577981429	1.281181180135417e-06
2198	-0.0030783544160359784	1.2793609916903404e-06
2199	-0.003096721422593845	1.2778240265043247e-06
2200	-0.003115032236278444	1.2764073119487556e-06
2201	-0.00313330019879152	1.275249591058e-06
2202	-0.003151533142381871	1.2744143967477073e-06
2203	-0.003169723785195732	1.2733793710214547e-06
2204	-0.003187855536887109	1.2724070418213506e-06
2205	-0.0032059320675321165	1.2716335946078325e-06
2206	-0.003223964711202977	1.2705831646091377e-06
2207	-0.0032419156230023244	1.2705822613311243e-06
2208	-0.003259789343495911	1.271183582406754e-06
2209	-0.0032776113625463243	1.2722359872267436e-06
2210	-0.0032954004128198486	1.2731656221277734e-06
2211	-0.00331311390142832	1.2735471379696416e-06
2212	-0.0033308250657703075	1.2742909531800033e-06
2213	-0.003348470671323409	1.2754382222101201e-06
2214	-0.0033660692197594305	1.2757524202665383e-06
2215	-0.003383593375922878	1.2765722793313287e-06
2216	-0.003401062193788371	1.2772210578776334e-06
2217	-0.0034184534705593225	1.2771363586230897e-06
2218	-0.003435792977931708	1.276956963176561e-06
2219	-0.0034530771222460394	1.2771449759047834e-06
2220	-0.0034703327015825633	1.277444793833099e-06
2221	-0.0034875419841214135	1.277691588222348e-06
2222	-0.003504697599241885	1.277281735735568e-06
2223	-0.003521797565131025	1.2772775029099573e-06
2224	-0.003538817916234988	1.2776031472621499e-06
2225	-0.0035558032453614965	1.2774495581764262e-06
2226	-0.003572749114737216	1.2765312344899702e-06
2227	-0.0035896472443073114	1.2761577826062966e-06
2228	-0.003606506172463937	1.275787594555029e-06
2229	-0.0036233020983172416	1.275289920903717e-06
2230	-0.0036400631282984433	1.2747540603575096e-06
2231	-0.0036567698325605624	1.2743044569356136e-06
2232	-0.0036734228203142492	1.273682898352969e-06
2233	-0.003690024234194417	1.272101484639493e-06
2234	-0.0037065897775283734	1.2704791918613518e-06
2235	-0.003723083580352362	1.26865061098067e-06
2236	-0.0037395406613289052	1.2669342838147437e-06
2237	-0.0037559421646800695	1.265631725756931e-06
2238	-0.003772318758024267	1.2646731667517794e-06
2239	-0.0037886405476081986	1.2642274865080888e-06
2240	-0.003804930216598407	1.2646278896810162e-06
2241	-0.003821160720090229	1.2647789143068465e-06
2242	-0.003837329282847139	1.2658612311806324e-06
2243	-0.003853457294897502	1.2662794156840217e-06
2244	-0.0038695267496419877	1.2664613577846915e-06
2245	-0.0038855420623616563	1.2669455569403838e-06
2246	-0.0039015272018193426	1.2676603295284907e-06
2247	-0.003917468298028235	1.268013248434653e-06
2248	-0.003933381115398248	1.2684415637481225e-06
2249	-0.003949256876252229	1.2691470862366167e-06
2250	-0.0039650975427049755	1.2699448457479168e-06
2251	-0.0039808982659534555	1.2700124897278402e-06
2252	-0.003996667905194159	1.2705939892449514e-06
2253	-0.004012386318020116	1.271041184802705e-06
2254	-0.004028030000773895	1.2711700873989106e-06
2255	-0.004043617990271707	1.2712083054142744e-06
2256	-0.0040591747653299995	1.271436465422551e-06
2257	-0.0040746664379054985	1.2719248549471071e-06
2258	-0.004090109801731283	1.2722944048629003e-06
2259	-0.00410550278330087	1.2724621727069732e-06
2260	-0.004120827305764924	1.2725932765650528e-06
2261	-0.004136092794118502	1.2726708541724797e-06
2262	-0.004151302993123218	1.2730855051616126e-06
2263	-0.004166445748740554	1.273346860387938e-06
2264	-0.004181524351719102	1.2740972798925423e-06
2265	-0.004196561010850323	1.2748193664282594e-06
2266	-0.004211523112121022	1.27537511611022e-06
2267	-0.004226400879636675	1.2757879541598496e-06
2268	-0.004241250785792948	1.2768093848031972e-06
2269	-0.0042560192829345115	1.2782183108153196e-06
2270	-0.0042707310435704145	1.2793897433933087e-06
2271	-0.004285396290238931	1.2801732776540646e-06
2272	-0.004300024328100415	1.2795407671682995e-06
2273	-0.004314591206098485	1.2792860823369193e-06
2274	-0.0043290680387764666	1.2783462576321124e-06
2275	-0.004343502734784475	1.2771075995093192e-06
2276	-0.004357884142528558	1.275945117217106e-06
2277	-0.004372254878263299	1.2745234099474694e-06
2278	-0.00438659323240102	1.2731653593922747e-06
2279	-0.0044008988561635	1.272025392367837e-06
2280	-0.004415196529978044	1.270532491936355e-06
2281	-0.004429435552777842	1.2694829661112045e-06
2282	-0.004443602038591859	1.267791609161843e-06
2283	-0.0044577186139015765	1.2660506309123139e-06
2284	-0.004471819004587103	1.2647687538990014e-06
2285	-0.004485873749216734	1.2644120488407715e-06
2286	-0.004499906810706442	1.2642951884497131e-06
2287	-0.0045138847812529045	1.264411618978595e-06
2288	-0.004527821310268613	1.2640969858347987e-06
2289	-0.00454168967810258	1.2633470130293264e-06
2290	-0.004555511942823084	1.2626223875211057e-06
2291	-0.0045692755522389675	1.2613068434721496e-06
2292	-0.004582981621585081	1.2601773270809016e-06
2293	-0.0045966731053995215	1.259638593116295e-06
2294	-0.0046103102394097345	1.2587406362855953e-06
2295	-0.004623917419824473	1.2575970696259356e-06
2296	-0.004637511540786406	1.2565410314504388e-06
2297	-0.004651069033308626	1.2550424423073631e-06
2298	-0.00466457310985231	1.2535155717481111e-06
2299	-0.004678046007253647	1.2520919747796957e-06
2300	-0.004691478875293258	1.2506799182848025e-06
2301	-0.004704862893389292	1.2501841297732359e-06
2302	-0.004718217601739484	1.2503463332447148e-06
2303	-0.004731525788147529	1.2498043935846605e-06
2304	-0.004744833276964935	1.248754604921259e-06
2305	-0.004758093930678791	1.2475761340000796e-06
2306	-0.004771297157059449	1.2463649286901606e-06
2307	-0.004784455827591102	1.2452536069306025e-06
2308	-0.004797573145572886	1.243777355332124e-06
2309	-0.004810673928266809	1.242139873772098e-06
2310	-0.0048237154135536186	1.2409557308672162e-06
2311	-0.004836736330502318	1.2392246991202525e-06
2312	-0.004849715822996347	1.238477532948971e-06
2313	-0.004862669912510134	1.2382701484311588e-06
2314	-0.004875587961124498	1.2381716953055197e-06
2315	-0.004888462418393396	1.2375591453008843e-06
2316	-0.004901312417401639	1.2366560815451116e-06
2317	-0.004914123474333023	1.2363036003018091e-06
2318	-0.0049268744242647045	1.2356173737324464e-06
2319	-0.004939559178719046	1.2350050843633403e-06
2320	-0.004952189649407017	1.234102821460092e-06
2321	-0.0049647641541721525	1.2334666514872256e-06
2322	-0.004977306242625408	1.2324950828761287e-06
2323	-0.004989815559016031	1.231863975446603e-06
2324	-0.005002296103650518	1.2312861115800087e-06
2325	-0.005014740789945326	1.2307698732486542e-06
2326	-0.005027162020130641	1.2299586522022772e-06
2327	-0.005039564450979417	1.2293459728624455e-06
2328	-0.005051904179833523	1.2276474311584048e-06
2329	-0.005064174769065715	1.2259712536950043e-06
2330	-0.00507641774925894	1.2245421836595961e-06
2331	-0.0050886529070378345	1.2232420057427505e-06
2332	-0.0051008622425044	1.2213210722963572e-06
2333	-0.005113023969393086	1.2194786978819473e-06
2334	-0.005125157967759444	1.217772095586043e-06
2335	-0.005137254192838046	1.216523866793225e-06
2336	-0.005149319911337823	1.2147594298748024e-06
2337	-0.005161336780340204	1.2131650861071387e-06
2338	-0.005173289784606819	1.2114251247658417e-06
2339	-0.005185219265258756	1.2104164332293305e-06
2340	-0.005197087830839088	1.2093543072829697e-06
2341	-0.005208907086238264	1.2091679252125655e-06
2342	-0.005220715806018507	1.2085363316614058e-06
2343	-0.0052324791111794085	1.208294565879233e-06
2344	-0.005244183100176786	1.2081436197645093e-06
2345	-0.005255821276913887	1.208437937892291e-06
2346	-0.00526739910042735	1.2094278553953428e-06
2347	-0.005278924610299419	1.2104312198284327e-06
2348	-0.005290417216178558	1.2119207686286314e-06
2349	-0.0053018897049043655	1.2132427821512772e-06
2350	-0.005313302099725819	1.2148358339713095e-06
2351	-0.005324681741529603	1.2158814687658154e-06
2352	-0.0053360371612559705	1.2170691911911647e-06
2353	-0.005347366213448235	1.2184774735321478e-06
2354	-0.005358656975565707	1.2195540412046565e-06
2355	-0.005369910531770073	1.2202630309665941e-06
2356	-0.005381131577807351	1.2212582233694868e-06
2357	-0.005392325164846505	1.2219660260964933e-06
2358	-0.005403474177723197	1.2230639365090918e-06
2359	-0.005414587439959118	1.223429174057854e-06
2360	-0.005425632892300285	1.223776328368013e-06
2361	-0.005436639567102229	1.2229101978696828e-06
2362	-0.005447625408437783	1.2223355179945386e-06
2363	-0.005458582579399509	1.2216066558524326e-06
2364	-0.005469501993184577	1.221192327384199e-06
2365	-0.005480394130789547	1.2206548177447341e-06
2366	-0.005491252806802224	1.219604239457442e-06
2367	-0.005502117521226671	1.2187981415803298e-06
2368	-0.005512939823802913	1.2174104278660603e-06
2369	-0.005523671504491384	1.2162167664110117e-06
2370	-0.00553439028868689	1.2148081437228353e-06
2371	-0.005545071394917255	1.2135115639324935e-06
2372	-0.0055557258720535735	1.2123377808508144e-06
2373	-0.005566356682883928	1.2116029729548917e-06
2374	-0.00557697036169703	1.2108595796855573e-06
2375	-0.005587547835818912	1.2101016405477547e-06
2376	-0.005598090792618913	1.2090141463887427e-06
2377	-0.005608563185740077	1.2085809554346054e-06
2378	-0.005619019251472318	1.2084345300826493e-06
2379	-0.005629423944979822	1.2080802583905043e-06
2380	-0.005639810098137235	1.2076400342870462e-06
2381	-0.0056501580537361784	1.2073423132658059e-06
2382	-0.005660498420807617	1.2068788784575931e-06
2383	-0.005670822712457247	1.206204249293744e-06
2384	-0.0056811072928491056	1.2055489849527147e-06
2385	-0.005691343495245044	1.2049447665742001e-06
2386	-0.005701555220769325	1.2044828354033554e-06
2387	-0.005711728980027845	1.2040159093985119e-06
2388	-0.0057218673189443426	1.2039408881469644e-06
2389	-0.005731974785774544	1.2041897942415813e-06
2390	-0.005742042282583787	1.2048069209966916e-06
2391	-0.005752077489336578	1.2061058016822784e-06
2392	-0.005762086654813779	1.2071813306230502e-06
2393	-0.005772035766067922	1.208304531030102e-06
2394	-0.005781949077099554	1.209461946647194e-06
2395	-0.005791827138407532	1.2106866122046436e-06
2396	-0.005801656518428774	1.2115970345558821e-06
2397	-0.005811434297094128	1.2120722476384564e-06
2398	-0.0058211649616046685	1.2129092657270322e-06
2399	-0.005830878176121467	1.213637437902908e-06
2400	-0.005840551775428537	1.2144450610042524e-06
2401	-0.005850196916360732	1.2150465908906816e-06
2402	-0.00585980560663728	1.2156300344970514e-06
2403	-0.005869394010764071	1.2162699063449167e-06
2404	-0.0058789828748487365	1.2168712764564234e-06
2405	-0.005888563219540205	1.2168783941840047e-06
2406	-0.00589810542525354	1.2167251944634878e-06
2407	-0.005907639615897879	1.2169629205392133e-06
2408	-0.005917131839912881	1.2170862201869748e-06
2409	-0.005926586061873285	1.2167768600963367e-06
2410	-0.00593599126034369	1.216085927647429e-06
2411	-0.005945365404736602	1.2161745268394192e-06
2412	-0.005954696901093706	1.2156816194174142e-06
2413	-0.005964007752225538	1.2149979145680197e-06
2414	-0.00597332186693025	1.2142269708128219e-06
2415	-0.005982621524754363	1.213333303985779e-06
2416	-0.005991882456628478	1.2125554065711804e-06
2417	-0.006001163819564174	1.2124132024457874e-06
2418	-0.006010423913332893	1.2122853198157686e-06
2419	-0.006019642744703486	1.2119420681644522e-06
2420	-0.006028837993187275	1.2113274655230578e-06
2421	-0.006038029849238836	1.2105928582593207e-06
2422	-0.0060472130329463445	1.209572025734801e-06
2423	-0.006056387616946678	1.2083814772739423e-06
2424	-0.006065512517185074	1.207232915905991e-06
2425	-0.006074591931667937	1.2062563569609098e-06
2426	-0.006083627703136173	1.2055213505319052e-06
2427	-0.006092629647921361	1.2051698422112189e-06
2428	-0.006101608277955775	1.2042986492219564e-06
2429	-0.0061105641543322525	1.2041839925460125e-06
2430	-0.006119477830367244	1.2037089866563637e-06
2431	-0.006128355769129123	1.2034116778251186e-06
2432	-0.006137194388373483	1.2025474558242859e-06
2433	-0.006145989242633372	1.201269084237371e-06
2434	-0.006154719329674456	1.2002646387219645e-06
2435	-0.006163421051011208	1.1994119807988191e-06
2436	-0.006172093499289504	1.198230868511775e-06
2437	-0.006180740737440576	1.197665023141531e-06
2438	-0.006189365682193311	1.197536531159946e-06
2439	-0.006197959623652867	1.1971071421942204e-06
2440	-0.006206521615259888	1.1969672317783735e-06
2441	-0.0062150590560613025	1.1968211957270251e-06
2442	-0.006223579530207155	1.196562232202501e-06
2443	-0.006232058878761811	1.1960330951181992e-06
2444	-0.0062404865037323605	1.1956052119751528e-06
2445	-0.006248900457255747	1.1952760349932542e-06
2446	-0.0062572917559556495	1.1947637509927912e-06
2447	-0.006265668466057753	1.194543345496693e-06
2448	-0.0062739945603870915	1.1942611330597079e-06
2449	-0.006282283014620004	1.1937584986748247e-06
2450	-0.006290543658261119	1.192927291139127e-06
2451	-0.006298758127847635	1.1921684430633707e-06
2452	-0.0063069546168227335	1.1920636449672596e-06
2453	-0.006315101801677197	1.1922396693655494e-06
2454	-0.006323250559988275	1.1927267125023534e-06
2455	-0.006331390693368063	1.1932748103254804e-06
2456	-0.006339502237818723	1.1936966941966042e-06
2457	-0.006347594234494761	1.1947751339839322e-06
2458	-0.006355650142681998	1.196017647217581e-06
2459	-0.006363688909338449	1.1970243845956087e-06
2460	-0.006371701492026436	1.1979175667128028e-06
2461	-0.00637968655380615	1.1992585578349587e-06
2462	-0.006387664957823263	1.2006796646130203e-06
2463	-0.006395626616884339	1.2018409776246016e-06
2464	-0.006403555488047413	1.2028575530584252e-06
2465	-0.0064114673887498965	1.2034919360053278e-06
2466	-0.006419338438987706	1.2041679173051216e-06
2467	-0.006427150878160438	1.2051548180538884e-06
2468	-0.006434930572064655	1.2059665752832653e-06
2469	-0.006442681959831184	1.2070736182987664e-06
2470	-0.006450399638539534	1.2085589413544272e-06
2471	-0.006458095797945045	1.2098804254747422e-06
2472	-0.006465744387417058	1.2114914215181816e-06
2473	-0.006473388691608914	1.2124671817247513e-06
2474	-0.006481016525544109	1.2129950901394198e-06
2475	-0.006488621094607503	1.2137257601021043e-06
2476	-0.006496178868019525	1.214508353724485e-06
2477	-0.00650369716039793	1.2150710572442601e-06
2478	-0.006511223208169434	1.2155809989881691e-06
2479	-0.006518699263836085	1.216000752454429e-06
2480	-0.006526159718293979	1.2155037499182138e-06
2481	-0.006533591202976788	1.2152503279177091e-06
2482	-0.006540983353867317	1.214949296698806e-06
2483	-0.006548342062469592	1.2141995902719562e-06
2484	-0.006555669137571085	1.2132615633205053e-06
2485	-0.006562942211839306	1.212190682885452e-06
2486	-0.006570190144737692	1.2115491919825658e-06
2487	-0.006577404835323763	1.2111942788770591e-06
2488	-0.006584598766372135	1.2107647961238283e-06
2489	-0.006591761933380438	1.2100390214389067e-06
2490	-0.006598899035083543	1.209117753847683e-06
2491	-0.0066060185331361645	1.2083381491504512e-06
2492	-0.006613113976391679	1.207819101847322e-06
2493	-0.006620203320281212	1.207574662411849e-06
2494	-0.006627288610408642	1.2074351289867555e-06
2495	-0.006634343603840401	1.2074611829998924e-06
2496	-0.006641367241048152	1.2068981455649013e-06
2497	-0.006648370576797552	1.2061818217957584e-06
2498	-0.00665536238300879	1.2054589864727444e-06
2499	-0.006662336900964973	1.2043562147991987e-06
2500	-0.006669296957825599	1.2029814008796073e-06
2501	-0.006676207492515834	1.2012028468389901e-06
2502	-0.006683086455907341	1.1997240818468817e-06
2503	-0.006689938295040727	1.1983041585813438e-06
2504	-0.0066967555743468465	1.1971205236369476e-06
2505	-0.006703538288721499	1.1962886813383804e-06
2506	-0.006710301112009638	1.1957766533424478e-06
2507	-0.006717032458067781	1.19506134370685e-06
2508	-0.0067237435836680695	1.1939624993288363e-06
2509	-0.006730429320861873	1.192780292099695e-06
2510	-0.006737091863224602	1.19246135587134e-06
2511	-0.006743738063597744	1.1921961212757846e-06
2512	-0.006750349514880666	1.1915269643608387e-06
2513	-0.006756948714523897	1.1911966439307108e-06
2514	-0.006763528639370142	1.1907854885491676e-06
2515	-0.006770052453232765	1.1905694545815813e-06
2516	-0.00677655119475669	1.1904492534882862e-06
2517	-0.006783015998423913	1.1902434737738399e-06
2518	-0.00678946993720842	1.1900704188278916e-06
2519	-0.0067959089923736345	1.1901071367926925e-06
2520	-0.006802316568532537	1.1899020126052666e-06
2521	-0.0068087175089171685	1.1890107734371713e-06
2522	-0.00681509642006828	1.1875940702160448e-06
2523	-0.006821451684135692	1.1865126990228174e-06
2524	-0.0068277793783029055	1.1856984052026022e-06
2525	-0.006834078791342797	1.1854899200497263e-06
2526	-0.00684034723576069	1.1856926776265746e-06
2527	-0.006846600531085782	1.1858685375879576e-06
2528	-0.00685280271801549	1.1859628238613367e-06
2529	-0.006859007843307992	1.1858668768916691e-06
2530	-0.0068651809427405005	1.1859694073364763e-06
2531	-0.006871328882012391	1.1862905872667623e-06
2532	-0.006877458670211302	1.1861238138541347e-06
2533	-0.006883580740429083	1.1859331381761116e-06
2534	-0.006889686177657999	1.1857209691848864e-06
2535	-0.006895724393780412	1.185960110118509e-06
2536	-0.006901752671653407	1.1866949995208304e-06
2537	-0.006907733827980158	1.187294344931557e-06
2538	-0.006913694517983332	1.1881275537040758e-06
2539	-0.006919623834471208	1.1893841015185445e-06
2540	-0.006925551281666489	1.1907239241613048e-06
2541	-0.006931448563518617	1.1913327601840547e-06
2542	-0.006937332301972072	1.1913747732773593e-06
2543	-0.0069431858102425165	1.1916634774816665e-06
2544	-0.006949031564249769	1.1918574142291356e-06
2545	-0.006954862765737461	1.1922469172421085e-06
2546	-0.006960676763540182	1.1925659223942774e-06
2547	-0.0069664697479740615	1.1922758077296494e-06
2548	-0.006972238755381693	1.192111690960477e-06
2549	-0.0069779648739758445	1.1917778030112135e-06
2550	-0.006983664552093219	1.1917084105425074e-06
2551	-0.0069893406660709295	1.1916606579789288e-06
2552	-0.006994999750187905	1.1918338803940927e-06
2553	-0.007000633907121349	1.191697135078157e-06
2554	-0.007006253729220267	1.1911311513865682e-06
2555	-0.007011860283900692	1.1907478364358173e-06
2556	-0.0070174176757404495	1.189646095271719e-06
2557	-0.007022955265372612	1.1886483779651216e-06
2558	-0.00702848423955608	1.1876124599450002e-06
2559	-0.007033951738196568	1.1867210895527425e-06
2560	-0.007039406287628099	1.1858548822559015e-06
2561	-0.007044843731869227	1.184650308612977e-06
2562	-0.007050276777031977	1.1835236678583787e-06
2563	-0.0070556962865243695	1.1825220806887027e-06
2564	-0.007061116441279802	1.1815701107915695e-06
2565	-0.00706655554786203	1.1805791762632003e-06
2566	-0.007071956999008371	1.1792547384792623e-06
2567	-0.007077352114827928	1.1783668646419755e-06
2568	-0.007082712246021995	1.177432970768248e-06
2569	-0.0070880331532547245	1.1768965510137459e-06
2570	-0.007093363853501799	1.1763004311207581e-06
2571	-0.007098643119821263	1.1757897879571641e-06
2572	-0.007103899495501349	1.1755648765855419e-06
2573	-0.007109112353422922	1.175242767434205e-06
2574	-0.0071143073266953846	1.1747806222258393e-06
2575	-0.007119484087906106	1.1741452344782192e-06
2576	-0.007124649248633854	1.1736428610687228e-06
2577	-0.007129808659686631	1.1732010972725586e-06
2578	-0.007134915813426559	1.1728112195437434e-06
2579	-0.0071399923175828805	1.1724540477425494e-06
2580	-0.007145038506879559	1.1723981864074156e-06
2581	-0.0071500958291020635	1.1724338758914672e-06
2582	-0.007155122728889571	1.1729503643057264e-06
2583	-0.007160139020275259	1.1738513728545058e-06
2584	-0.0071651499752253935	1.174498432027294e-06
2585	-0.007170121135390224	1.175005939083809e-06
2586	-0.007175067906293778	1.1754351370745587e-06
2587	-0.007180006660103566	1.1762337131352117e-06
2588	-0.0071849309159262124	1.177024729392711e-06
2589	-0.007189844401655928	1.1779114573869178e-06
2590	-0.0071947322588406535	1.1784782468608e-06
2591	-0.007199589540895189	1.178913820535781e-06
2592	-0.007204443903488079	1.179099650316814e-06
2593	-0.007209282419063482	1.1788085898547418e-06
2594	-0.007214115104033201	1.1790561732138775e-06
2595	-0.007218924025121932	1.1793312644654382e-06
2596	-0.007223745298553597	1.179074909123656e-06
2597	-0.007228536233663719	1.178852755437198e-06
2598	-0.007233276817611153	1.1787285822641235e-06
2599	-0.007237986805020084	1.1790558372478461e-06
2600	-0.0072426446469747875	1.1791030092915802e-06
2601	-0.0072472696337126325	1.1793651499895854e-06
2602	-0.00725186703711259	1.1790053117741474e-06
2603	-0.007256487706876992	1.1786254108189545e-06
2604	-0.007261061735784738	1.1785629842058477e-06
2605	-0.0072655966359504685	1.1782601909159368e-06
2606	-0.007270093563071148	1.1778816389396391e-06
2607	-0.007274586270068812	1.177266865385912e-06
2608	-0.00727909056029043	1.1769963634047049e-06
2609	-0.0072835843453376995	1.1769379229771876e-06
2610	-0.007288051344994999	1.1766246857567161e-06
2611	-0.007292526641020073	1.1765904924138954e-06
2612	-0.007296963354237685	1.1763263794302842e-06
2613	-0.007301374132397874	1.1759098279012105e-06
2614	-0.007305774474936504	1.1757497132264638e-06
2615	-0.007310155208106774	1.1755763324574922e-06
2616	-0.007314475494084093	1.1752721118010926e-06
2617	-0.007318775969896417	1.1751146655635451e-06
2618	-0.007323068520517587	1.1750759489585696e-06
2619	-0.007327340470890908	1.17505366061174e-06
2620	-0.007331589013767637	1.1742808842025946e-06
2621	-0.007335806936534729	1.1732331472783085e-06
2622	-0.0073400272203368285	1.1724174271639197e-06
2623	-0.00734421471465039	1.1716621556656853e-06
2624	-0.007348391696214571	1.1712676858405937e-06
2625	-0.007352545911071915	1.1708170249015787e-06
2626	-0.007356674139089172	1.1701777920137348e-06
