MCS 	 Avg Db vel 	 Avg TC vel 
574 	 0.0 	 0.027518617239698367 
575 	 0.0 	 0.02220244071516086 
576 	 0.0 	 0.025144986892991578 
577 	 0.0 	 0.030386557456305047 
578 	 0.0 	 0.030130503101454736 
579 	 0.0 	 0.02868836392791031 
580 	 0.0 	 0.03957001427276838 
581 	 0.0 	 0.02745706143767038 
582 	 0.0 	 0.031571754073090846 
583 	 0.0 	 0.03443761660355065 
584 	 0.0 	 0.02622851166214837 
585 	 0.0 	 0.03213699797976551 
586 	 0.0013550135501399533 	 0.03291920668976949 
587 	 0.0 	 0.02618364677388281 
588 	 0.0 	 0.03570137808769156 
589 	 0.0 	 0.03163234369500363 
590 	 0.0 	 0.03049316726871656 
591 	 0.0 	 0.0308999345917338 
592 	 0.0 	 0.026426424597098486 
593 	 0.0 	 0.03258935895163088 
594 	 0.0 	 0.031823120781522836 
595 	 0.0 	 0.02141288679019644 
596 	 0.0 	 0.029312249173751952 
597 	 0.0 	 0.027502244831020175 
598 	 0.0018101033116503147 	 0.02028045184110913 
599 	 0.0017995990200631465 	 0.02845592164913674 
600 	 0.0 	 0.027859376428853323 
601 	 0.0 	 0.03307210497483844 
602 	 0.0 	 0.035860258115536954 
603 	 0.0 	 0.027568204265606078 
604 	 0.0 	 0.017730579568292302 
605 	 0.002023131972992752 	 0.0311357370414688 
606 	 0.0 	 0.026008594869809946 
607 	 0.002023131972992752 	 0.029904402278572658 
608 	 0.0 	 0.02165177858856156 
609 	 0.0 	 0.028252541149785527 
610 	 0.0 	 0.02990053583333617 
611 	 0.0 	 0.03033001893941398 
612 	 0.0019912828632067136 	 0.03535656598860111 
613 	 0.0019912828632067136 	 0.030049609367246457 
614 	 0.0 	 0.02606607154270876 
615 	 0.0 	 0.03147072134342544 
616 	 0.0 	 0.023957915643836425 
617 	 0.0 	 0.03140098960192011 
618 	 0.0 	 0.030589612936124947 
619 	 0.0035334430380493643 	 0.04057833586472898 
620 	 0.0 	 0.03019349263653957 
621 	 0.0 	 0.02899989356254945 
622 	 0.0 	 0.03008775373829452 
623 	 0.0 	 0.02689390999879164 
624 	 0.0 	 0.023321461875212734 
625 	 0.0 	 0.024744302380573003 
626 	 0.0 	 0.0391162696242221 
627 	 0.0 	 0.03262504516083897 
628 	 0.0 	 0.029405177218334813 
629 	 0.0 	 0.03125841571334205 
630 	 0.0 	 0.029869481844427694 
631 	 0.0 	 0.030877649297669924 
632 	 0.002077089028643319 	 0.029188983976970593 
633 	 0.0 	 0.02896956988402977 
634 	 0.0 	 0.04099117670505512 
635 	 0.0 	 0.04001173013991877 
636 	 0.0 	 0.03769741478265173 
637 	 0.0 	 0.02697963297529589 
638 	 0.0018938412739199113 	 0.027735241963535006 
639 	 0.00397093030256323 	 0.02875715295289034 
640 	 0.0 	 0.027028379504239492 
641 	 0.0 	 0.033920781915955815 
642 	 0.0 	 0.032528719112939884 
643 	 0.0 	 0.0273591913570386 
644 	 0.0 	 0.03128834082821581 
645 	 0.0 	 0.03300329805415293 
646 	 0.0 	 0.03986384638707863 
647 	 0.0 	 0.032918620035120215 
648 	 0.0 	 0.03355641798568172 
649 	 0.0 	 0.034015791972087345 
650 	 0.0 	 0.03152950328170016 
651 	 0.0 	 0.027967979614496458 
652 	 0.0 	 0.03396638686218931 
653 	 0.0 	 0.027954854989294023 
654 	 0.0 	 0.033663460857666784 
655 	 0.0 	 0.03284059700798198 
656 	 0.0 	 0.028377179375382092 
657 	 0.0 	 0.031055124486538754 
658 	 0.007092819690144108 	 0.028462593717429447 
659 	 0.0 	 0.02931017491174832 
660 	 0.0 	 0.028183142920711616 
661 	 0.0 	 0.02678593662148474 
662 	 0.0 	 0.02791067241609207 
663 	 0.0 	 0.03610773767588262 
664 	 0.0 	 0.03154073430578862 
665 	 0.0 	 0.02566310300386963 
666 	 0.0 	 0.028524815544468018 
667 	 0.0 	 0.023020792167254805 
668 	 0.0 	 0.026583964421691128 
669 	 0.0 	 0.03451669277199671 
670 	 0.0 	 0.024877468904840102 
671 	 0.0 	 0.03185254266986456 
672 	 0.0 	 0.02501146502990563 
673 	 0.0 	 0.029260659167901118 
674 	 0.0 	 0.03424617908411341 
675 	 0.0030299024085420185 	 0.03443980501392615 
676 	 0.0 	 0.030980240044508046 
677 	 0.0 	 0.025842323881806423 
678 	 0.0010582994140785299 	 0.02993242430200324 
679 	 0.0 	 0.0274417008207464 
680 	 0.0 	 0.03878188871941681 
681 	 0.0 	 0.032011086123515504 
682 	 0.0 	 0.02828326304755732 
683 	 0.0 	 0.041081125651354286 
684 	 0.0019020634685602905 	 0.0354947717435058 
685 	 0.003855057544070431 	 0.023910969335728924 
686 	 0.0017964092514719027 	 0.030741527145377697 
687 	 0.0017964092514719027 	 0.025507292327311595 
688 	 0.0018256089458255735 	 0.02989198849518063 
689 	 0.0038559961092490143 	 0.027737991728705048 
690 	 0.0 	 0.030782916666763558 
691 	 0.0 	 0.033662010385519414 
692 	 0.0 	 0.02911299224308347 
693 	 0.0 	 0.025875630154146474 
694 	 0.0 	 0.024628254845155347 
695 	 0.0 	 0.025832422690927698 
696 	 0.0 	 0.03310986762499584 
697 	 0.0 	 0.026592961190525188 
698 	 0.0 	 0.02790326513456789 
699 	 0.005403281657398225 	 0.030091035699571975 
700 	 0.0 	 0.029513331876681034 
701 	 0.0 	 0.03324028993894578 
702 	 0.0 	 0.02981203067100492 
703 	 0.0 	 0.03344825864011914 
704 	 0.0 	 0.02354559198305141 
705 	 0.0 	 0.02672931522912698 
706 	 0.0 	 0.02932025193856121 
707 	 0.0019054555281465453 	 0.029707114306410338 
708 	 0.0038702125216020004 	 0.03355953951952271 
709 	 0.0 	 0.026975010487505943 
710 	 0.0019647569934554553 	 0.03505244305118472 
711 	 0.0020347702832578703 	 0.03096589246763501 
712 	 0.0 	 0.027745960868322744 
713 	 0.0020347702832578703 	 0.028990114093433925 
714 	 0.0 	 0.03713686814872804 
715 	 0.0 	 0.0350904115539974 
716 	 0.0 	 0.020296466794914755 
717 	 0.004444774923263363 	 0.03585361774262567 
718 	 0.0 	 0.028962665681756764 
719 	 0.0 	 0.027553005333149472 
720 	 0.0 	 0.04127740009535668 
721 	 0.0016316523819486916 	 0.0302099875271345 
722 	 0.0 	 0.04033953067683684 
723 	 0.0031604075310785896 	 0.03451586115797385 
724 	 0.000605980481706709 	 0.031174602778779356 
725 	 0.007558107375157084 	 0.03162430165095514 
726 	 0.009219053086760241 	 0.0342450975727067 
727 	 0.0024798846400514623 	 0.02040269628561251 
728 	 0.003124556035073766 	 0.03007306911601838 
729 	 0.0019793677264141863 	 0.03468807365646473 
730 	 0.0 	 0.030755850520038087 
731 	 0.0 	 0.02567431820802619 
732 	 0.0 	 0.03510020024815309 
733 	 0.0 	 0.02712772119489967 
734 	 0.0 	 0.029943084992525612 
735 	 0.0 	 0.03487627991587533 
736 	 0.0 	 0.025567331340433198 
737 	 0.0 	 0.032083551580321786 
738 	 0.0039898154982691445 	 0.027571322457214734 
739 	 0.0 	 0.03984636399896299 
740 	 0.0077846708649990035 	 0.027050925108062132 
741 	 0.0017978671471029237 	 0.03376588569613038 
742 	 0.003957474760570145 	 0.0330943485150543 
743 	 0.0 	 0.033986154451910826 
744 	 0.0003832557079598398 	 0.025813674607543687 
745 	 0.0001355013550134269 	 0.02263962341438243 
746 	 0.004010518920047703 	 0.03101420685370852 
747 	 0.0019046896109995931 	 0.03357504752046801 
748 	 0.00198437442488475 	 0.04345469601521859 
749 	 0.0 	 0.029047694586139507 
750 	 0.0019046896109995931 	 0.024240426719852406 
751 	 0.002036903055762483 	 0.02110996146627443 
752 	 0.003929539295391095 	 0.03609751115564852 
753 	 0.0 	 0.029893137084614763 
754 	 0.0 	 0.033648131542924904 
755 	 0.0019347485904238637 	 0.034905993714469445 
756 	 0.0018788343664218022 	 0.031241978518806942 
757 	 0.0 	 0.031518900664557384 
758 	 0.0 	 0.03223791100713208 
759 	 0.0 	 0.029683405915454205 
760 	 0.0 	 0.03767773245631593 
761 	 0.0018788343664218022 	 0.03178697450930009 
762 	 0.0019347485904238637 	 0.036494119908895166 
763 	 0.0 	 0.026473899928911502 
764 	 0.001211960963413418 	 0.03006234804107287 
765 	 0.0 	 0.02484231159035996 
766 	 0.0 	 0.029304747053831823 
767 	 0.0019347485904238637 	 0.028098291538072 
768 	 0.0019206006269020292 	 0.030354165865345745 
769 	 0.0 	 0.024555888069441575 
770 	 0.003929539295391014 	 0.03933817321204334 
771 	 0.0003832557079598398 	 0.027592318699830604 
772 	 0.0 	 0.028327050328461615 
773 	 0.0003832557079598398 	 0.03681935279521597 
774 	 0.002036903055762483 	 0.035064750293174365 
775 	 0.0020279572230486975 	 0.03364763874285966 
776 	 0.0020279572230486975 	 0.029728570652438974 
777 	 0.0 	 0.0339332698443996 
778 	 0.0020279572230486975 	 0.035630584671326314 
779 	 0.004848080657954192 	 0.020965063999519085 
780 	 0.0018666806871813306 	 0.02857099740468366 
781 	 0.0019736628482553936 	 0.03137336654104199 
782 	 0.0 	 0.036968570670072684 
783 	 0.0 	 0.03623611007922118 
784 	 0.0 	 0.02948372085977849 
785 	 0.0 	 0.03649463991242873 
786 	 0.0 	 0.024458071012627685 
787 	 0.003812844416479114 	 0.023963365052016298 
788 	 0.0006064739511548359 	 0.03702414836112403 
789 	 0.0036409328213729696 	 0.03550949120493344 
790 	 0.003570289478277654 	 0.028357764940468516 
791 	 0.0 	 0.01920834787456702 
792 	 0.0 	 0.03622909309544182 
793 	 0.0037440592356505985 	 0.02668625598684922 
794 	 0.0 	 0.032412607471776406 
795 	 0.003798880933555692 	 0.0272701437983926 
796 	 0.0011497671238795194 	 0.029831429091640715 
797 	 0.0019440829730883763 	 0.037234026446685116 
798 	 0.0 	 0.03481002123499653 
799 	 0.0018820040504145712 	 0.02912632316044064 
800 	 0.0 	 0.02979921300890345 
801 	 0.001977155850868395 	 0.03104021591838801 
802 	 0.0003832557079598398 	 0.023870367694723657 
803 	 0.0030990768755229333 	 0.023388829814757966 
804 	 0.00394717498881124 	 0.033736549123549675 
805 	 0.0 	 0.03019360094644603 
806 	 0.0020412889542954613 	 0.030143052461839525 
807 	 0.0019296780602051835 	 0.022368871736722796 
808 	 0.0 	 0.032781497587460004 
809 	 0.0 	 0.031195450769808383 
810 	 0.003439922654448318 	 0.027233211994416806 
811 	 0.003439922654448318 	 0.031587435609895104 
812 	 0.0 	 0.03836998080347268 
813 	 0.0035391978312742105 	 0.023660246238802137 
814 	 0.0019495814972826464 	 0.027737417089236525 
815 	 0.0019495814972826464 	 0.026583693843158566 
816 	 0.003986347132693249 	 0.03852619714922808 
817 	 0.00596021780701646 	 0.0369016400956998 
818 	 0.0019709498509875023 	 0.024013248013098374 
819 	 0.0 	 0.03206955059123207 
820 	 0.0 	 0.01932457874764009 
821 	 0.0033080096519573447 	 0.025015842191109767 
822 	 0.0 	 0.036587200429925686 
823 	 0.002033056574756066 	 0.029724942229843804 
824 	 0.002033056574756066 	 0.02872478820456077 
825 	 0.0 	 0.023862943875559647 
826 	 0.0 	 0.027405020316506098 
827 	 0.0 	 0.036442773867326105 
828 	 0.0 	 0.04271388461143741 
829 	 0.0 	 0.03128384946321224 
830 	 0.0 	 0.03976931506742142 
831 	 0.0 	 0.03432591425907056 
832 	 0.0 	 0.02166898953619187 
833 	 0.0 	 0.03078753591003262 
834 	 0.0 	 0.02715695865296765 
835 	 0.0 	 0.034281814631576875 
836 	 0.0 	 0.023749175181537546 
837 	 0.0 	 0.03474004032074754 
838 	 0.0 	 0.03560830531370195 
839 	 0.0 	 0.04003369454121154 
840 	 0.001973631653976123 	 0.02890341387578807 
841 	 0.0019329807265425689 	 0.029360385168250906 
842 	 0.0 	 0.029558147129436357 
843 	 0.0 	 0.029486008588245956 
844 	 0.0 	 0.034484187781190404 
845 	 0.0 	 0.03691878283071497 
846 	 0.0 	 0.030672152215184 
847 	 0.0 	 0.024628173179937433 
848 	 0.0 	 0.03947460958026687 
849 	 0.0 	 0.027724448102539465 
850 	 0.0 	 0.025835363237587727 
851 	 0.0 	 0.03457816736760256 
852 	 0.0 	 0.037844906041772715 
853 	 0.0 	 0.022269154608630794 
854 	 0.0 	 0.0329720568902277 
855 	 0.0 	 0.03649078237911154 
856 	 0.0 	 0.030100127312108264 
857 	 0.001211960963413418 	 0.029753283050431605 
858 	 0.0 	 0.028877237022260572 
859 	 0.006909999628102594 	 0.025383364878366222 
860 	 0.007590929643291325 	 0.03473477884786398 
861 	 0.0023732434013551814 	 0.04316820903951674 
862 	 0.0 	 0.028773535522717993 
863 	 0.0 	 0.028765685825142325 
864 	 0.0018169489890290265 	 0.034309799450866985 
865 	 0.0020070715932304466 	 0.03101369866813652 
866 	 0.0 	 0.03480792219721059 
867 	 0.004028744917970583 	 0.03524469726958325 
868 	 0.0017562454516532556 	 0.03116454818399436 
869 	 0.0 	 0.03025915705112824 
870 	 0.0017562454516532556 	 0.033583645939527056 
871 	 0.0 	 0.030472354494519183 
872 	 0.0 	 0.034412502580143965 
873 	 0.0017289940234715211 	 0.03976950257017308 
874 	 0.0020628200121322704 	 0.03559831541840406 
875 	 0.0 	 0.02953229395347587 
876 	 0.0 	 0.03597185351836429 
877 	 0.0 	 0.026395656307400952 
878 	 0.0 	 0.02847800027618717 
879 	 0.0 	 0.030895281023298013 
880 	 0.0 	 0.018769116521289132 
881 	 0.0020129547375467515 	 0.03526656761590886 
882 	 0.004532905678533085 	 0.036563699403241244 
883 	 0.0028777799475264362 	 0.026060774245227392 
884 	 0.0 	 0.03903117323191672 
885 	 0.0 	 0.03471603009381665 
886 	 0.0 	 0.034248717070102574 
887 	 0.0020129547375467515 	 0.022538249142176895 
888 	 0.0 	 0.037170611149924294 
889 	 0.0 	 0.032349400146875845 
890 	 0.007216000866742303 	 0.03228548490832124 
891 	 0.002001850569966947 	 0.02930704663167258 
892 	 0.001897018970190345 	 0.023817169810440547 
893 	 0.0020413347825297 	 0.03793521226846419 
894 	 0.0 	 0.019656243274281743 
895 	 0.001973631653976123 	 0.031557715914547604 
896 	 0.003943398251089991 	 0.029470847430513397 
897 	 0.0020413347825297 	 0.03212715485833391 
898 	 0.008565150697453137 	 0.04112241314954321 
899 	 0.0037288826907319324 	 0.03517353501507504 
900 	 0.0019588477422851944 	 0.027240015391214328 
901 	 0.004024184933579992 	 0.038068256766405066 
902 	 0.0 	 0.033775898323320584 
903 	 0.0 	 0.03358315705743225 
904 	 0.0020334934107168346 	 0.026075961093231934 
905 	 0.0020334934107168346 	 0.023874532513584 
906 	 0.0 	 0.03682119830599612 
907 	 0.0 	 0.029020216350050487 
908 	 0.0 	 0.02935989195373395 
909 	 0.0 	 0.02797121144742945 
910 	 0.0 	 0.030330465671761352 
911 	 0.008033981228869724 	 0.026644665690764142 
912 	 0.0031149450738983766 	 0.02811360572501585 
913 	 0.011341046353204973 	 0.03570336630163883 
914 	 0.0 	 0.03346764159469863 
915 	 0.008308140792532254 	 0.03892139881376764 
916 	 0.005372326313973803 	 0.024032910110818363 
917 	 0.0069311425362070965 	 0.03740120054367737 
918 	 0.0 	 0.035635535073951445 
919 	 0.0020031596576175863 	 0.03164251379358909 
920 	 0.0 	 0.026067529733387496 
921 	 0.005113268906259092 	 0.038081036128981484 
922 	 0.0 	 0.037320803212371405 
923 	 0.0 	 0.027626400336776474 
924 	 0.0 	 0.031158607329060478 
925 	 0.005113268906259092 	 0.03394487715217851 
926 	 0.0 	 0.031847050052747815 
927 	 0.0 	 0.03126836402920203 
928 	 0.0 	 0.029518844844777403 
929 	 0.0 	 0.029185752819646017 
930 	 0.002001705394511991 	 0.04834741014477519 
931 	 0.002001705394511991 	 0.027088531965515684 
932 	 0.0049823242034779175 	 0.02406260459629778 
933 	 0.0 	 0.03428943496261544 
934 	 0.001355013550134269 	 0.036500929201666935 
935 	 0.0 	 0.03164941325429061 
936 	 0.0019969182475913314 	 0.028898526500886566 
937 	 0.001965402577915341 	 0.0323429835173778 
938 	 0.0019969182475913314 	 0.027613778348752643 
939 	 0.001965402577915341 	 0.023797212264007 
940 	 0.0 	 0.03768809268345499 
941 	 0.0 	 0.03635377777215859 
942 	 0.0 	 0.03479065853811169 
943 	 0.0 	 0.04087818517998226 
944 	 0.0 	 0.04069648452653258 
945 	 0.0 	 0.03147912438749643 
946 	 0.0 	 0.02648336287986161 
947 	 0.0 	 0.022624529105088876 
948 	 0.000605980481706709 	 0.0264412342655915 
949 	 0.0 	 0.019745276533409982 
950 	 0.0 	 0.026946403289327677 
951 	 0.0 	 0.037344542592906184 
952 	 0.0 	 0.032163322623691634 
953 	 0.0019020634685602905 	 0.027234789896480427 
954 	 0.0019843552932317017 	 0.020935482183638623 
955 	 0.0 	 0.03709491684592663 
956 	 0.0 	 0.030982737586093514 
957 	 0.0 	 0.023932460473844494 
958 	 0.0 	 0.027774048685239926 
959 	 0.001953847457646498 	 0.03197700471878998 
960 	 0.0 	 0.03891516039482876 
961 	 0.002168021680217199 	 0.02339509527785941 
962 	 0.0017964092514719027 	 0.03916954837388848 
963 	 0.003938202750878199 	 0.042490045604238635 
964 	 0.0 	 0.03683764285006146 
965 	 0.0019843552932317017 	 0.03623560565480279 
966 	 0.0017247281885915521 	 0.024848374082808208 
967 	 0.0018952806675048902 	 0.031411264175837436 
968 	 0.0 	 0.030091639452149144 
969 	 0.0 	 0.02304821504583471 
970 	 0.0036459685764410085 	 0.033899126659494454 
971 	 0.0 	 0.03898428172009528 
972 	 0.0 	 0.022501478171540565 
973 	 0.0 	 0.030626390614168175 
974 	 0.0019046896109995931 	 0.04266400332033171 
975 	 0.0 	 0.027028570392955406 
976 	 0.002022152442972951 	 0.04181229196052444 
977 	 0.002022152442972951 	 0.028094829082790814 
978 	 0.0019347485904238637 	 0.03887336189588619 
979 	 0.0 	 0.036791774290778345 
980 	 0.0019347485904238637 	 0.025600429053184586 
981 	 0.007089105017447132 	 0.034336662048573365 
982 	 0.0 	 0.024286068881921915 
983 	 0.0021680216802148302 	 0.03130083465951125 
984 	 0.004450203238992936 	 0.02464790962599529 
985 	 0.005723852216699504 	 0.028078165716830528 
986 	 0.0038369199656647763 	 0.029680931684662487 
987 	 0.0 	 0.03643386686475754 
988 	 0.0 	 0.029443417488498252 
989 	 0.0 	 0.02845343266268252 
990 	 0.0019347485904238637 	 0.027435316582940735 
991 	 0.0019347485904238637 	 0.027258846965406328 
992 	 0.0 	 0.03022710533830539 
993 	 0.0019347485904238637 	 0.02733265696723811 
994 	 0.0 	 0.03224601694244613 
995 	 0.0 	 0.029480114943770386 
996 	 0.0019347485904238637 	 0.030992329829570092 
997 	 0.0 	 0.029079373725598337 
998 	 0.0 	 0.01920510814264639 
999 	 0.0 	 0.031783722772010053 
