MCS 	 D_Dynabead 	 D_TCell 
26236	0.0026615532451189977	0.0001441717646774663
26237	0.002661727828740533	0.00014415860813014148
26238	0.0026619027362896584	0.00014414544973596582
26239	0.002662078198151452	0.00014413229333061823
26240	0.002662253529731332	0.00014411913754751226
26241	0.002662429244704988	0.0001441059854211492
26242	0.002662605511636749	0.00014409258352424603
26243	0.002662782122722798	0.00014407919512756954
26244	0.0026629587183098196	0.00014406582054255832
26245	0.0026631348634970605	0.0001440524523671291
26246	0.002663311019856278	0.00014403909277622254
26247	0.002663483377259407	0.00014402573435056803
26248	0.0026636557244744483	0.00014401237147771567
26249	0.002663827868999373	0.00014399901175781782
26250	0.002663999399537732	0.00014398565892974647
26251	0.0026641709859037575	0.0001439723145195913
26252	0.002664342416388268	0.00014395897319887847
26253	0.0026645144083492943	0.00014394563761005948
26254	0.0026646855947936895	0.00014393230899547126
26255	0.0026648575857391482	0.00014391898795794393
26256	0.002665029237731881	0.0001439056757400713
26257	0.002665201083062661	0.00014389236680367333
26258	0.0026653726231016714	0.0001438790627202653
26259	0.002665544221138037	0.00014386576343407758
26260	0.002665715769038956	0.00014385246926904247
26261	0.0026658875166217927	0.00014383918383632088
26262	0.0026660592065883984	0.00014382590279157873
26263	0.00266623049357832	0.0001438126357758641
26264	0.0026664015784193195	0.00014379938926257845
26265	0.002666573038182475	0.00014378615339505403
26266	0.0026667435733966813	0.00014377292419361648
26267	0.002666913636906632	0.00014375969842422975
26268	0.0026670832677842585	0.00014374604565381888
26269	0.0026672530319222254	0.00014373239512382096
26270	0.002667422963882759	0.0001437187433196892
26271	0.00266759210520058	0.00014370510047437534
26272	0.002667761920696841	0.00014369146442572484
26273	0.002667932807873435	0.00014367783249001886
26274	0.002668103728102316	0.00014366421268085649
26275	0.002668274822147799	0.0001436506107938191
26276	0.0026684465547760416	0.00014363702577106544
26277	0.0026686176191045912	0.00014362344862824415
26278	0.002668788312693578	0.00014360987483920387
26279	0.0026689588617910664	0.00014359630310394116
26280	0.002669129671288063	0.00014358273407855996
26281	0.0026693002291423734	0.000143569173392521
26282	0.002669471158891292	0.0001435556214624763
26283	0.0026696422795464843	0.0001435420769922628
26284	0.002669813598765555	0.00014352855102350905
26285	0.0026699844968099662	0.0001435150335654432
26286	0.002670155854600748	0.00014350153108302078
26287	0.002670326782124177	0.00014348803000591967
26288	0.0026704971380138182	0.00014347453457512968
26289	0.002670667568567638	0.00014346104381016798
26290	0.0026708379542569743	0.00014344755254266724
26291	0.002671008529469901	0.0001434340634517989
26292	0.00267117874080001	0.0001434205838843329
26293	0.002671348797335988	0.0001434071168820586
26294	0.0026715195711056452	0.00014339365934370554
26295	0.0026716903259968367	0.00014338021126271015
26296	0.002671861239423218	0.00014336676855270707
26297	0.0026720323220909862	0.00014335333094383913
26298	0.0026722072047615482	0.0001433399017025446
26299	0.0026723825566808954	0.00014332648505025437
26300	0.0026725576881449424	0.0001433130644849696
26301	0.002672733185704394	0.0001432996492651052
26302	0.002672908692742882	0.00014328624154963474
26303	0.0026730841535541326	0.00014327284410658355
26304	0.0026732598794020107	0.00014325945161940148
26305	0.002673435464443861	0.00014324606557055195
26306	0.0026736109906196656	0.0001432326938872087
26307	0.0026737865569030194	0.00014321932890471757
26308	0.00267396199084462	0.0001432059677059973
26309	0.0026741368512639458	0.00014319260829968636
26310	0.0026743122909817264	0.00014317925217007533
26311	0.00267448776500782	0.0001431659106219695
26312	0.0026746630018040698	0.00014315257060492216
26313	0.002674841053469297	0.00014313924059724563
26314	0.002675019775560849	0.00014312592694327382
26315	0.0026751992991082578	0.00014311261913405217
26316	0.0026753785191929555	0.00014309931507386106
26317	0.0026755576586159464	0.0001430860146991318
26318	0.002675736609968336	0.00014307272802279632
26319	0.002675914958224697	0.0001430594397672067
26320	0.0026760933775748924	0.00014304615822283452
26321	0.002676271958695894	0.00014303288162748382
26322	0.0026764505284803198	0.0001430196116562936
26323	0.0026766288493366955	0.00014300634676523607
26324	0.0026768053624830926	0.00014299309505192993
26325	0.002676981635133925	0.00014297985566572255
26326	0.0026771585881464346	0.0001429666223539601
26327	0.0026773360497086103	0.00014295338796335713
26328	0.0026775130995032653	0.00014294015984516034
26329	0.0026776902925294823	0.00014292693903939657
26330	0.00267786768809131	0.00014291372776141037
26331	0.002678045311004105	0.0001429005245018306
26332	0.0026782228054173856	0.00014288732676573458
26333	0.0026784003786759743	0.00014287413359455081
26334	0.0026785780067541316	0.0001428609465157383
26335	0.002678756027712636	0.00014284776091706748
26336	0.0026789342328231245	0.0001428345919855146
26337	0.002679112529923451	0.00014282142718778125
26338	0.0026792865409088983	0.00014280826145853654
26339	0.002679460553906216	0.00014279510402560256
26340	0.002679634393242138	0.00014278194854628568
26341	0.0026798082568612693	0.00014276880163603762
26342	0.002679982727888408	0.00014275565702658656
26343	0.002680157761038812	0.00014274251748894708
26344	0.0026803272222646556	0.0001427293845428903
26345	0.0026804968472903565	0.00014271625717948938
26346	0.0026806661066702724	0.00014270313515886017
26347	0.0026808361300699837	0.00014269001524968146
26348	0.0026810054676149795	0.00014267690017653322
26349	0.0026811747218441315	0.0001426637862295172
26350	0.002681346135344304	0.00014265068184015102
26351	0.0026815173162065948	0.00014263758193056757
26352	0.002681687634092414	0.0001426244899992833
26353	0.002681858693230315	0.00014261140694691113
26354	0.0026820295654257503	0.00014259833702086019
26355	0.002682199851028098	0.00014258526611268335
26356	0.0026823704987535522	0.00014257220124059717
26357	0.002682541952921689	0.000142559141698079
26358	0.002682712570355401	0.00014254608706540077
26359	0.002682882721476161	0.00014253304488239744
26360	0.0026830527269476453	0.00014252000910647283
26361	0.0026832230529052754	0.00014250697292105381
26362	0.00268339367804886	0.0001424939423109211
26363	0.002683564121887456	0.00014248092068161567
26364	0.002683746155672677	0.00014246791183665928
26365	0.0026839231112993113	0.0001424549119714593
26366	0.0026841005063222307	0.00014244191695440652
26367	0.0026842773884115695	0.00014242892585370685
26368	0.002684454504928445	0.0001424159386680943
26369	0.002684631454799167	0.00014240295443556034
26370	0.002684808621275816	0.000142389974229563
26371	0.0026849865972803392	0.0001423769998235742
26372	0.002685164646055523	0.00014236403390974374
26373	0.002685342962925641	0.00014235107762546387
26374	0.0026855220027269568	0.00014233813639001608
26375	0.002685705553562325	0.00014232519549450392
26376	0.0026858890664745788	0.0001423122583256086
26377	0.0026860724889934216	0.0001422993282938133
26378	0.0026862560493269563	0.00014228640221278672
26379	0.002686440182518764	0.00014227348732285777
26380	0.0026866237434067844	0.00014226057852634004
26381	0.0026868075080068617	0.0001422476802108936
26382	0.0026869873013795243	0.00014223478798583628
26383	0.0026871716836793665	0.00014222190182884272
26384	0.0026873515764175224	0.00014220902071770277
26385	0.002687535735984776	0.00014219614539257426
26386	0.0026877203944589466	0.00014218328071347478
26387	0.0026879052269698517	0.00014217041284483962
26388	0.0026880860055686806	0.0001421575462152396
26389	0.0026882674960791403	0.00014214468406391985
26390	0.002688448720008757	0.00014213182824978442
26391	0.002688629516902071	0.00014211898174395251
26392	0.0026888107349295055	0.00014210614066544758
26393	0.0026889921216387115	0.00014209330705542024
26394	0.002689177854074713	0.00014208048055602718
26395	0.0026893636774661584	0.00014206721788345792
26396	0.0026895497304287325	0.0001420539640880391
26397	0.0026897398113629825	0.0001420407094249696
26398	0.0026899308213783157	0.0001420274628894977
26399	0.002690121201609607	0.00014201422230051896
26400	0.0026903080842648	0.0001420009838104607
26401	0.0026904953804911995	0.00014198775588863995
26402	0.0026906822865883297	0.00014197453692456262
26403	0.0026908700826670166	0.00014196131935809676
26404	0.002691057437086248	0.00014194810899994102
26405	0.002691241082384268	0.00014193490737646243
26406	0.0026914249885824555	0.0001419217102011913
26407	0.002691613519426162	0.00014190851955695697
26408	0.0026918024608106	0.00014189533833822688
26409	0.0026919869455201174	0.00014188216137317418
26410	0.002692171612403606	0.00014186898664691325
26411	0.0026923498056396	0.00014185581928328737
26412	0.002692527155774159	0.000141842660126604
26413	0.0026927046628955394	0.00014182951215026496
26414	0.002692882194089113	0.0001418163732122463
26415	0.0026930596385911824	0.00014180324583417547
26416	0.0026932365012295027	0.00014179012472236718
26417	0.0026934135498005393	0.00014177700424282817
26418	0.002693590523533581	0.00014176387745371696
26419	0.0026937666049791638	0.00014175075858754595
26420	0.002693942356632266	0.00014173764659492603
26421	0.002694124249727957	0.0001417245419559335
26422	0.0026943113539038585	0.00014171112252563229
26423	0.002694499270906073	0.00014169771915575958
26424	0.0026946872700430416	0.00014168432510381246
26425	0.00269487645787609	0.00014167093867425604
26426	0.0026950655216953705	0.00014165756245929946
26427	0.0026952584644650813	0.00014164419655886206
26428	0.0026954482498068835	0.0001416308352914625
26429	0.002695637225058135	0.00014161747836656324
26430	0.0026958256417311463	0.00014160412276845936
26431	0.00269601399523631	0.0001415907713178899
26432	0.0026961973599612123	0.0001415774313005549
26433	0.0026963808968158975	0.00014156410350112925
26434	0.002696564332939867	0.0001415507824586078
26435	0.0026967476116323812	0.00014153747323963236
26436	0.0026969308511577104	0.0001415241772559309
26437	0.0026971137674978696	0.00014151088787381526
26438	0.0026972972636748332	0.000141497601217812
26439	0.0026974743147975236	0.00014148432027173005
26440	0.002697639848030554	0.00014147103877855751
26441	0.002697805022785704	0.00014145776250397527
26442	0.0026979698700531473	0.00014144449545869
26443	0.0026981461531086865	0.00014143123179616166
26444	0.002698322494894555	0.000141417978205267
26445	0.0026984984736605757	0.00014140473259398589
26446	0.0026986739123651933	0.00014139149234506268
26447	0.0026988494632208845	0.0001413782573981334
26448	0.0026990248297742406	0.00014136502227498664
26449	0.0026992004931469067	0.00014135178897381248
26450	0.002699376047960316	0.0001413385545592603
26451	0.002699551094432139	0.00014132533101474532
26452	0.002699726491140385	0.00014131211209018942
26453	0.002699901974937578	0.00014129890304156992
26454	0.002700077062523959	0.00014128570176302277
26455	0.002700252018250601	0.00014127250872830946
26456	0.002700426752084269	0.00014125932136534617
26457	0.002700601062587367	0.00014124613401691845
26458	0.0027007753754257776	0.00014123294901835384
26459	0.0027009497500759265	0.0001412197693694896
26460	0.002701124199199166	0.00014120658973779815
26461	0.0027012985745126336	0.00014119341994060902
26462	0.002701472525777855	0.00014118026011880578
26463	0.0027016461829179393	0.00014116710450296567
26464	0.0027018204599156327	0.00014115395722288064
26465	0.0027019945638206756	0.00014114081437215488
26466	0.002702168545427203	0.00014112767775342942
26467	0.0027023420660672636	0.00014111454228847697
26468	0.0027025155216580327	0.0001411014102063143
26469	0.0027026890221165194	0.00014108827760525594
26470	0.0027028623579598275	0.00014107515623526726
26471	0.0027030353897316973	0.0001410620386694033
26472	0.00270319692821796	0.00014104893423359747
26473	0.002703358570674256	0.00014103583387855257
26474	0.002703519948597782	0.0001410227373494145
26475	0.0027036811691301486	0.00014100964595898155
26476	0.00270384200169521	0.00014099655691270622
26477	0.0027040031909830505	0.00014098347123231287
26478	0.002704164273746599	0.00014097038983933939
26479	0.002704325041844034	0.00014095731300046703
26480	0.00270446568091392	0.00014094424002874506
26481	0.0027046066319678756	0.0001409311729612842
26482	0.0027047477621898824	0.0001409181093873054
26483	0.002704888555984453	0.00014090505373404936
26484	0.002705028957640426	0.00014089201044700084
26485	0.002705169835552732	0.00014087897184051154
26486	0.002705310799700117	0.00014086594411163967
26487	0.0027054518985353236	0.0001408529212034781
26488	0.0027055925113606723	0.00014083989839584488
26489	0.0027057332727185926	0.00014082687980855453
26490	0.002705873788213994	0.00014081386246014255
26491	0.0027060145894909	0.00014080085611315227
26492	0.002706155662944495	0.000140787854886343
26493	0.0027062968874081252	0.0001407748601604767
26494	0.0027064379206788117	0.0001407618710386471
26495	0.0027065795211680724	0.00014074888556844036
26496	0.00270672115461134	0.00014073590298978737
26497	0.0027068629195969615	0.00014072292170819046
26498	0.0027070041747253313	0.0001407099407574159
26499	0.0027071450610199528	0.00014069697303978478
26500	0.0027072861058967715	0.0001406840109090098
26501	0.0027074271480706067	0.00014067105494589956
26502	0.0027075682260503417	0.0001406581125876797
26503	0.00270771016994908	0.00014064517442897816
26504	0.002707851637306522	0.00014063224537000764
26505	0.0027079930076359536	0.00014061932465355678
26506	0.002708134287535722	0.00014060640755287495
26507	0.002708275630926618	0.00014059349033344456
26508	0.002708417380064512	0.00014058057382314293
26509	0.0027085585998396547	0.0001405676622988828
26510	0.0027086993621857542	0.00014055475290657805
26511	0.0027088403707507024	0.00014054185007389316
26512	0.002708981141818982	0.000140528953259977
26513	0.0027091217960983774	0.0001405160591079078
26514	0.0027092629269127406	0.0001405031713982879
26515	0.002709404594263064	0.00014049029303789905
26516	0.00270954586471244	0.00014047741710831936
26517	0.002709686997285129	0.00014046454702934928
26518	0.0027098282865856914	0.0001404516789805621
26519	0.0027099691759505154	0.00014043881835344572
26520	0.002710110239369594	0.0001404259707167268
26521	0.0027102521036529337	0.0001404131290211934
26522	0.0027103937408203328	0.0001404002930952181
26523	0.0027105351655407946	0.00014038746266316492
26524	0.002710676580051621	0.00014037464312820428
26525	0.0027108177499476677	0.00014036183105530075
26526	0.0027109594148065257	0.0001403490243158192
26527	0.0027111013549209182	0.00014033621935289424
26528	0.00271124354647088	0.00014032341899706548
26529	0.002711385591229286	0.000140310632209748
26530	0.0027115286299663668	0.00014029785340527776
26531	0.0027116717439493155	0.00014028508295873345
26532	0.002711814268708525	0.0001402723166241121
26533	0.002711957586059029	0.00014025956070088337
26534	0.002712101580624531	0.0001402468133455696
26535	0.002712245085594641	0.0001402340731272093
26536	0.002712388976323661	0.00014022134151332332
26537	0.00271253281136632	0.00014020861048504144
26538	0.0027126766446194258	0.0001401958826578611
26539	0.002712820776332867	0.00014018316199260102
26540	0.002712965353616498	0.000140170448228831
26541	0.0027131099337814216	0.0001401577398640639
26542	0.002713254941583722	0.00014014504417447478
26543	0.002713400131450219	0.0001401323604882119
26544	0.002713545892471027	0.00014011968638470888
26545	0.002713691370929654	0.00014010701620747348
26546	0.0027138371208443265	0.00014009435206375681
26547	0.0027139831777968086	0.0001400816862723748
26548	0.0027141292956923153	0.00014006902073231183
26549	0.0027142754658185026	0.00014005635810616435
26550	0.002714421495845558	0.0001400436998122211
26551	0.0027145675368312762	0.00014003105142394194
26552	0.002714713780797096	0.00014001840952197116
26553	0.0027148599684844064	0.00014000577577280324
26554	0.002715006121543821	0.00013999314723664737
26555	0.0027151516167841106	0.00013998052514200795
26556	0.0027152970036415165	0.0001399679066074518
26557	0.002715441794504426	0.00013995529433737268
26558	0.002715586769771516	0.0001399426850554508
26559	0.0027157314105127504	0.000139930082623695
26560	0.002715876647939199	0.00013991748781830797
26561	0.0027160215585536342	0.00013990490209831697
26562	0.002716166264599601	0.00013989232148939508
26563	0.002716311209860724	0.0001398797431919312
26564	0.0027164560848729597	0.00013986717034522033
26565	0.0027166011095388783	0.00013985460541216625
26566	0.0027167462587743205	0.0001398420505633566
26567	0.002716891892753777	0.000139829499029994
26568	0.0027170373203677504	0.00013981694848273885
26569	0.0027171833223752443	0.00013980440079948783
26570	0.0027173299356129787	0.00013979185505736555
26571	0.0027174767882207082	0.00013977931273895794
26572	0.0027176229390422665	0.0001397667781661032
26573	0.0027177690992731957	0.00013975424778523202
26574	0.002717915197362465	0.00013974172503106427
26575	0.002718062023347771	0.0001397292088243698
26576	0.002718208448136919	0.00013971670255545326
26577	0.0027183544612190383	0.00013970419934649004
26578	0.0027185012910256024	0.0001396916962552432
26579	0.002718648086185527	0.00013967919605334606
26580	0.0027187952554506407	0.00013966669853317874
26581	0.0027189419399129932	0.00013965420482437465
26582	0.0027190884745585315	0.00013964171343738081
26583	0.0027192349936027366	0.00013962922144315602
26584	0.0027193810834299386	0.0001396167383280993
26585	0.0027195277767938604	0.00013960425959550464
26586	0.0027196745644931073	0.00013959178504104766
26587	0.002719821452057548	0.00013957899069792114
26588	0.0027199680149395922	0.00013956620023333874
26589	0.002720114460973675	0.00013955341136437973
26590	0.002720260683437047	0.00013954062577816646
26591	0.0027204069180218047	0.00013952784825523186
26592	0.0027205535273679532	0.00013951507382989263
26593	0.0027207002237762804	0.0001395023045832602
26594	0.0027208476957076293	0.00013948953947884904
26595	0.002720994360891572	0.00013947678320748935
26596	0.0027211413972374	0.00013946403156005262
26597	0.002721288695428597	0.00013945128836557425
26598	0.0027214366094957605	0.00013943855219540312
26599	0.002721584996559061	0.00013942582504168145
26600	0.002721732652278078	0.00013941310020113023
26601	0.0027218805073417544	0.00013940038447878052
26602	0.0027220288033184626	0.00013938767269696095
26603	0.0027221766297949707	0.00013937496536285953
26604	0.0027223247632105264	0.00013936226007808678
26605	0.0027224734766017394	0.00013934956310110381
26606	0.0027226225202603774	0.0001393368751865025
26607	0.0027227718080486277	0.00013932418818380312
26608	0.0027229213412520016	0.00013931150895802927
26609	0.002723069943172889	0.00013929883601512228
26610	0.0027232188585284384	0.00013928617019413146
26611	0.002723367424303702	0.0001392735094165766
26612	0.002723516414750469	0.00013926085810354494
26613	0.002723665999074026	0.0001392482072276143
26614	0.0027238150629395647	0.00013923556660697174
26615	0.0027239636653972415	0.00013922293243320616
26616	0.0027241127289854895	0.00013921030772558665
26617	0.0027242621303506876	0.00013919768243460733
26618	0.0027244122159693724	0.00013918505733147383
26619	0.002724562176991224	0.00013917243887372077
26620	0.0027247120316090667	0.00013915983062902338
26621	0.0027248618516168117	0.00013914723359934945
26622	0.0027250117022232364	0.00013913464392694777
26623	0.002725162010848485	0.00013912206429094883
26624	0.0027253121960066225	0.00013910949517100836
26625	0.0027254622562088065	0.00013909693597526028
26626	0.002725612517584178	0.00013908438435208248
26627	0.0027257628460423096	0.00013907183685955856
26628	0.002725913663967947	0.00013905929751018145
26629	0.0027260637167207365	0.0001390467613403483
26630	0.002726213914064218	0.00013903423804814162
26631	0.0027263646109895647	0.0001390217324578917
26632	0.0027265146271943748	0.00013900923031014492
26633	0.0027266648781860184	0.00013899674399429917
26634	0.00272681451652196	0.00013898426159895277
26635	0.0027269644485361437	0.00013897178953923
26636	0.0027271137274088642	0.00013895932413181215
26637	0.002727262815469621	0.00013894686267894242
26638	0.0027274121707309283	0.00013893440589134992
26639	0.0027275612132862566	0.00013892195109518356
26640	0.0027277105521383645	0.00013890950450808626
26641	0.0027278593273081116	0.00013889707161936012
26642	0.0027280070787096228	0.0001388846465519378
26643	0.0027281550883142924	0.0001388722357812205
26644	0.002728303480185253	0.00013885982362410164
26645	0.0027284516581718115	0.00013884742540394896
26646	0.002728599065543856	0.00013883503393932254
26647	0.002728746642241031	0.00013882264964238641
26648	0.0027288945849670244	0.00013881027148499598
26649	0.0027290417573377457	0.00013879789744154823
26650	0.002729189027878652	0.00013878552700331476
26651	0.0027293366594264112	0.00013877316933661357
26652	0.002729484592381999	0.00013876081967826288
26653	0.00272963267346225	0.00013874848310164856
26654	0.0027297810798223954	0.00013873615712939726
26655	0.0027299300435316	0.00013872384397112443
26656	0.002730079430172393	0.00013871153883422978
26657	0.002730228676820694	0.00013869924306564573
26658	0.0027303780465643386	0.00013868695272950052
26659	0.0027305269380863756	0.0001386746668812273
26660	0.0027306758628881716	0.0001386623907415654
26661	0.0027308251082385354	0.00013865012580204005
26662	0.002730974092427432	0.00013863786722577865
26663	0.0027311237912367383	0.0001386256190698562
26664	0.0027312730990963234	0.00013861337796998885
26665	0.002731422884798544	0.0001386011438870009
26666	0.0027315725877824514	0.0001385889186778716
26667	0.0027317217637303354	0.0001385766954092746
26668	0.0027318714638902976	0.00013856447406835462
26669	0.002732020830201421	0.0001385522598236693
26670	0.0027321700729182304	0.00013854005560397464
26671	0.0027323197011973085	0.0001385273475153012
26672	0.0027324687683704563	0.00013851427637221074
26673	0.002732618292841223	0.00013850121088923012
26674	0.002732768084161688	0.00013848815022687055
26675	0.002732917872497649	0.0001384750922080379
26676	0.0027330674094771384	0.00013846204310108152
26677	0.00273321763046735	0.00013844900689368965
26678	0.0027333683542834996	0.00013843597547167307
26679	0.002733518511283726	0.0001384229499368269
26680	0.0027336676771387907	0.00013840992979751785
26681	0.002733816337505347	0.00013839691528110502
26682	0.002733964848290857	0.000138383913961416
26683	0.0027341137268626146	0.0001383704297000224
26684	0.002734263038468285	0.00013835694906221013
26685	0.002734428726547947	0.00013834349782881493
26686	0.002734595200860198	0.00013833006038618573
26687	0.0027347615454837463	0.00013831662647321739
26688	0.002734927956952957	0.00013830319511274152
26689	0.002735094271337828	0.00013828977014794533
26690	0.002735260481054341	0.00013827635026228625
26691	0.0027354267196304724	0.00013826294230698157
26692	0.0027355936854485275	0.00013824954096299988
26693	0.002735760836893827	0.00013823615119483809
26694	0.00273592798647766	0.0001382227725726535
26695	0.0027360947984784918	0.00013820940145358216
26696	0.002736262032309158	0.00013819603883735048
26697	0.002736429119139397	0.00013818268130266965
26698	0.0027365967420219526	0.00013816933455139987
26699	0.0027367640151340225	0.00013815598861993867
26700	0.0027369306287881325	0.00013814265252749214
26701	0.0027370966732448896	0.00013812932282310198
26702	0.002737263285977073	0.00013811600388494773
26703	0.002737430149773258	0.00013810269585033327
26704	0.0027375965413867615	0.0001380893963584397
26705	0.0027377632158015006	0.0001380761095902778
26706	0.0027379299753207934	0.00013806283348350484
26707	0.0027380970391134496	0.00013804957140141656
26708	0.0027382648963543534	0.00013803630985705965
26709	0.0027384336664566336	0.00013802305433767501
26710	0.0027386019510600348	0.00013800980304594113
26711	0.0027387705203973387	0.00013799655727810223
26712	0.0027389387273065533	0.0001379833212198025
26713	0.002739106983688575	0.00013797009884711242
26714	0.0027392753561116135	0.00013795689062234996
26715	0.0027394434717213398	0.00013794369170566761
26716	0.002739611701382971	0.00013793050114014945
26717	0.0027397797232684433	0.00013791731349629445
26718	0.002739948323130673	0.00013790412708180883
26719	0.0027401169155822865	0.00013789094835812315
26720	0.0027402857443601988	0.00013787777894330787
26721	0.002740454390963533	0.00013786461469342316
26722	0.0027406234621794906	0.0001378514573814993
26723	0.0027407925382817093	0.00013783831072825898
26724	0.0027409614471691096	0.00013782518098023154
26725	0.0027411302081358094	0.00013781206774083634
26726	0.002741299360745598	0.000137798966998684
26727	0.0027414686845125603	0.00013778586827722965
26728	0.0027416386176984443	0.00013777277594779545
26729	0.002741808125553087	0.00013775968589396572
26730	0.0027419777543852344	0.0001377465999595878
26731	0.0027421475735037865	0.00013773352208096355
26732	0.0027423171440808082	0.00013772045465013742
26733	0.0027424863953782017	0.00013770739287888685
26734	0.0027426557017681953	0.00013769434299432462
26735	0.0027428251275723003	0.00013768129975835454
26736	0.0027429947705346885	0.00013766826511616928
26737	0.0027431640916739447	0.00013765523459266662
26738	0.0027433335339222533	0.0001376422064572938
26739	0.0027435024551646582	0.00013762917834828257
26740	0.0027436708877095345	0.00013761615440458953
26741	0.002743839494959815	0.00013760313919117538
26742	0.0027440079842270537	0.00013759013441239665
26743	0.0027441761935677283	0.0001375771352510149
26744	0.0027443450972831603	0.000137564138808774
26745	0.002744514453344569	0.00013755115138143102
26746	0.002744683284485216	0.0001375381750025227
26747	0.0027448525443731103	0.00013752520023371768
26748	0.002745022220105775	0.00013751223400683407
26749	0.0027451918938429173	0.0001374992769410036
26750	0.002745361030872296	0.00013748632235250898
26751	0.002745529669228046	0.0001374733783585065
26752	0.0027456978400364055	0.00013746044453478854
26753	0.002745866000962379	0.0001374475168567524
26754	0.002746034379173002	0.0001374345879421854
26755	0.0027462025368551043	0.00013742166495835803
26756	0.0027463377180063308	0.00013740875604319335
26757	0.002746472830447288	0.00013739585091233786
26758	0.0027466076891573413	0.00013738295643815458
26759	0.002746742531332069	0.00013737006638817747
26760	0.0027468773758691977	0.00013735718456780278
26761	0.002747012639696837	0.00013734431013454366
26762	0.0027471479188600624	0.00013733144414567144
26763	0.002747284060891628	0.00013731858457815348
26764	0.002747419482595059	0.00013730573786188452
26765	0.002747554761758013	0.0001372928963529849
26766	0.002747690436829402	0.00013728006180876626
26767	0.0027478265366320193	0.0001372672301481561
26768	0.002747962970259374	0.00013725440124566136
26769	0.0027480996953637587	0.0001372415760327811
26770	0.0027482369394015663	0.00013722875985293414
26771	0.0027483743109216387	0.00013721595057655982
26772	0.0027485117967070223	0.0001372031460460803
26773	0.002748649842170548	0.0001371903518394113
26774	0.002748788494318844	0.00013717757331504997
26775	0.0027489276285987975	0.0001371648005372657
26776	0.002749067043153644	0.0001371520328489196
26777	0.002749206136590257	0.0001371392736775767
26778	0.0027493448077324494	0.00013712651498020553
26779	0.0027494837660461853	0.00013711375907201896
26780	0.002749623285427448	0.00013710100885662684
26781	0.0027497630746453005	0.00013708826874805557
26782	0.002749903436674481	0.0001370755354491072
26783	0.002750044318527713	0.00013706280661356318
26784	0.0027501862517245374	0.0001370500912280541
26785	0.002750328149050113	0.00013703738695457725
26786	0.0027504702379876162	0.0001370246936808225
26787	0.0027506119720595015	0.00013701200502158053
26788	0.0027507534200975543	0.00013699931946737086
26789	0.002750895212201715	0.000136986639306148
26790	0.002751036931404678	0.00013697396554618587
26791	0.0027511783487982116	0.0001369613014915735
26792	0.002751319563088359	0.00013694864465896728
26793	0.002751460551944665	0.00013693599813578258
26794	0.0027516014611373893	0.00013692336381644884
26795	0.0027517427399641877	0.00013691073978431583
26796	0.0027518839817780422	0.0001368981187247263
26797	0.0027520263280260294	0.00013688550219953717
26798	0.002752169207245691	0.00013687289233572065
26799	0.0027523125514996283	0.0001368602881164545
26800	0.0027524555935923346	0.00013684769005009513
26801	0.0027525993204791216	0.00013683510235900967
26802	0.002752743516060317	0.00013682252577348105
26803	0.00275288810800623	0.00013680996034501496
26804	0.00275303282536883	0.00013679740741182197
26805	0.0027531778097377867	0.00013678486422968658
26806	0.002753323902707462	0.0001367723271015008
26807	0.0027534696938157914	0.00013675979231761895
26808	0.002753615662390115	0.0001367472646880209
26809	0.0027537621508164755	0.00013673474546480006
26810	0.002753908152017731	0.0001367222341664249
26811	0.002754054219704865	0.00013670973705706433
26812	0.002754200722483519	0.00013669724828341233
26813	0.002754347855103293	0.00013668477164665291
26814	0.002754495053453794	0.00013667230972603723
26815	0.002754641737669346	0.0001366598608138342
26816	0.0027547889147016046	0.0001366474192268631
26817	0.0027549361762562435	0.00013663497798457284
26818	0.0027550838288851985	0.00013662254877236827
26819	0.002755231254118538	0.00013661012359928048
26820	0.002755379246388987	0.0001365977022841439
26821	0.00275552643950964	0.00013658529672414045
26822	0.0027556736882025272	0.00013657289761196832
26823	0.0027558211962452196	0.0001365605098287656
26824	0.00275596887320395	0.00013654812915180333
26825	0.0027561165987783345	0.00013653575874658533
26826	0.002756264689677604	0.0001365233926288261
26827	0.0027564124773927653	0.00013651104208476172
26828	0.0027565600034331976	0.00013649869383317134
26829	0.0027567077231692894	0.00013648635724763708
26830	0.0027568559650775174	0.00013647402477624573
26831	0.0027570044022247673	0.00013646169932881176
26832	0.002757153109903428	0.00013644938186598848
26833	0.0027573020362380886	0.00013643707581510592
26834	0.002757450980362337	0.00013642478645201411
26835	0.0027576007226486118	0.00013641250189768995
26836	0.0027577505232114557	0.0001364002232921249
26837	0.0027579001820462394	0.0001363879497472731
26838	0.002758049788709661	0.00013637568237524368
26839	0.002758198922209498	0.00013636341648414271
26840	0.0027583481877830308	0.00013635115705843898
26841	0.0027584976559104826	0.0001363389087395042
26842	0.0027586474154057154	0.00013632665956095176
26843	0.002758797064961188	0.0001363144146809317
26844	0.0027589472007687175	0.00013630218506251957
26845	0.0027590971908895553	0.00013628996482633652
26846	0.0027592471746254402	0.00013627775181297063
26847	0.0027593969836963647	0.00013626554942648445
26848	0.002759547026504193	0.00013625334246899893
26849	0.0027596972993143404	0.00013624113574662125
26850	0.0027598476302929335	0.0001362289358560546
26851	0.002759998116771325	0.00013621674039418768
26852	0.002760148807435951	0.00013620455270541977
26853	0.00276029925919389	0.00013619236877963006
26854	0.0027604497957179493	0.00013618019363971222
26855	0.002760600811428353	0.000136168027217742
