MCS 	 ContactEnergy 
2887 	 17394.0
2888 	 17386.0
2889 	 17428.0
2890 	 17716.0
2891 	 17560.0
2892 	 17340.0
2893 	 17280.0
2894 	 17542.0
2895 	 17526.0
2896 	 17646.0
2897 	 17614.0
2898 	 17446.0
2899 	 17504.0
2900 	 17496.0
2901 	 17726.0
2902 	 17718.0
2903 	 17384.0
2904 	 17368.0
2905 	 17396.0
2906 	 17440.0
2907 	 17352.0
2908 	 17456.0
2909 	 17466.0
2910 	 17406.0
2911 	 17502.0
2912 	 17474.0
2913 	 17618.0
2914 	 17756.0
2915 	 17530.0
2916 	 17424.0
2917 	 17258.0
2918 	 17222.0
2919 	 17302.0
2920 	 17296.0
2921 	 17284.0
2922 	 17346.0
2923 	 17326.0
2924 	 17530.0
2925 	 17462.0
2926 	 17330.0
2927 	 17334.0
2928 	 17604.0
2929 	 17460.0
2930 	 17256.0
2931 	 17192.0
2932 	 17306.0
2933 	 17244.0
2934 	 17236.0
2935 	 17240.0
2936 	 17168.0
2937 	 17428.0
2938 	 17406.0
2939 	 17358.0
2940 	 17470.0
2941 	 17434.0
2942 	 17638.0
2943 	 17642.0
2944 	 17776.0
2945 	 17740.0
2946 	 17814.0
2947 	 17854.0
2948 	 17532.0
2949 	 17576.0
2950 	 17472.0
2951 	 17624.0
2952 	 17496.0
2953 	 17596.0
2954 	 17698.0
2955 	 17560.0
2956 	 17508.0
2957 	 17636.0
2958 	 17952.0
2959 	 17996.0
2960 	 17574.0
2961 	 17442.0
2962 	 17586.0
2963 	 17710.0
2964 	 17502.0
2965 	 17488.0
2966 	 17584.0
2967 	 17426.0
2968 	 17460.0
2969 	 17458.0
2970 	 17582.0
2971 	 17606.0
2972 	 17452.0
2973 	 17644.0
2974 	 17816.0
2975 	 17652.0
2976 	 17596.0
2977 	 17626.0
2978 	 17710.0
2979 	 17786.0
2980 	 17718.0
2981 	 17640.0
2982 	 17600.0
2983 	 17664.0
2984 	 17550.0
2985 	 17596.0
2986 	 17624.0
2987 	 17736.0
2988 	 17598.0
2989 	 17478.0
2990 	 17458.0
2991 	 17410.0
2992 	 17456.0
2993 	 17540.0
2994 	 17484.0
2995 	 17632.0
2996 	 17604.0
2997 	 17632.0
2998 	 17636.0
2999 	 17504.0
3000 	 17448.0
3001 	 17692.0
3002 	 17670.0
3003 	 17642.0
3004 	 17778.0
3005 	 17822.0
3006 	 17782.0
3007 	 17654.0
3008 	 17768.0
3009 	 17636.0
3010 	 17604.0
3011 	 17556.0
3012 	 17700.0
3013 	 17458.0
3014 	 17458.0
3015 	 17696.0
3016 	 17654.0
3017 	 17642.0
3018 	 17624.0
3019 	 17518.0
3020 	 17492.0
3021 	 17758.0
3022 	 17616.0
3023 	 17412.0
3024 	 17418.0
3025 	 17462.0
3026 	 17436.0
3027 	 17668.0
3028 	 17476.0
3029 	 17530.0
3030 	 17488.0
3031 	 17598.0
3032 	 17726.0
3033 	 17726.0
3034 	 17638.0
3035 	 17636.0
3036 	 17720.0
3037 	 17684.0
3038 	 17916.0
3039 	 17790.0
3040 	 17802.0
3041 	 17798.0
3042 	 17762.0
3043 	 17754.0
3044 	 17790.0
3045 	 17760.0
3046 	 17620.0
3047 	 17776.0
3048 	 17676.0
3049 	 17616.0
3050 	 17478.0
3051 	 17516.0
3052 	 17566.0
3053 	 17538.0
3054 	 17572.0
3055 	 17486.0
3056 	 17480.0
3057 	 17492.0
3058 	 17462.0
3059 	 17522.0
3060 	 17386.0
3061 	 17398.0
3062 	 17450.0
3063 	 17406.0
3064 	 17558.0
3065 	 17708.0
3066 	 17682.0
3067 	 17490.0
3068 	 17558.0
3069 	 17558.0
3070 	 17528.0
3071 	 17684.0
3072 	 17700.0
3073 	 17572.0
3074 	 17644.0
3075 	 17662.0
3076 	 17628.0
3077 	 17670.0
3078 	 17646.0
3079 	 17626.0
3080 	 17464.0
3081 	 17340.0
3082 	 17300.0
3083 	 17638.0
3084 	 17520.0
3085 	 17472.0
3086 	 17548.0
3087 	 17660.0
3088 	 17460.0
3089 	 17544.0
3090 	 17772.0
3091 	 17752.0
3092 	 17616.0
3093 	 17700.0
3094 	 17630.0
3095 	 17646.0
3096 	 17652.0
3097 	 17552.0
3098 	 17608.0
3099 	 17666.0
3100 	 17746.0
3101 	 17444.0
3102 	 17596.0
3103 	 17512.0
3104 	 17688.0
3105 	 17584.0
3106 	 17692.0
3107 	 17748.0
3108 	 17816.0
3109 	 17668.0
3110 	 17820.0
3111 	 17650.0
3112 	 17694.0
3113 	 17622.0
3114 	 17592.0
3115 	 17552.0
3116 	 17486.0
3117 	 17430.0
3118 	 17408.0
3119 	 17552.0
3120 	 17768.0
3121 	 17544.0
3122 	 17388.0
3123 	 17522.0
3124 	 17686.0
3125 	 17634.0
3126 	 17706.0
3127 	 17654.0
3128 	 17670.0
3129 	 17830.0
3130 	 17658.0
3131 	 17684.0
3132 	 17594.0
3133 	 17546.0
3134 	 17602.0
3135 	 17644.0
3136 	 17370.0
3137 	 17414.0
3138 	 17462.0
3139 	 17522.0
3140 	 17598.0
3141 	 17522.0
3142 	 17534.0
3143 	 17510.0
3144 	 17514.0
3145 	 17680.0
3146 	 17744.0
3147 	 17660.0
3148 	 17660.0
3149 	 17538.0
3150 	 17516.0
3151 	 17596.0
3152 	 17540.0
3153 	 17544.0
3154 	 17458.0
3155 	 17538.0
3156 	 17530.0
3157 	 17458.0
3158 	 17426.0
3159 	 17534.0
3160 	 17638.0
3161 	 17688.0
3162 	 17536.0
3163 	 17596.0
3164 	 17594.0
3165 	 17594.0
3166 	 17530.0
3167 	 17406.0
3168 	 17438.0
3169 	 17456.0
3170 	 17582.0
3171 	 17430.0
3172 	 17478.0
3173 	 17654.0
3174 	 17732.0
3175 	 17744.0
3176 	 17684.0
3177 	 17750.0
3178 	 17710.0
3179 	 17654.0
3180 	 17736.0
3181 	 17704.0
3182 	 17686.0
3183 	 17662.0
3184 	 17620.0
3185 	 17434.0
3186 	 17514.0
3187 	 17664.0
3188 	 17582.0
3189 	 17800.0
3190 	 17612.0
3191 	 17670.0
3192 	 17452.0
3193 	 17506.0
3194 	 17538.0
3195 	 17492.0
3196 	 17370.0
3197 	 17278.0
3198 	 17240.0
3199 	 17542.0
3200 	 17560.0
3201 	 17538.0
3202 	 17570.0
3203 	 17606.0
3204 	 17510.0
3205 	 17594.0
3206 	 17710.0
3207 	 17600.0
3208 	 17548.0
3209 	 17496.0
3210 	 17650.0
3211 	 17834.0
3212 	 17782.0
3213 	 17682.0
3214 	 17548.0
3215 	 17432.0
3216 	 17648.0
3217 	 17524.0
3218 	 17696.0
3219 	 17504.0
3220 	 17548.0
3221 	 17672.0
3222 	 17528.0
3223 	 17566.0
3224 	 17498.0
3225 	 17578.0
3226 	 17522.0
3227 	 17500.0
3228 	 17424.0
3229 	 17674.0
3230 	 17852.0
3231 	 17632.0
3232 	 17680.0
3233 	 17762.0
3234 	 17638.0
3235 	 17580.0
3236 	 17680.0
3237 	 17616.0
3238 	 17634.0
3239 	 17598.0
3240 	 17538.0
3241 	 17558.0
3242 	 17702.0
3243 	 17694.0
3244 	 17560.0
3245 	 17662.0
3246 	 17316.0
3247 	 17444.0
3248 	 17496.0
3249 	 17618.0
3250 	 17726.0
3251 	 17722.0
3252 	 17542.0
3253 	 17476.0
3254 	 17428.0
3255 	 17464.0
3256 	 17612.0
3257 	 17668.0
3258 	 17738.0
3259 	 17624.0
3260 	 17628.0
3261 	 17700.0
3262 	 17720.0
3263 	 17588.0
3264 	 17392.0
3265 	 17694.0
3266 	 17504.0
3267 	 17698.0
3268 	 17570.0
3269 	 17770.0
3270 	 17538.0
3271 	 17634.0
3272 	 17536.0
3273 	 17336.0
3274 	 17428.0
3275 	 17564.0
3276 	 17624.0
3277 	 17686.0
3278 	 17778.0
3279 	 17804.0
3280 	 17734.0
3281 	 17748.0
3282 	 17874.0
3283 	 17800.0
3284 	 17748.0
3285 	 17784.0
3286 	 17656.0
3287 	 17700.0
3288 	 17556.0
3289 	 17580.0
3290 	 17504.0
3291 	 17512.0
3292 	 17596.0
3293 	 17568.0
3294 	 17484.0
3295 	 17508.0
3296 	 17428.0
3297 	 17438.0
3298 	 17348.0
3299 	 17476.0
3300 	 17636.0
3301 	 17668.0
3302 	 17644.0
3303 	 17580.0
3304 	 17644.0
3305 	 17666.0
3306 	 17518.0
3307 	 17498.0
3308 	 17462.0
3309 	 17478.0
3310 	 17602.0
3311 	 17608.0
3312 	 17692.0
3313 	 17614.0
3314 	 17666.0
3315 	 17682.0
3316 	 17458.0
3317 	 17698.0
3318 	 17770.0
3319 	 17776.0
3320 	 17716.0
3321 	 17580.0
3322 	 17804.0
3323 	 17776.0
3324 	 17822.0
3325 	 17868.0
3326 	 17696.0
3327 	 17634.0
3328 	 17554.0
3329 	 17498.0
3330 	 17494.0
3331 	 17614.0
3332 	 17472.0
3333 	 17578.0
3334 	 17574.0
3335 	 17608.0
3336 	 17560.0
3337 	 17488.0
3338 	 17722.0
3339 	 17586.0
3340 	 17684.0
3341 	 17600.0
3342 	 17590.0
3343 	 17494.0
3344 	 17650.0
3345 	 17572.0
3346 	 17442.0
3347 	 17614.0
3348 	 17514.0
3349 	 17536.0
3350 	 17636.0
3351 	 17586.0
3352 	 17538.0
3353 	 17466.0
3354 	 17404.0
3355 	 17378.0
3356 	 17224.0
3357 	 17294.0
3358 	 17422.0
3359 	 17398.0
3360 	 17646.0
3361 	 17422.0
3362 	 17488.0
3363 	 17514.0
3364 	 17682.0
3365 	 17706.0
3366 	 17634.0
3367 	 17736.0
3368 	 17488.0
3369 	 17440.0
3370 	 17656.0
3371 	 17748.0
3372 	 17688.0
3373 	 17752.0
3374 	 17740.0
3375 	 17710.0
3376 	 17718.0
3377 	 17696.0
3378 	 17608.0
3379 	 17420.0
3380 	 17664.0
3381 	 17736.0
3382 	 17776.0
3383 	 17916.0
3384 	 17746.0
3385 	 17452.0
3386 	 17428.0
3387 	 17384.0
3388 	 17766.0
3389 	 17738.0
3390 	 17646.0
3391 	 17540.0
3392 	 17478.0
3393 	 17384.0
3394 	 17578.0
3395 	 17734.0
3396 	 17532.0
3397 	 17504.0
3398 	 17652.0
3399 	 17588.0
3400 	 17706.0
3401 	 17582.0
3402 	 17632.0
3403 	 17640.0
3404 	 17548.0
3405 	 17612.0
3406 	 17650.0
3407 	 17694.0
3408 	 17614.0
3409 	 17614.0
3410 	 17654.0
3411 	 17482.0
3412 	 17580.0
3413 	 17644.0
3414 	 17690.0
3415 	 17512.0
3416 	 17448.0
3417 	 17428.0
3418 	 17468.0
3419 	 17596.0
3420 	 17590.0
3421 	 17692.0
3422 	 17808.0
3423 	 17632.0
3424 	 17528.0
3425 	 17600.0
3426 	 17566.0
3427 	 17618.0
3428 	 17824.0
3429 	 17510.0
3430 	 17474.0
3431 	 17644.0
3432 	 17738.0
3433 	 17544.0
3434 	 17578.0
3435 	 17582.0
3436 	 17400.0
3437 	 17520.0
3438 	 17632.0
3439 	 17616.0
3440 	 17540.0
3441 	 17680.0
3442 	 17800.0
3443 	 17640.0
3444 	 17700.0
3445 	 17672.0
3446 	 17738.0
3447 	 17700.0
3448 	 17358.0
3449 	 17482.0
3450 	 17552.0
3451 	 17616.0
3452 	 17536.0
3453 	 17628.0
3454 	 17450.0
3455 	 17554.0
3456 	 17642.0
3457 	 17548.0
3458 	 17548.0
3459 	 17488.0
3460 	 17538.0
3461 	 17772.0
3462 	 17718.0
3463 	 17622.0
3464 	 17706.0
3465 	 17874.0
3466 	 17736.0
3467 	 17734.0
3468 	 17632.0
3469 	 17528.0
3470 	 17618.0
3471 	 17804.0
3472 	 17634.0
3473 	 17696.0
3474 	 17514.0
3475 	 17392.0
3476 	 17298.0
3477 	 17470.0
3478 	 17630.0
3479 	 17574.0
3480 	 17544.0
3481 	 17428.0
3482 	 17386.0
3483 	 17502.0
3484 	 17414.0
3485 	 17470.0
3486 	 17398.0
3487 	 17422.0
3488 	 17514.0
3489 	 17602.0
3490 	 17586.0
3491 	 17534.0
3492 	 17562.0
3493 	 17538.0
3494 	 17648.0
3495 	 17436.0
3496 	 17358.0
3497 	 17376.0
3498 	 17342.0
3499 	 17592.0
3500 	 17558.0
3501 	 17794.0
3502 	 17734.0
3503 	 17922.0
3504 	 17734.0
3505 	 17626.0
3506 	 17666.0
3507 	 17570.0
3508 	 17558.0
3509 	 17538.0
3510 	 17366.0
3511 	 17422.0
3512 	 17434.0
3513 	 17466.0
3514 	 17486.0
3515 	 17426.0
3516 	 17452.0
3517 	 17364.0
3518 	 17386.0
3519 	 17406.0
3520 	 17256.0
3521 	 17152.0
3522 	 17180.0
3523 	 17148.0
3524 	 17404.0
3525 	 17344.0
3526 	 17444.0
3527 	 17402.0
3528 	 17406.0
3529 	 17312.0
3530 	 17308.0
3531 	 17150.0
3532 	 17360.0
3533 	 17456.0
3534 	 17466.0
3535 	 17522.0
3536 	 17348.0
3537 	 17360.0
3538 	 17292.0
3539 	 17354.0
3540 	 17238.0
3541 	 17348.0
3542 	 17472.0
3543 	 17524.0
3544 	 17616.0
3545 	 17392.0
3546 	 17502.0
3547 	 17302.0
3548 	 17434.0
3549 	 17528.0
3550 	 17604.0
3551 	 17702.0
3552 	 17562.0
3553 	 17466.0
3554 	 17562.0
3555 	 17286.0
3556 	 17346.0
3557 	 17252.0
3558 	 17260.0
3559 	 17428.0
3560 	 17312.0
3561 	 17412.0
3562 	 17330.0
3563 	 17314.0
3564 	 17252.0
3565 	 17302.0
3566 	 17260.0
3567 	 17186.0
3568 	 17230.0
3569 	 17072.0
3570 	 17254.0
3571 	 17414.0
3572 	 17530.0
3573 	 17640.0
3574 	 17428.0
3575 	 17694.0
3576 	 17460.0
3577 	 17428.0
3578 	 17428.0
3579 	 17308.0
3580 	 17288.0
3581 	 17396.0
3582 	 17436.0
3583 	 17454.0
3584 	 17472.0
3585 	 17662.0
3586 	 17420.0
3587 	 17514.0
3588 	 17566.0
3589 	 17550.0
3590 	 17284.0
3591 	 17372.0
3592 	 17532.0
3593 	 17516.0
3594 	 17488.0
3595 	 17484.0
3596 	 17474.0
3597 	 17484.0
3598 	 17426.0
3599 	 17376.0
3600 	 17458.0
3601 	 17458.0
3602 	 17434.0
3603 	 17404.0
3604 	 17536.0
3605 	 17472.0
3606 	 17400.0
3607 	 17440.0
3608 	 17624.0
3609 	 17538.0
3610 	 17442.0
3611 	 17504.0
3612 	 17318.0
3613 	 17216.0
3614 	 17154.0
3615 	 17230.0
3616 	 17368.0
3617 	 17324.0
3618 	 17374.0
3619 	 17290.0
3620 	 17534.0
3621 	 17432.0
3622 	 17362.0
3623 	 17290.0
3624 	 17320.0
3625 	 17292.0
3626 	 17346.0
3627 	 17292.0
3628 	 17224.0
3629 	 17510.0
3630 	 17554.0
3631 	 17524.0
3632 	 17648.0
3633 	 17544.0
3634 	 17426.0
3635 	 17454.0
3636 	 17444.0
3637 	 17328.0
3638 	 17272.0
3639 	 17338.0
3640 	 17236.0
3641 	 17344.0
3642 	 17456.0
3643 	 17414.0
3644 	 17322.0
3645 	 17276.0
3646 	 17274.0
3647 	 17334.0
3648 	 17332.0
3649 	 17338.0
3650 	 17460.0
3651 	 17462.0
3652 	 17462.0
3653 	 17422.0
3654 	 17382.0
3655 	 17410.0
3656 	 17558.0
3657 	 17530.0
3658 	 17634.0
3659 	 17656.0
3660 	 17638.0
3661 	 17464.0
3662 	 17442.0
3663 	 17594.0
3664 	 17522.0
3665 	 17594.0
3666 	 17574.0
3667 	 17678.0
3668 	 17576.0
3669 	 17412.0
3670 	 17468.0
3671 	 17364.0
3672 	 17464.0
3673 	 17456.0
3674 	 17638.0
3675 	 17664.0
3676 	 17412.0
3677 	 17414.0
3678 	 17514.0
3679 	 17374.0
3680 	 17472.0
3681 	 17484.0
3682 	 17492.0
3683 	 17326.0
3684 	 17324.0
3685 	 17228.0
3686 	 17238.0
3687 	 17294.0
3688 	 17310.0
3689 	 17234.0
3690 	 17380.0
3691 	 17388.0
3692 	 17256.0
3693 	 17226.0
3694 	 17134.0
3695 	 17250.0
3696 	 17186.0
3697 	 17306.0
3698 	 17140.0
3699 	 17040.0
3700 	 17036.0
3701 	 17160.0
3702 	 17106.0
3703 	 17122.0
3704 	 17310.0
3705 	 17394.0
3706 	 17414.0
3707 	 17354.0
3708 	 17346.0
3709 	 17328.0
3710 	 17422.0
3711 	 17356.0
3712 	 17262.0
3713 	 17568.0
3714 	 17686.0
3715 	 17488.0
3716 	 17144.0
3717 	 17348.0
3718 	 17298.0
3719 	 17202.0
3720 	 17220.0
3721 	 17256.0
3722 	 17268.0
3723 	 17318.0
3724 	 17208.0
3725 	 17196.0
3726 	 17364.0
3727 	 17296.0
3728 	 17376.0
3729 	 17376.0
3730 	 17396.0
3731 	 17412.0
3732 	 17314.0
3733 	 17420.0
3734 	 17418.0
3735 	 17468.0
3736 	 17500.0
3737 	 17416.0
3738 	 17282.0
3739 	 17430.0
3740 	 17384.0
3741 	 17364.0
3742 	 17402.0
3743 	 17254.0
3744 	 17514.0
3745 	 17368.0
3746 	 17528.0
3747 	 17562.0
3748 	 17608.0
3749 	 17470.0
3750 	 17504.0
3751 	 17502.0
3752 	 17574.0
3753 	 17404.0
3754 	 17520.0
3755 	 17608.0
3756 	 17532.0
3757 	 17476.0
3758 	 17528.0
3759 	 17348.0
3760 	 17420.0
3761 	 17126.0
3762 	 17278.0
3763 	 17380.0
3764 	 17528.0
3765 	 17372.0
3766 	 17312.0
3767 	 17262.0
3768 	 17386.0
3769 	 17446.0
3770 	 17366.0
3771 	 17364.0
3772 	 17278.0
3773 	 17238.0
3774 	 17270.0
3775 	 17268.0
3776 	 17222.0
3777 	 17362.0
3778 	 17326.0
3779 	 17366.0
3780 	 17480.0
3781 	 17312.0
3782 	 17332.0
3783 	 17406.0
3784 	 17218.0
3785 	 17410.0
3786 	 17344.0
3787 	 17348.0
3788 	 17276.0
3789 	 17332.0
3790 	 17378.0
3791 	 17346.0
3792 	 17378.0
3793 	 17318.0
3794 	 17474.0
3795 	 17322.0
3796 	 17300.0
3797 	 17322.0
3798 	 17416.0
3799 	 17474.0
3800 	 17412.0
3801 	 17566.0
3802 	 17634.0
3803 	 17566.0
3804 	 17558.0
3805 	 17450.0
3806 	 17434.0
3807 	 17546.0
3808 	 17262.0
3809 	 17518.0
3810 	 17536.0
3811 	 17502.0
3812 	 17462.0
3813 	 17426.0
3814 	 17572.0
3815 	 17466.0
3816 	 17396.0
3817 	 17380.0
3818 	 17490.0
3819 	 17250.0
3820 	 17242.0
3821 	 17368.0
3822 	 17576.0
3823 	 17428.0
3824 	 17494.0
3825 	 17462.0
3826 	 17470.0
3827 	 17482.0
3828 	 17268.0
3829 	 17244.0
3830 	 17218.0
3831 	 17140.0
3832 	 17172.0
3833 	 17418.0
3834 	 17338.0
3835 	 17290.0
3836 	 17328.0
3837 	 17248.0
3838 	 17342.0
3839 	 17350.0
3840 	 17254.0
3841 	 17272.0
3842 	 17316.0
3843 	 17332.0
3844 	 17322.0
3845 	 17534.0
3846 	 17338.0
3847 	 17558.0
3848 	 17550.0
3849 	 17528.0
3850 	 17386.0
3851 	 17350.0
3852 	 17356.0
3853 	 17334.0
3854 	 17470.0
3855 	 17704.0
3856 	 17430.0
3857 	 17508.0
3858 	 17428.0
3859 	 17380.0
3860 	 17278.0
3861 	 17444.0
3862 	 17384.0
3863 	 17436.0
3864 	 17410.0
3865 	 17410.0
3866 	 17450.0
3867 	 17532.0
3868 	 17378.0
3869 	 17416.0
3870 	 17384.0
3871 	 17522.0
3872 	 17438.0
3873 	 17374.0
3874 	 17404.0
3875 	 17532.0
3876 	 17352.0
3877 	 17620.0
3878 	 17416.0
3879 	 17404.0
3880 	 17332.0
3881 	 17296.0
3882 	 17548.0
3883 	 17458.0
3884 	 17482.0
3885 	 17500.0
3886 	 17504.0
3887 	 17476.0
3888 	 17444.0
3889 	 17278.0
3890 	 17416.0
3891 	 17496.0
3892 	 17578.0
3893 	 17538.0
3894 	 17792.0
3895 	 17720.0
3896 	 17654.0
3897 	 17498.0
3898 	 17372.0
3899 	 17516.0
3900 	 17512.0
3901 	 17486.0
3902 	 17318.0
3903 	 17352.0
3904 	 17492.0
3905 	 17374.0
3906 	 17410.0
3907 	 17318.0
3908 	 17278.0
3909 	 17374.0
3910 	 17342.0
3911 	 17210.0
3912 	 17192.0
3913 	 17340.0
3914 	 17388.0
3915 	 17598.0
3916 	 17474.0
3917 	 17400.0
3918 	 17376.0
3919 	 17416.0
3920 	 17380.0
3921 	 17366.0
3922 	 17414.0
3923 	 17496.0
3924 	 17494.0
3925 	 17520.0
3926 	 17306.0
3927 	 17302.0
3928 	 17610.0
3929 	 17460.0
3930 	 17370.0
3931 	 17294.0
3932 	 17216.0
3933 	 17122.0
3934 	 17142.0
3935 	 17120.0
3936 	 17186.0
3937 	 17474.0
3938 	 17338.0
3939 	 17446.0
3940 	 17488.0
3941 	 17400.0
3942 	 17428.0
3943 	 17430.0
3944 	 17398.0
3945 	 17320.0
3946 	 17102.0
3947 	 17354.0
3948 	 17330.0
3949 	 17334.0
3950 	 17288.0
3951 	 17138.0
3952 	 17156.0
3953 	 17152.0
3954 	 17076.0
3955 	 17066.0
3956 	 17078.0
3957 	 16986.0
3958 	 17190.0
3959 	 17326.0
3960 	 17370.0
3961 	 17418.0
3962 	 17480.0
3963 	 17306.0
3964 	 17430.0
3965 	 17308.0
3966 	 17278.0
3967 	 17300.0
3968 	 17296.0
3969 	 17272.0
3970 	 17424.0
3971 	 17460.0
3972 	 17332.0
3973 	 17466.0
3974 	 17358.0
3975 	 17442.0
3976 	 17430.0
3977 	 17322.0
3978 	 17182.0
3979 	 17218.0
3980 	 17258.0
3981 	 17212.0
3982 	 17332.0
3983 	 17436.0
3984 	 17392.0
3985 	 17378.0
3986 	 17366.0
3987 	 17234.0
3988 	 17254.0
3989 	 17432.0
3990 	 17292.0
3991 	 17332.0
3992 	 17392.0
3993 	 17252.0
3994 	 17262.0
3995 	 17280.0
3996 	 17230.0
3997 	 17044.0
3998 	 17236.0
3999 	 17336.0
4000 	 17320.0
4001 	 17488.0
4002 	 17204.0
4003 	 17252.0
4004 	 17246.0
4005 	 17330.0
4006 	 17322.0
4007 	 17014.0
4008 	 17168.0
4009 	 17176.0
4010 	 17288.0
4011 	 17288.0
4012 	 17230.0
4013 	 17218.0
4014 	 17278.0
4015 	 17252.0
4016 	 17338.0
4017 	 17338.0
4018 	 17278.0
4019 	 17100.0
4020 	 17384.0
4021 	 17360.0
4022 	 17124.0
4023 	 17220.0
4024 	 17378.0
4025 	 17122.0
4026 	 17274.0
4027 	 17404.0
4028 	 17350.0
4029 	 17462.0
4030 	 17294.0
4031 	 17176.0
4032 	 17322.0
4033 	 17416.0
4034 	 17308.0
4035 	 17280.0
4036 	 17342.0
4037 	 17198.0
4038 	 17270.0
4039 	 17242.0
4040 	 17142.0
4041 	 17200.0
4042 	 17262.0
4043 	 17338.0
4044 	 17350.0
4045 	 17396.0
4046 	 17398.0
4047 	 17586.0
4048 	 17418.0
4049 	 17466.0
4050 	 17406.0
4051 	 17270.0
4052 	 17430.0
4053 	 17666.0
4054 	 17522.0
4055 	 17522.0
4056 	 17660.0
4057 	 17456.0
4058 	 17610.0
4059 	 17394.0
4060 	 17410.0
4061 	 17682.0
4062 	 17490.0
4063 	 17438.0
4064 	 17240.0
4065 	 17390.0
4066 	 17650.0
4067 	 17614.0
4068 	 17454.0
4069 	 17610.0
4070 	 17468.0
4071 	 17468.0
4072 	 17228.0
4073 	 17278.0
4074 	 17510.0
4075 	 17410.0
4076 	 17232.0
4077 	 17360.0
4078 	 17424.0
4079 	 17366.0
4080 	 17426.0
4081 	 17206.0
4082 	 17218.0
4083 	 17254.0
4084 	 17230.0
4085 	 17206.0
4086 	 17296.0
4087 	 17268.0
4088 	 17052.0
4089 	 17136.0
4090 	 17096.0
4091 	 17234.0
4092 	 17268.0
4093 	 17236.0
4094 	 17108.0
4095 	 17200.0
4096 	 17248.0
4097 	 17208.0
4098 	 17204.0
4099 	 17340.0
4100 	 17250.0
4101 	 17158.0
4102 	 17036.0
4103 	 17144.0
4104 	 17134.0
4105 	 17082.0
4106 	 17082.0
4107 	 17142.0
4108 	 17186.0
4109 	 17240.0
4110 	 17424.0
4111 	 17462.0
4112 	 17548.0
4113 	 17298.0
4114 	 17276.0
4115 	 17050.0
4116 	 17082.0
4117 	 17094.0
4118 	 17180.0
4119 	 17094.0
4120 	 17140.0
4121 	 17112.0
4122 	 17272.0
4123 	 17318.0
4124 	 17230.0
4125 	 17258.0
4126 	 17274.0
4127 	 17430.0
4128 	 17388.0
4129 	 17174.0
4130 	 17116.0
4131 	 17176.0
4132 	 17312.0
4133 	 17192.0
4134 	 17370.0
4135 	 17434.0
4136 	 17410.0
4137 	 17330.0
4138 	 17438.0
4139 	 17270.0
4140 	 17452.0
4141 	 17320.0
4142 	 17110.0
4143 	 17236.0
4144 	 17248.0
4145 	 17218.0
4146 	 17096.0
4147 	 17152.0
4148 	 17190.0
4149 	 16994.0
4150 	 17108.0
4151 	 17288.0
4152 	 17174.0
4153 	 17120.0
4154 	 17176.0
4155 	 17472.0
4156 	 17518.0
4157 	 17588.0
4158 	 17440.0
4159 	 17492.0
4160 	 17400.0
4161 	 17458.0
4162 	 17620.0
4163 	 17618.0
4164 	 17474.0
4165 	 17526.0
4166 	 17454.0
4167 	 17408.0
4168 	 17468.0
4169 	 17462.0
4170 	 17194.0
4171 	 17166.0
4172 	 17426.0
4173 	 17252.0
4174 	 17254.0
4175 	 17372.0
4176 	 17312.0
4177 	 17488.0
4178 	 17438.0
4179 	 17516.0
4180 	 17342.0
4181 	 17354.0
4182 	 17186.0
4183 	 17306.0
4184 	 17170.0
4185 	 17168.0
4186 	 17142.0
4187 	 17206.0
4188 	 17410.0
4189 	 17102.0
4190 	 17078.0
4191 	 17192.0
4192 	 17306.0
4193 	 17422.0
4194 	 17510.0
4195 	 17428.0
4196 	 17276.0
4197 	 17202.0
4198 	 17218.0
4199 	 17220.0
4200 	 17252.0
4201 	 17486.0
4202 	 17156.0
4203 	 17044.0
4204 	 16976.0
4205 	 17092.0
4206 	 16972.0
4207 	 16992.0
4208 	 17084.0
4209 	 17080.0
4210 	 17254.0
4211 	 17348.0
4212 	 17284.0
4213 	 17094.0
4214 	 17078.0
4215 	 17264.0
4216 	 17364.0
4217 	 17340.0
4218 	 17244.0
4219 	 17286.0
4220 	 17286.0
4221 	 17140.0
4222 	 17036.0
4223 	 17208.0
4224 	 17246.0
4225 	 17324.0
4226 	 17376.0
4227 	 17308.0
4228 	 17304.0
4229 	 17286.0
4230 	 17426.0
4231 	 17092.0
4232 	 16988.0
4233 	 17132.0
4234 	 17354.0
4235 	 17282.0
4236 	 17376.0
4237 	 17264.0
4238 	 17234.0
4239 	 17266.0
4240 	 17036.0
4241 	 17132.0
4242 	 17320.0
4243 	 17268.0
4244 	 17246.0
4245 	 17370.0
4246 	 17280.0
4247 	 17224.0
4248 	 17232.0
4249 	 17210.0
4250 	 17222.0
4251 	 17200.0
4252 	 17160.0
4253 	 17246.0
4254 	 16988.0
4255 	 17256.0
4256 	 17196.0
4257 	 17416.0
4258 	 17352.0
4259 	 17456.0
4260 	 17476.0
4261 	 17296.0
4262 	 17168.0
4263 	 17198.0
4264 	 17332.0
4265 	 17256.0
4266 	 17126.0
4267 	 17334.0
4268 	 17414.0
4269 	 17322.0
4270 	 17394.0
4271 	 17496.0
4272 	 17494.0
4273 	 17214.0
4274 	 17182.0
4275 	 17508.0
4276 	 17356.0
4277 	 17400.0
4278 	 17450.0
4279 	 17374.0
4280 	 17486.0
4281 	 17414.0
4282 	 17436.0
4283 	 17424.0
4284 	 17266.0
